time,ax,ay,az,aT
0.0040,-0.1783,-0.0231,-0.9151,0.933
0.0080,-0.0440,-0.0573,-1.4351,1.437
0.0090,0.0800,-0.0915,-1.6567,1.661
0.0130,0.1744,-0.1106,-1.6188,1.632
0.0190,0.2362,-0.0599,-1.4533,1.474
0.0220,0.2935,0.0788,-1.1194,1.160
0.0280,0.3055,0.1463,-0.7201,0.796
0.0330,0.2962,0.2129,-0.2741,0.456
0.0370,0.2959,0.2457,0.1614,0.417
0.0430,0.2872,0.2695,0.4910,0.629
0.0460,0.2499,0.3109,0.7680,0.865
0.0520,0.2031,0.3094,0.9064,0.979
0.0580,0.1172,0.2977,0.8611,0.919
0.0620,0.0453,0.2209,0.7377,0.771
0.0810,-0.0602,0.1411,0.5862,0.606
0.0810,-0.1442,0.1163,0.4378,0.475
0.0820,-0.1222,0.1083,0.3736,0.408
0.0820,-0.1054,0.1388,0.2309,0.289
0.0860,-0.0400,0.1482,0.0957,0.181
0.0900,0.0191,0.1132,-0.0704,0.135
0.0960,0.0624,0.0653,-0.1766,0.198
0.1010,0.1166,0.0911,-0.2923,0.328
0.1060,0.1183,0.0693,-0.4080,0.430
0.1100,0.0951,0.0791,-0.4735,0.489
0.1160,0.0720,0.0925,-0.4913,0.505
0.1200,0.0619,0.0762,-0.4614,0.472
0.1260,0.0657,0.0783,-0.4151,0.428
0.1300,0.0666,0.0366,-0.3738,0.381
0.1370,0.0435,0.0153,-0.3254,0.329
0.1400,0.0150,0.0144,-0.2486,0.249
0.1440,-0.0363,-0.0121,-0.1600,0.165
0.1490,-0.0820,-0.0238,-0.0668,0.108
0.1550,-0.1182,-0.0188,-0.0095,0.120
0.1590,-0.1454,-0.0286,0.0572,0.159
0.1650,-0.1618,-0.0010,0.1096,0.195
0.1700,-0.1462,-0.0103,0.1262,0.193
0.1740,-0.1084,-0.0208,0.0879,0.141
0.1830,-0.0554,-0.0585,0.0354,0.088
0.1850,-0.0540,-0.0849,-0.0122,0.101
0.1900,-0.0224,-0.0877,-0.0429,0.100
0.1940,-0.0082,-0.0885,-0.0426,0.099
0.1980,-0.0130,-0.0864,-0.0423,0.097
0.2040,-0.0290,-0.0961,-0.0349,0.106
0.2090,-0.0440,-0.0908,-0.0107,0.102
0.2130,-0.0459,-0.0875,-0.0034,0.099
0.2190,-0.0586,-0.0910,0.0087,0.109
0.2230,-0.0991,-0.0799,0.0137,0.128
0.2290,-0.1172,-0.0517,-0.0196,0.130
0.2330,-0.1204,-0.0495,0.0307,0.134
0.2370,-0.1259,-0.0328,0.0308,0.134
0.2420,-0.1318,-0.0186,0.0308,0.137
0.2470,-0.1408,-0.0067,0.0260,0.143
0.2530,-0.1435,-0.0236,0.0164,0.146
0.2570,-0.1110,-0.0263,0.0570,0.128
0.2620,-0.1100,-0.0315,0.0737,0.136
0.2770,-0.1234,-0.0318,0.0831,0.152
0.2770,-0.0961,-0.0154,0.1235,0.157
0.2780,-0.1118,-0.0085,0.1616,0.197
0.2830,-0.0914,0.0005,0.1470,0.173
0.2870,-0.1018,-0.0170,0.1636,0.193
0.2930,-0.0711,-0.0584,0.1540,0.179
0.2970,-0.0831,-0.0760,0.1491,0.187
0.3030,-0.1067,-0.0724,0.1300,0.183
0.3060,-0.1278,-0.0354,0.1349,0.189
0.3120,-0.1216,-0.0506,0.1174,0.176
0.3160,-0.1132,-0.0350,0.1072,0.160
0.3220,-0.1004,-0.0408,0.0947,0.144
0.3260,-0.1091,-0.0275,0.0965,0.148
0.3310,-0.0966,-0.0142,0.1030,0.142
0.3360,-0.0989,-0.0294,0.1355,0.170
0.3400,-0.1060,-0.0304,0.1630,0.197
0.3450,-0.0989,-0.0527,0.1903,0.221
0.3510,-0.0895,-0.0870,0.1937,0.230
0.3560,-0.0967,-0.0620,0.2374,0.264
0.3600,-0.1160,-0.0470,0.2263,0.259
0.3660,-0.1065,-0.0681,0.2010,0.237
0.3700,-0.0614,-0.0847,0.1951,0.221
0.3770,-0.0755,-0.0993,0.1751,0.215
0.3800,-0.0318,-0.1096,0.1174,0.164
0.3880,-0.0139,-0.0894,0.0319,0.096
0.3920,-0.0194,-0.0649,-0.0410,0.079
0.3940,0.0085,-0.0262,-0.1726,0.175
0.3990,0.0198,-0.0209,-0.2557,0.257
0.4050,0.0500,-0.0270,-0.2978,0.303
0.4090,0.0515,0.0147,-0.3325,0.337
0.4140,0.0811,0.0164,-0.3647,0.374
0.4190,0.0956,0.0280,-0.3706,0.384
0.4240,0.1095,0.0568,-0.3506,0.372
0.4290,0.0969,0.0219,-0.3023,0.318
0.4330,0.1170,0.0257,-0.2119,0.243
0.4440,0.1057,0.0300,-0.1603,0.194
0.4440,0.0371,0.0178,-0.0902,0.099
0.4490,0.0260,0.0152,-0.0326,0.044
0.4530,0.0079,0.0152,0.0269,0.032
0.4580,-0.0123,-0.0134,0.0693,0.072
0.4630,-0.0415,-0.0208,0.0711,0.085
0.4780,-0.0584,-0.0498,0.0849,0.114
0.4790,-0.0321,-0.0480,0.0772,0.096
0.4790,-0.0720,-0.0844,0.0388,0.118
0.4830,-0.0850,-0.0877,0.0270,0.125
0.4880,-0.0811,-0.1079,-0.0559,0.146
0.4920,-0.0394,-0.0473,-0.1025,0.120
0.4970,-0.0289,-0.0513,-0.1487,0.160
0.5030,-0.0067,-0.0266,-0.1969,0.199
0.5080,0.0128,0.0197,-0.2424,0.244
0.5120,0.0555,0.0280,-0.2141,0.223
0.5180,0.0999,0.0272,-0.2478,0.269
0.5230,0.1128,0.0435,-0.2244,0.255
0.5270,0.1562,0.0197,-0.2179,0.269
0.5310,0.1183,0.0558,-0.1308,0.185
0.5370,0.1115,0.0683,-0.0826,0.155
0.5410,0.0809,0.0334,-0.0679,0.111
0.5460,0.0649,0.0390,0.0059,0.076
0.5510,0.0492,-0.0077,0.0649,0.082
0.5600,0.0243,-0.0448,0.1022,0.114
0.5610,-0.0240,-0.0392,0.1273,0.135
0.5670,-0.0741,-0.0434,0.0953,0.128
0.5720,-0.0953,-0.0504,0.0827,0.136
0.5780,-0.0804,-0.0767,0.0631,0.128
0.5810,-0.0960,-0.0958,0.0343,0.140
0.5950,-0.0972,-0.0911,0.0152,0.134
0.5950,-0.0604,-0.0935,-0.0441,0.120
0.5960,-0.0547,-0.0768,-0.0792,0.123
0.6020,-0.0228,-0.0650,-0.0902,0.114
0.6080,0.0063,-0.0436,-0.0965,0.106
0.6220,0.0183,-0.0245,-0.0742,0.080
0.6260,0.0322,-0.0174,-0.0783,0.086
0.6270,0.0671,0.0136,-0.0469,0.083
0.6270,0.0922,0.0113,-0.0181,0.095
0.6300,0.1192,0.0114,0.0057,0.120
0.6350,0.1291,0.0094,0.0316,0.133
0.6410,0.0771,0.0241,0.0502,0.095
0.6440,0.0917,0.0150,0.0781,0.121
0.6490,0.0659,0.0224,0.0892,0.113
0.6540,0.0592,0.0153,0.1144,0.130
0.6590,0.0337,0.0081,0.1395,0.144
0.6640,0.0204,-0.0137,0.1478,0.150
0.6690,0.0216,-0.0354,0.1561,0.161
0.6730,0.0206,-0.0666,0.1406,0.157
0.6790,0.0032,-0.0645,0.0945,0.114
0.6840,0.0005,-0.0386,0.0914,0.099
0.6890,0.0125,-0.0485,0.0742,0.090
0.6940,0.0603,-0.0606,0.0334,0.092
0.6980,0.0627,-0.0414,0.0237,0.079
0.7040,0.0535,-0.0151,0.0307,0.064
0.7110,0.0706,0.0019,0.0138,0.072
0.7120,0.0474,0.0237,0.0968,0.110
0.7170,0.0245,0.0076,0.1410,0.143
0.7240,0.0232,0.0248,0.1516,0.155
0.7290,0.0150,0.0349,0.1645,0.169
0.7330,0.0022,0.0066,0.1513,0.151
0.7370,-0.0317,-0.0053,0.1620,0.165
0.7420,-0.0441,-0.0008,0.1394,0.146
0.7470,-0.0496,0.0057,0.1005,0.112
0.7530,-0.0578,-0.0072,0.0192,0.061
0.7570,-0.0401,0.0201,-0.0187,0.049
0.7610,0.0008,-0.0028,-0.0657,0.066
0.7660,0.0245,0.0195,-0.0934,0.098
0.7710,0.0476,-0.0130,-0.1137,0.124
0.7760,0.0656,-0.0047,-0.1458,0.160
0.7810,0.0666,-0.0152,-0.1325,0.149
0.7940,0.0819,-0.0137,-0.1313,0.155
0.7950,0.0733,-0.0070,-0.0898,0.116
0.7960,0.0886,-0.0072,-0.0724,0.115
0.8010,0.0588,-0.0238,-0.0457,0.078
0.8050,0.0413,-0.0185,0.0044,0.045
0.8100,-0.0210,-0.0154,0.0540,0.060
0.8160,-0.0612,-0.0242,0.0891,0.111
0.8210,-0.0604,-0.0566,0.1072,0.135
0.8250,-0.0641,-0.0367,0.1514,0.168
0.8300,-0.0463,-0.0505,0.1549,0.169
0.8380,-0.0284,-0.0693,0.1489,0.167
0.8450,-0.0079,-0.0645,0.1028,0.122
0.8450,0.0484,-0.0556,0.0595,0.095
0.8510,0.1185,-0.0663,0.0001,0.136
0.8550,0.1142,-0.0487,-0.0849,0.150
0.8600,0.1284,-0.0266,-0.1597,0.207
0.8640,0.1537,0.0002,-0.2387,0.284
0.8710,0.1187,0.0508,-0.2578,0.288
0.8740,0.1096,0.0540,-0.2673,0.294
0.8790,0.0668,0.0460,-0.2865,0.298
0.8840,0.0501,0.0267,-0.2415,0.248
0.8890,0.0125,-0.0156,-0.1851,0.186
0.8940,-0.0077,-0.0165,-0.1815,0.182
0.8980,-0.0296,-0.0477,-0.1139,0.127
0.9040,-0.0649,-0.0475,-0.0398,0.090
0.9080,-0.1087,-0.0636,0.0241,0.128
0.9130,-0.1470,-0.0842,0.0520,0.177
0.9180,-0.1539,-0.1260,0.0773,0.213
0.9230,-0.1937,-0.1417,0.1356,0.276
0.9280,-0.2026,-0.1766,0.1627,0.314
0.9330,-0.2142,-0.1714,0.1611,0.318
0.9390,-0.2073,-0.1502,0.1573,0.300
0.9430,-0.1775,-0.1679,0.1844,0.306
0.9480,-0.1389,-0.1172,0.1378,0.228
0.9550,-0.0753,-0.1054,0.0941,0.160
0.9580,-0.0557,-0.0749,0.0412,0.102
0.9630,0.0348,-0.0588,0.0077,0.069
0.9690,0.0488,-0.0523,0.0125,0.073
0.9720,0.0819,-0.0410,0.0029,0.092
0.9770,0.0512,-0.0033,-0.0066,0.052
0.9830,0.0640,-0.0060,-0.0350,0.073
0.9880,0.0440,0.0132,-0.0134,0.048
0.9920,0.0131,-0.0054,0.0080,0.016
1.0010,0.0139,-0.0118,0.0292,0.034
1.0040,0.0006,-0.0108,0.0170,0.020
1.0060,-0.0052,-0.0455,0.0120,0.047
1.0270,-0.0328,-0.0278,-0.0095,0.044
1.0280,-0.0368,-0.0365,-0.0309,0.060
1.0320,-0.0483,-0.0214,-0.0283,0.060
1.0320,-0.0152,-0.0160,-0.0614,0.065
1.0330,-0.0159,0.0224,-0.0492,0.056
1.0360,0.0140,0.0036,-0.0679,0.069
1.0410,0.0601,0.0065,-0.0579,0.084
1.0460,0.0585,0.0138,-0.0552,0.082
1.0500,0.0500,0.0399,-0.0453,0.078
1.0560,0.0276,0.0494,-0.0664,0.087
1.0610,-0.0132,0.0637,-0.1253,0.141
1.0660,-0.0344,0.0592,-0.1030,0.124
1.0710,-0.0409,0.0549,-0.1379,0.154
1.0760,-0.0588,0.0603,-0.1535,0.175
1.0820,-0.0529,0.0138,-0.1216,0.133
1.0860,-0.0805,0.0155,-0.1067,0.135
1.0900,-0.0700,0.0077,-0.0776,0.105
1.0970,-0.0646,-0.0212,-0.0512,0.085
1.1010,-0.0263,-0.0074,-0.0298,0.040
1.1050,-0.0362,-0.0056,0.0009,0.037
1.1100,-0.0132,0.0078,0.0125,0.020
1.1150,0.0188,-0.0004,0.0358,0.040
1.1190,0.0358,-0.0065,0.0827,0.090
1.1250,0.0362,-0.0034,0.0699,0.079
1.1290,0.0200,-0.0007,0.0169,0.026
1.1330,0.0110,0.0115,-0.0308,0.035
1.1390,0.0164,0.0617,-0.0426,0.077
1.1430,-0.0182,0.0690,-0.0638,0.096
1.1480,-0.0543,0.0790,-0.0065,0.096
1.1530,-0.0372,0.0630,0.0099,0.074
1.1580,-0.0361,0.0452,0.0024,0.058
1.1630,-0.0416,0.0132,0.0354,0.056
1.1680,-0.0347,-0.0181,-0.0079,0.040
1.1740,-0.0938,-0.0256,-0.0128,0.098
1.1790,-0.1450,-0.0093,0.0014,0.145
1.1830,-0.1749,-0.0171,-0.0154,0.176
1.1910,-0.1933,-0.0511,-0.0202,0.201
1.1960,-0.1437,-0.0589,-0.0321,0.159
1.2010,-0.1120,-0.0808,-0.0060,0.138
1.2040,-0.0860,-0.0506,-0.0299,0.104
1.2080,-0.0322,-0.0204,-0.0205,0.043
1.2160,-0.0240,-0.0212,0.0719,0.079
1.2180,-0.0158,0.0256,0.0733,0.079
1.2230,0.0193,0.0554,0.1507,0.162
1.2280,0.0146,0.0397,0.1492,0.155
1.2320,0.0296,0.0190,0.1763,0.180
1.2370,0.0003,0.0076,0.1487,0.149
1.2430,-0.0068,0.0292,0.0977,0.102
1.2460,-0.0160,0.0335,0.0544,0.066
1.2510,-0.0180,0.0472,0.0067,0.051
1.2560,-0.0106,0.0296,-0.0975,0.102
1.2620,-0.0225,0.0166,-0.1724,0.175
1.2670,-0.0276,0.0252,-0.2419,0.245
1.2730,-0.0262,0.0479,-0.2871,0.292
1.2770,0.0316,0.0586,-0.3747,0.381
1.2810,0.0716,0.0556,-0.3977,0.408
1.2860,0.1224,0.0319,-0.3992,0.419
1.2920,0.1987,0.0044,-0.3724,0.422
1.2950,0.2055,0.0470,-0.3081,0.373
1.3000,0.1955,0.0615,-0.2279,0.306
1.3060,0.1241,0.0553,-0.0962,0.166
1.3100,0.0847,0.0212,-0.0179,0.089
1.3160,0.0419,0.0350,0.1049,0.118
1.3210,0.0141,0.0319,0.1555,0.159
1.3260,-0.0416,0.0094,0.1845,0.189
1.3300,-0.0774,-0.0465,0.1658,0.189
1.3350,-0.1148,-0.0123,0.1759,0.210
1.3410,-0.0876,-0.0194,0.1884,0.209
1.3450,-0.0702,0.0082,0.1203,0.140
1.3490,-0.0176,0.0041,0.0434,0.047
1.3560,0.0556,0.0184,-0.0186,0.061
1.3590,0.0966,0.0273,-0.1156,0.153
1.3650,0.1484,0.0573,-0.1999,0.255
1.3690,0.1610,0.1181,-0.2670,0.333
1.3750,0.2014,0.1313,-0.2980,0.383
1.3790,0.2313,0.1547,-0.3053,0.413
1.3830,0.2819,0.1217,-0.3008,0.430
1.3910,0.3269,0.0900,-0.2917,0.447
1.3940,0.3008,0.0596,-0.2521,0.397
1.3980,0.2754,0.0186,-0.1607,0.319
1.4030,0.2441,0.0239,-0.1176,0.272
1.4120,0.1879,-0.0296,-0.0061,0.190
1.4140,0.1353,-0.0394,0.0806,0.162
1.4190,0.1216,-0.0605,0.2070,0.248
1.4240,0.0350,-0.0413,0.3299,0.334
1.4290,0.0083,-0.0370,0.4169,0.419
1.4340,-0.0066,-0.0691,0.5014,0.506
1.4390,-0.0288,-0.0614,0.5884,0.592
1.4430,-0.0153,-0.0694,0.5967,0.601
1.4480,-0.0042,-0.0837,0.5670,0.573
1.4530,0.0139,-0.0779,0.4993,0.506
1.4600,0.0604,-0.0616,0.3984,0.408
1.4620,0.0468,-0.0127,0.2787,0.283
1.4680,0.0588,-0.0099,0.1831,0.193
1.4730,0.0751,0.0120,0.0374,0.085
1.4820,0.0956,0.0246,-0.0389,0.106
1.4820,0.0681,0.0357,-0.1272,0.149
1.4890,0.0668,0.0476,-0.1701,0.189
1.4920,0.0369,0.0365,-0.1247,0.135
1.5010,0.0027,0.0264,-0.1034,0.107
1.5020,-0.0214,0.0103,-0.0153,0.028
1.5060,-0.1092,-0.0098,0.0820,0.137
1.5110,-0.1701,-0.0151,0.1697,0.241
1.5170,-0.1998,-0.0177,0.2572,0.326
1.5210,-0.2533,-0.0326,0.3757,0.454
1.5270,-0.2756,-0.0337,0.4488,0.528
1.5310,-0.3077,-0.0310,0.5005,0.588
1.5360,-0.2874,-0.0605,0.5092,0.588
1.5410,-0.2533,-0.1058,0.4703,0.545
1.5460,-0.2436,-0.0903,0.4030,0.480
1.5500,-0.2274,-0.0519,0.3312,0.405
1.5550,-0.1711,-0.0479,0.2332,0.293
1.5610,-0.1176,-0.0180,0.1785,0.215
1.5650,-0.0908,-0.0170,0.0880,0.128
1.5700,-0.0166,0.0197,-0.0000,0.026
1.5750,0.0337,0.0569,-0.0450,0.080
1.5800,0.0746,0.0709,-0.0733,0.126
1.5850,0.0655,0.1000,-0.0993,0.155
1.5930,0.0493,0.1059,-0.0799,0.142
1.5960,0.0191,0.0910,-0.0321,0.098
1.6000,-0.0323,0.0649,0.0563,0.092
1.6040,-0.0735,0.0583,0.0967,0.135
1.6110,-0.1047,0.0373,0.1395,0.178
1.6150,-0.1330,0.0185,0.1871,0.230
1.6200,-0.1536,-0.0532,0.1678,0.234
1.6280,-0.1978,-0.0513,0.1940,0.282
1.6300,-0.2730,-0.0620,0.1701,0.328
1.6330,-0.2836,-0.0733,0.0794,0.304
1.6390,-0.2873,-0.0778,0.0033,0.298
1.6440,-0.2510,-0.0899,-0.0727,0.276
1.6490,-0.2038,-0.0876,-0.1487,0.267
1.6540,-0.1410,-0.0564,-0.2271,0.273
1.6600,-0.0936,0.0016,-0.1909,0.213
1.6630,-0.0230,0.0314,-0.1309,0.137
1.6680,0.0255,0.0712,-0.0495,0.090
1.6730,0.0571,0.0564,0.0053,0.080
1.6770,0.0867,0.0872,0.0410,0.130
1.6830,0.0907,0.1062,0.0910,0.167
1.6880,0.0980,0.0748,0.0955,0.156
1.6930,0.0796,0.0935,0.1432,0.189
1.7000,0.0497,0.0929,0.1383,0.174
1.7020,0.0465,0.0631,0.1430,0.163
1.7110,0.0073,0.0329,0.1597,0.163
1.7120,0.0087,0.0071,0.0929,0.094
1.7170,-0.0069,-0.0311,0.0238,0.040
1.7210,-0.0083,-0.0026,-0.0738,0.074
1.7270,-0.0171,-0.0196,-0.1355,0.138
1.7330,-0.0044,0.0187,-0.1852,0.186
1.7380,0.0009,0.0621,-0.1943,0.204
1.7420,0.0298,0.0461,-0.2058,0.213
1.7470,0.0658,0.0688,-0.1840,0.207
1.7520,0.0970,0.1112,-0.1718,0.227
1.7570,0.1091,0.1231,-0.1359,0.213
1.7610,0.0998,0.1448,-0.0929,0.199
1.7670,0.1004,0.1453,-0.0643,0.188
1.7720,0.0846,0.1579,-0.0166,0.180
1.7760,0.0859,0.1350,0.0381,0.164
1.7810,0.0513,0.1537,0.0542,0.171
1.7860,0.0293,0.1437,0.0773,0.166
1.7960,0.0149,0.1310,0.0790,0.154
1.7970,-0.0015,0.1373,0.0498,0.146
1.8010,-0.0535,0.0980,-0.0027,0.112
1.8060,-0.0223,0.1064,-0.0145,0.110
1.8100,-0.0343,0.1052,-0.0951,0.146
1.8190,-0.0445,0.1040,-0.1132,0.160
1.8200,-0.0526,0.0933,-0.1503,0.185
1.8250,-0.0589,0.1093,-0.1681,0.209
1.8300,-0.0465,0.0876,-0.1693,0.196
1.8360,-0.0533,0.0900,-0.1516,0.184
1.8420,-0.0340,0.0908,-0.1009,0.140
1.8450,-0.0269,0.0801,-0.0293,0.089
1.8490,0.0327,0.0534,0.0582,0.085
1.8540,0.0469,0.0462,0.1473,0.161
1.8600,0.0046,0.0297,0.1835,0.186
1.8630,-0.0108,0.0228,0.2573,0.259
1.8680,-0.0730,0.0133,0.3045,0.313
1.8770,-0.1012,0.0035,0.3941,0.407
1.8790,-0.1529,-0.0020,0.4404,0.466
1.8840,-0.1996,-0.0274,0.4674,0.509
1.8890,-0.2342,-0.0582,0.4469,0.508
1.8940,-0.2257,-0.0469,0.4030,0.464
1.8990,-0.2316,-0.0652,0.4024,0.469
1.9030,-0.2256,-0.0699,0.2951,0.378
1.9120,-0.1981,-0.0492,0.2339,0.310
1.9120,-0.1540,-0.0483,0.1449,0.217
1.9190,-0.1053,-0.0383,0.0329,0.117
1.9230,-0.0306,-0.0189,-0.0615,0.071
1.9280,-0.0204,-0.0063,-0.1361,0.138
1.9320,-0.0053,0.0540,-0.2126,0.219
1.9370,-0.0139,0.0266,-0.2340,0.236
1.9420,-0.0296,0.0569,-0.2647,0.272
1.9470,-0.0409,0.0644,-0.2544,0.266
1.9520,-0.0595,0.0701,-0.2682,0.284
1.9570,-0.0807,0.0501,-0.2247,0.244
1.9610,-0.1067,0.0544,-0.1885,0.223
1.9670,-0.1045,0.0398,-0.1141,0.160
1.9720,-0.0645,0.0348,-0.0662,0.099
1.9770,-0.0681,0.0467,-0.0566,0.100
1.9810,-0.0291,0.0179,0.0127,0.036
1.9860,0.0242,0.0127,0.0600,0.066
1.9940,0.0535,-0.0071,0.1117,0.124
1.9980,0.0879,-0.0318,0.1323,0.162
2.0010,0.0658,-0.0282,0.1125,0.133
2.0080,0.0849,-0.0276,0.0858,0.124
2.0190,0.0691,-0.0132,0.0239,0.074
2.0200,0.0941,0.0076,-0.0516,0.108
2.0210,0.1097,-0.0076,-0.1359,0.175
2.0260,0.1346,0.0131,-0.2100,0.250
2.0350,0.1242,0.0315,-0.2832,0.311
2.0360,0.1136,0.0648,-0.3540,0.377
2.0400,0.1169,0.1057,-0.3699,0.402
2.0460,0.1149,0.1185,-0.3644,0.400
2.0510,0.1030,0.1034,-0.3280,0.359
2.0550,0.1122,0.0842,-0.3061,0.337
2.0600,0.0973,0.0704,-0.2652,0.291
2.0640,0.0541,0.0691,-0.1695,0.191
2.0690,0.0230,0.0588,-0.1218,0.137
2.0770,-0.0483,0.0439,-0.0980,0.118
2.0800,-0.0595,0.0220,-0.0457,0.078
2.0840,-0.1254,-0.0333,0.0042,0.130
2.0890,-0.1362,-0.0288,0.0469,0.147
2.0990,-0.1375,-0.0509,0.0633,0.160
2.0990,-0.1343,-0.0686,0.0893,0.175
2.1050,-0.1316,-0.0411,0.1130,0.178
2.1150,-0.1271,-0.0695,0.1271,0.193
2.1160,-0.1158,-0.0527,0.1317,0.183
2.1190,-0.0789,-0.0626,0.1387,0.171
2.1250,-0.0881,-0.0395,0.1337,0.165
2.1290,-0.0546,-0.0116,0.1408,0.151
2.1330,-0.0187,0.0017,0.1942,0.195
2.1390,0.0099,0.0194,0.1927,0.194
2.1430,0.0125,0.0012,0.2008,0.201
2.1480,0.0109,0.0256,0.2017,0.204
2.1530,0.0194,0.0306,0.1932,0.197
2.1600,-0.0048,0.0307,0.1729,0.176
2.1640,-0.0425,0.0114,0.1292,0.137
2.1680,-0.0465,0.0064,0.0574,0.074
2.1720,-0.0433,-0.0129,0.0124,0.047
2.1780,-0.0427,-0.0107,-0.0276,0.052
2.1820,-0.0260,-0.0606,-0.0435,0.079
2.1870,-0.0077,-0.0693,-0.1045,0.126
2.1940,-0.0235,-0.0965,-0.0773,0.126
2.1980,0.0124,-0.1065,-0.0813,0.135
2.2030,0.0096,-0.0969,-0.0522,0.110
2.2070,0.0090,-0.1272,0.0265,0.130
2.2120,-0.0131,-0.1047,0.0997,0.145
2.2170,0.0053,-0.1010,0.1935,0.218
2.2210,-0.0212,-0.0806,0.2581,0.271
2.2290,-0.0397,-0.1125,0.3649,0.384
2.2310,-0.0809,-0.1089,0.3997,0.422
2.2360,-0.1139,-0.0964,0.4438,0.468
2.2410,-0.1886,-0.1297,0.4759,0.528
2.2460,-0.2380,-0.1313,0.4327,0.511
2.2510,-0.2463,-0.1172,0.4040,0.487
2.2550,-0.2715,-0.1374,0.3898,0.495
2.2610,-0.2586,-0.1443,0.2946,0.418
2.2660,-0.2175,-0.1544,0.2092,0.339
2.2710,-0.1963,-0.1079,0.1288,0.258
2.2780,-0.1448,-0.0449,0.0031,0.152
2.2820,-0.1155,0.0225,-0.0579,0.131
2.2870,-0.0318,0.0301,-0.1418,0.148
2.2900,0.0579,0.0356,-0.1966,0.208
2.2990,0.1114,0.0560,-0.2226,0.255
2.3000,0.1649,0.0484,-0.2200,0.279
2.3060,0.2068,0.0275,-0.2199,0.303
2.3110,0.2232,0.0480,-0.2151,0.314
2.3160,0.2135,0.0478,-0.1905,0.290
2.3190,0.1665,0.0486,-0.1230,0.213
2.3240,0.1322,0.0378,-0.1202,0.183
2.3290,0.0958,0.0081,-0.0456,0.106
2.3340,0.0402,0.0121,-0.0430,0.060
2.3390,0.0229,-0.0462,0.0219,0.056
2.3450,-0.0233,-0.0639,0.0436,0.081
2.3490,-0.0312,-0.0844,0.0726,0.116
2.3540,-0.0537,-0.0839,0.0825,0.129
2.3590,-0.0264,-0.0556,0.0423,0.075
2.3630,-0.0090,-0.0612,-0.0168,0.064
2.3690,0.0490,-0.0530,-0.0925,0.117
2.3740,0.1164,-0.0309,-0.1585,0.199
2.3780,0.1452,-0.0208,-0.2745,0.311
2.3830,0.1356,-0.0368,-0.3905,0.415
2.3880,0.1618,-0.0138,-0.4324,0.462
2.3960,0.1903,0.0172,-0.4457,0.485
2.4000,0.2139,0.0346,-0.4449,0.495
2.4060,0.1895,0.0241,-0.4322,0.473
2.4080,0.1580,-0.0025,-0.4292,0.457
2.4200,0.1028,-0.0283,-0.3667,0.382
2.4200,0.0571,-0.0343,-0.3186,0.326
2.4230,-0.0077,-0.0373,-0.2301,0.233
2.4270,-0.0842,-0.0784,-0.1609,0.198
2.4350,-0.1340,-0.1025,-0.0774,0.186
2.4380,-0.1714,-0.0979,-0.0323,0.200
2.4430,-0.2086,-0.1267,0.0319,0.246
2.5100,-0.2002,-0.1507,0.0912,0.267
2.5110,-0.1798,-0.1488,0.1195,0.262
2.5120,-0.1524,-0.1381,0.1192,0.238
2.5130,-0.1444,-0.1231,0.1023,0.216
2.5140,-0.0963,-0.1493,0.0616,0.188
2.5150,-0.0776,-0.1213,-0.0005,0.144
2.5160,-0.0478,-0.0985,-0.0386,0.116
2.5170,0.0051,-0.0520,-0.1053,0.118
2.5180,0.0359,-0.0510,-0.1552,0.167
2.5180,0.0687,-0.0379,-0.2218,0.235
2.5190,0.0896,-0.0173,-0.2334,0.251
2.5200,0.0771,-0.0104,-0.2523,0.264
2.5210,0.0573,0.0088,-0.2148,0.222
2.5220,0.0498,0.0662,-0.1966,0.213
2.5230,0.0453,0.0525,-0.1478,0.163
2.5240,0.0294,0.0724,-0.0970,0.125
2.5290,0.0188,0.0354,-0.0325,0.052
2.5310,0.0323,0.0414,0.0173,0.055
2.5350,0.0292,0.0376,0.0738,0.088
2.5400,0.0209,0.0145,0.0825,0.086
2.5450,0.0171,0.0602,0.1077,0.125
2.5500,0.0248,0.0600,0.1375,0.152
2.5550,0.0203,0.0689,0.1434,0.160
2.5600,0.0513,0.0584,0.1754,0.192
2.5650,0.0441,0.0596,0.1954,0.209
2.5700,0.0563,0.0536,0.1938,0.209
2.5750,0.0524,0.0618,0.1876,0.204
2.5790,0.0539,0.0365,0.1601,0.173
2.5860,0.0422,0.0401,0.1376,0.149
2.5890,0.0407,0.0483,0.1438,0.157
2.6090,-0.0033,0.0611,0.1334,0.147
2.6130,-0.0017,0.0599,0.1144,0.129
2.6130,-0.0051,0.0777,0.0715,0.106
2.6140,-0.0064,0.0808,0.0192,0.083
2.6140,0.0112,0.0576,-0.0642,0.087
2.6180,-0.0028,0.0584,-0.0925,0.109
2.6240,-0.0030,0.0567,-0.1176,0.131
2.6340,-0.0205,0.0507,-0.1259,0.137
2.6340,-0.0168,0.0474,-0.0679,0.085
2.6380,-0.0345,0.0446,-0.0413,0.070
2.6430,-0.0256,0.0469,0.0586,0.079
2.6480,-0.0191,0.0258,0.1671,0.170
2.6520,-0.0314,0.0191,0.1988,0.202
2.6580,-0.0835,-0.0185,0.2587,0.272
2.6620,-0.0940,-0.0133,0.3254,0.339
2.6670,-0.1176,-0.0468,0.3133,0.338
2.6720,-0.1237,-0.0545,0.2754,0.307
2.6820,-0.1551,-0.0415,0.2404,0.289
