time,ax,ay,az,aT
1.0930,0.1822,-0.2438,-0.5560,0.634
1.0950,0.1417,-0.3281,-0.5594,0.664
1.1060,0.1963,-0.2602,-0.5625,0.650
1.1160,0.1926,-0.2299,-0.4702,0.558
1.1260,0.1887,-0.1817,-0.4733,0.541
1.1350,0.1651,-0.1327,-0.3809,0.436
1.1450,0.0857,-0.1796,-0.4223,0.467
1.1560,0.0461,-0.1864,-0.4448,0.484
1.1650,0.0453,-0.1553,-0.4288,0.458
1.1800,0.0255,-0.1420,-0.3940,0.420
1.1870,0.0258,-0.1810,-0.3219,0.370
1.1950,0.0263,-0.0606,-0.4190,0.424
1.2080,0.0572,-0.0404,-0.5565,0.561
1.2140,0.0245,-0.0143,-0.7107,0.711
1.2250,0.1677,-0.0533,-0.8097,0.829
1.2340,0.0978,-0.0695,-0.8142,0.823
1.2440,0.0972,-0.1469,-0.7804,0.800
1.2570,0.0332,-0.1111,-0.5172,0.530
1.2640,0.1167,-0.0036,-0.4259,0.442
1.2740,0.0626,0.0460,-0.3733,0.381
1.2840,0.0296,0.0378,-0.3202,0.324
1.3050,0.0343,-0.0059,0.2875,0.290
1.3090,0.1111,0.0619,0.2399,0.272
1.3140,0.1869,0.0408,-0.7749,0.798
1.3330,0.1471,-0.1495,-0.7415,0.771
1.3340,0.2189,-0.1840,-0.5558,0.625
1.3460,0.1907,-0.2661,-0.4451,0.553
1.3580,0.0538,-0.1872,-0.5034,0.540
1.3630,0.0684,-0.0886,-0.6962,0.705
1.3740,0.1024,-0.1800,-0.6403,0.673
1.3830,0.0797,-0.2340,-0.5840,0.634
1.3930,-0.0004,-0.2491,-0.4513,0.515
1.4210,-0.0037,-0.2630,-0.4146,0.491
1.4220,-0.0647,-0.2567,-0.4738,0.543
1.4230,-0.0671,-0.2527,-0.5325,0.593
1.4320,-0.0685,-0.1951,-0.5710,0.607
1.4430,-0.0128,-0.2156,-0.5709,0.610
1.4570,-0.0539,-0.1032,-0.5133,0.526
1.4620,-0.0574,-0.0836,-0.4372,0.449
1.4730,-0.0045,-0.0637,-0.3996,0.405
1.4820,-0.0276,0.0133,-0.3810,0.382
1.4940,0.0243,0.0343,-0.4587,0.461
1.5020,0.0416,-0.0040,-0.5164,0.518
1.5250,0.0755,-0.0600,-0.5364,0.545
1.5260,0.0142,-0.0963,-0.4224,0.434
1.5310,0.0285,-0.0745,-0.4428,0.450
1.5420,0.0432,-0.0714,-0.4823,0.489
1.5520,0.0771,-0.1056,-0.5029,0.520
1.5610,0.1497,-0.2157,-0.5427,0.603
1.5710,0.0892,-0.2115,-0.5823,0.626
1.5810,0.1429,-0.1704,-0.5451,0.589
1.6030,0.1764,-0.1873,-0.5844,0.639
1.6040,0.0383,-0.0527,-0.5084,0.513
1.6110,0.0713,-0.1477,-0.4709,0.499
1.6210,0.0666,-0.2034,-0.4910,0.536
1.6300,0.0807,-0.2585,-0.4729,0.545
1.6410,0.0567,-0.1801,-0.5122,0.546
1.6520,0.0899,-0.2331,-0.4946,0.554
1.6600,0.0858,-0.1723,-0.5724,0.604
1.6700,0.1393,-0.1311,-0.5543,0.586
1.6800,0.1549,-0.1103,-0.5742,0.605
1.6900,0.0945,-0.0906,-0.5747,0.589
1.7000,0.0351,-0.0712,-0.5558,0.561
1.7100,0.0900,-0.0701,-0.5563,0.568
1.7200,0.0496,-0.1438,-0.5381,0.559
1.7300,-0.0677,-0.1180,-0.5206,0.538
1.7400,0.0040,-0.1836,-0.4469,0.483
1.7500,0.0733,-0.0745,-0.3739,0.388
1.7590,0.1772,-0.0972,-0.3210,0.379
1.7690,0.1459,-0.1161,-0.3455,0.393
1.7790,0.0983,-0.0963,-0.3122,0.341
1.7910,0.1469,-0.1509,-0.2985,0.365
1.7990,0.1206,-0.0970,-0.3216,0.357
1.8090,0.0970,-0.1438,-0.4391,0.472
1.8190,0.0948,-0.0629,-0.4210,0.436
1.8300,0.1317,-0.0999,-0.4215,0.453
1.8390,0.2079,-0.0817,-0.5171,0.563
1.8480,0.1890,-0.0259,-0.4784,0.515
1.8580,0.2083,-0.0079,-0.4207,0.470
1.8680,0.1705,-0.0655,-0.4972,0.530
1.8780,0.0949,-0.0846,-0.4588,0.476
1.8890,-0.0186,-0.1220,-0.4206,0.438
1.8980,-0.0188,-0.1196,-0.4402,0.457
1.9080,0.0557,-0.0965,-0.3838,0.400
1.9180,0.0725,-0.1498,-0.4231,0.455
1.9290,0.0325,-0.2218,-0.4434,0.497
1.9420,0.1263,-0.0671,-0.3864,0.412
1.9530,0.1815,-0.1059,-0.4057,0.457
1.9570,0.1434,-0.2026,-0.3672,0.443
1.9710,0.1873,-0.2467,-0.3846,0.494
1.9780,0.1537,-0.2538,-0.4785,0.563
1.9940,0.0419,-0.2773,-0.5539,0.621
1.9990,0.0076,-0.2979,-0.6873,0.749
2.0150,0.0315,-0.2616,-0.7247,0.771
2.0210,0.0918,-0.1678,-0.8772,0.898
2.0300,0.2467,-0.1504,-0.9533,0.996
2.0360,0.3792,-0.1511,-0.8958,0.984
2.0460,0.3732,-0.1126,-0.8008,0.891
2.0560,0.3060,-0.3581,-0.6493,0.802
2.0660,0.1982,-0.2978,-0.5362,0.645
2.0860,0.2629,-0.1630,-0.3843,0.493
2.0870,0.1752,-0.1435,-0.3855,0.447
2.0980,0.1481,-0.2183,-0.2718,0.379
2.1060,0.1813,-0.3113,-0.2729,0.452
2.1160,0.1398,-0.3278,-0.2737,0.449
2.1370,0.0798,-0.2295,-0.2745,0.367
2.1390,0.0572,-0.2269,-0.1987,0.307
2.1460,0.1285,-0.1110,-0.1803,0.248
2.1550,0.1616,-0.0750,-0.1995,0.267
2.1650,0.2130,-0.0035,-0.2182,0.305
2.1770,0.2265,-0.0286,-0.2368,0.329
2.1850,0.2781,-0.0732,-0.2744,0.397
2.1980,0.2168,-0.0601,-0.3502,0.416
2.2060,0.2134,0.0110,-0.4452,0.494
2.2170,0.2298,-0.0895,-0.5594,0.611
2.2280,0.2663,-0.0572,-0.5775,0.639
2.2350,0.2076,-0.0433,-0.5957,0.632
2.2530,0.1656,-0.0094,-0.5377,0.563
2.2540,0.1029,-0.1075,-0.5377,0.558
2.2700,0.0580,-0.0921,-0.5567,0.567
2.2850,-0.0246,-0.0974,-0.5179,0.528
2.2870,-0.0903,-0.1480,-0.5353,0.563
2.2940,-0.0910,-0.0960,-0.5917,0.606
2.3040,-0.0938,-0.0317,-0.7427,0.749
2.3190,-0.0573,-0.0056,-0.7977,0.800
2.3240,-0.1725,-0.0943,-0.7761,0.801
2.3340,-0.2108,-0.0476,-0.7355,0.767
2.3460,-0.2114,-0.1707,-0.6572,0.711
2.3530,-0.2143,-0.1932,-0.5035,0.580
2.3760,-0.2773,-0.1948,-0.3888,0.516
2.3770,-0.2062,-0.1951,-0.2552,0.382
2.3830,-0.2111,-0.3097,-0.0833,0.384
2.3930,-0.1763,-0.2337,-0.1218,0.317
2.4040,-0.2344,-0.2922,-0.1024,0.388
2.4460,-0.2129,-0.2747,-0.2551,0.431
2.4480,-0.1310,-0.3142,-0.3501,0.488
2.4490,-0.0791,-0.2213,-0.4057,0.469
2.4500,-0.0940,-0.2205,-0.4630,0.521
2.4540,0.0046,-0.1616,-0.5397,0.563
2.4630,-0.0093,-0.1586,-0.5207,0.544
2.4720,0.0517,-0.1937,-0.5785,0.612
2.4820,0.1314,-0.1715,-0.5980,0.636
2.4920,0.1722,-0.2087,-0.6363,0.691
2.5030,0.2323,-0.1906,-0.6741,0.738
2.5280,0.2736,-0.1350,-0.6926,0.757
2.5290,0.2756,-0.0803,-0.6727,0.731
2.5320,0.2372,-0.1216,-0.6337,0.688
2.5430,0.1783,-0.1820,-0.6524,0.700
2.5580,0.2150,-0.2410,-0.7863,0.850
2.5610,0.1569,-0.1270,-0.6329,0.664
2.5720,0.1750,-0.1272,-0.6521,0.687
2.5810,0.1172,-0.1465,-0.7096,0.734
2.5910,0.0217,-0.1838,-0.5757,0.605
2.6220,-0.0362,-0.2204,-0.4229,0.478
2.6230,-0.0777,-0.2372,-0.3854,0.459
2.6240,-0.0993,-0.2148,-0.3480,0.421
2.6360,-0.0234,-0.2700,-0.2911,0.398
2.6420,-0.1755,-0.2489,-0.3680,0.478
2.6560,-0.2473,-0.2473,-0.4062,0.536
2.6600,-0.2393,-0.1319,-0.4630,0.538
2.6710,-0.1925,-0.2080,-0.5772,0.643
2.6800,-0.2212,-0.2077,-0.5764,0.651
2.6900,-0.0607,-0.2450,-0.4609,0.526
2.7200,-0.0545,-0.0918,-0.3646,0.380
2.7210,0.0066,-0.0158,-0.2683,0.269
2.7220,0.1789,-0.0731,-0.2492,0.315
2.7300,0.3465,-0.1491,-0.2306,0.442
2.7400,0.4371,-0.0744,-0.2499,0.509
2.7510,0.4529,-0.0398,-0.3452,0.571
2.7600,0.5093,0.1068,-0.4971,0.720
2.7700,0.6034,0.1388,-0.5343,0.818
2.7790,0.5643,0.0758,-0.5523,0.793
2.7890,0.5061,0.1278,-0.6661,0.846
2.8060,0.4296,0.1039,-0.7225,0.847
2.8090,0.3728,0.0430,-0.7792,0.865
2.8240,0.2038,0.0222,-0.8551,0.879
2.8290,0.0741,-0.0339,-0.9699,0.973
2.8390,-0.0544,-0.0863,-0.9513,0.957
2.8510,-0.0882,-0.1374,-0.9139,0.928
2.8590,-0.1794,-0.1873,-0.8576,0.896
2.8690,-0.1951,-0.2378,-0.7055,0.770
2.8780,-0.2694,-0.2491,-0.5729,0.680
2.8880,-0.3078,-0.2980,-0.4024,0.588
2.9080,-0.2914,-0.3470,-0.1937,0.493
2.9110,-0.3705,-0.3581,-0.0424,0.517
2.9180,-0.3153,-0.3685,0.0321,0.486
2.9280,-0.1830,-0.4553,0.0492,0.493
2.9380,-0.1453,-0.4107,0.0479,0.438
2.9480,-0.0357,-0.3106,0.0292,0.314
2.9580,0.0055,-0.3089,-0.1624,0.349
2.9680,0.0645,-0.2321,-0.2389,0.339
2.9770,0.1641,-0.1772,-0.3529,0.428
2.9880,0.1319,-0.1428,-0.4855,0.523
3.0080,0.1420,-0.1676,-0.8090,0.838
3.0140,0.1156,-0.1545,-0.8831,0.904
3.0170,0.1660,-0.0466,-0.8995,0.916
3.0270,0.2118,0.0252,-0.9551,0.979
3.0370,0.2174,0.0409,-0.8964,0.923
3.0480,0.2567,0.0034,-0.8006,0.841
3.0570,0.1971,0.0087,-0.7445,0.770
3.0670,0.1945,-0.0461,-0.5921,0.625
3.0760,0.1340,0.0156,-0.5359,0.553
3.0870,0.1116,0.0568,-0.4411,0.458
3.1020,0.0517,0.0780,-0.4417,0.452
3.1060,0.0501,0.0973,-0.4036,0.418
3.1160,0.0869,0.0201,-0.2888,0.302
3.1260,0.0282,-0.0004,-0.3078,0.309
3.1360,-0.0113,-0.0396,-0.2502,0.254
3.1460,-0.0505,-0.0210,-0.2119,0.219
3.1560,-0.0147,-0.0222,-0.2119,0.214
3.1660,-0.0149,-0.0800,-0.2119,0.227
3.1760,-0.0533,-0.1380,-0.2692,0.307
3.1860,-0.0906,-0.2142,-0.2692,0.356
3.1950,-0.0316,-0.1574,-0.3647,0.398
3.2060,-0.0288,-0.1403,-0.4597,0.482
3.2150,0.0327,-0.1065,-0.6116,0.622
3.2410,0.0017,-0.1149,-0.6665,0.676
3.2420,-0.0142,-0.1183,-0.7804,0.789
3.2450,0.0292,-0.1253,-0.8166,0.827
3.2550,0.0140,-0.0921,-0.7577,0.763
3.2650,-0.0037,-0.1319,-0.6614,0.674
3.2760,-0.0047,-0.1317,-0.6041,0.618
3.2850,-0.0253,-0.1303,-0.5854,0.600
3.2950,-0.0264,-0.1655,-0.6054,0.628
3.3040,-0.0271,-0.1998,-0.6063,0.639
3.3140,-0.0277,-0.1951,-0.5882,0.620
3.3380,-0.0291,-0.2098,-0.4935,0.537
3.3390,-0.0129,-0.1105,-0.4180,0.433
3.3440,0.0406,-0.0888,-0.4572,0.468
3.3540,-0.0022,-0.0682,-0.4580,0.463
3.3650,-0.0062,-0.0679,-0.4393,0.445
3.3740,0.0083,-0.0674,-0.4591,0.464
3.3850,0.0082,-0.0285,-0.4401,0.441
3.3940,0.0078,-0.0639,-0.4407,0.445
3.4040,0.0082,-0.0798,-0.4414,0.449
3.4130,0.0090,-0.0765,-0.4803,0.486
3.4300,0.0666,-0.1123,-0.4808,0.498
3.4330,0.0087,-0.0930,-0.5000,0.509
3.4450,-0.0295,-0.0938,-0.4807,0.491
3.4590,0.0119,-0.1142,-0.5184,0.531
3.4630,0.0313,-0.1142,-0.5375,0.550
3.4770,-0.0228,-0.1518,-0.5565,0.577
3.4820,0.0181,0.0006,-0.5369,0.537
3.4930,-0.0184,-0.0010,-0.6130,0.613
3.5020,0.0016,-0.0213,-0.5360,0.536
3.5120,0.0019,-0.0794,-0.4975,0.504
3.5340,0.0403,-0.1945,-0.4783,0.518
3.5350,0.0220,-0.1951,-0.4015,0.447
3.5430,0.0046,-0.1195,-0.4011,0.419
3.5530,0.0442,-0.0438,-0.4582,0.462
3.5620,0.0828,0.0130,-0.4006,0.409
3.5740,0.0833,-0.0261,-0.4578,0.466
3.5810,0.0080,0.0103,-0.4573,0.457
3.5920,0.1422,0.0269,-0.3801,0.407
3.6010,0.2179,-0.0527,-0.3988,0.457
3.6110,0.1588,-0.0764,-0.5129,0.542
3.6310,0.2142,-0.0818,-0.4545,0.509
3.6330,0.1938,-0.0674,-0.5111,0.551
3.6470,0.2127,0.0424,-0.6250,0.662
3.6510,0.2128,0.0194,-0.6241,0.660
3.6610,0.1732,0.0362,-0.6429,0.667
3.6720,0.1128,-0.0036,-0.6238,0.634
3.6810,0.1474,-0.0989,-0.5477,0.576
3.6910,0.1052,-0.0987,-0.5290,0.548
3.7000,0.0256,-0.0803,-0.6440,0.650
3.7120,-0.0366,-0.0253,-0.5674,0.569
3.7210,-0.0374,-0.1027,-0.5290,0.540
3.7490,-0.1032,-0.1722,-0.5122,0.550
3.7530,-0.0266,-0.1722,-0.4739,0.505
3.7530,-0.0260,-0.2095,-0.4358,0.484
3.7770,-0.0654,-0.2047,-0.4752,0.522
3.7780,-0.0664,-0.0686,-0.5332,0.542
3.7800,-0.0865,-0.0678,-0.4760,0.489
3.7900,-0.0303,0.0644,-0.3991,0.405
3.7990,0.0823,-0.0521,-0.3416,0.355
3.8100,-0.0163,-0.1109,-0.3990,0.414
3.8200,0.0204,-0.0538,-0.3800,0.384
3.8290,0.1155,0.0029,-0.4182,0.434
3.8550,0.1158,-0.0358,-0.4372,0.454
3.8560,0.1171,-0.0172,-0.4944,0.508
3.8590,0.1176,-0.0749,-0.5518,0.569
3.8730,0.2130,-0.0198,-0.5322,0.574
3.8790,0.1750,-0.0230,-0.5698,0.596
3.8910,0.1187,0.0673,-0.5876,0.603
3.9040,0.1575,0.0822,-0.6633,0.687
3.9110,0.1578,0.0989,-0.6436,0.670
3.9210,0.1384,0.0218,-0.6627,0.677
3.9280,0.1178,-0.0535,-0.6822,0.694
3.9400,0.1150,0.0050,-0.5295,0.542
3.9490,0.0542,-0.0325,-0.4534,0.458
3.9780,0.0324,-0.0135,-0.4728,0.474
3.9800,0.0299,-0.0520,-0.4922,0.496
3.9830,0.0660,-0.0533,-0.4730,0.481
3.9930,0.0455,-0.1124,-0.4728,0.488
3.9990,-0.0687,-0.0579,-0.4912,0.499
4.0080,-0.0107,-0.0397,-0.4143,0.416
4.0220,0.0465,-0.0226,-0.4522,0.455
4.0310,0.0261,-0.0627,-0.3945,0.400
4.0370,-0.0323,-0.0824,-0.3178,0.330
4.0780,-0.0332,-0.1021,-0.3753,0.390
4.0800,0.0053,-0.0833,-0.3560,0.366
4.0820,0.0449,-0.0667,-0.4320,0.439
4.0830,0.0839,-0.0303,-0.5464,0.554
4.0900,0.1050,-0.0336,-0.5263,0.538
4.1020,0.1269,-0.0563,-0.4678,0.488
4.1060,0.0893,-0.0379,-0.5442,0.553
4.1170,0.0529,-0.0954,-0.6015,0.611
4.1260,0.0550,-0.0763,-0.6587,0.665
4.1360,0.0942,-0.0200,-0.6392,0.646
4.1530,0.0194,-0.0788,-0.6004,0.606
4.1560,0.0392,-0.0984,-0.6003,0.610
4.1680,0.0397,-0.1933,-0.6004,0.632
4.1760,0.0967,-0.1526,-0.5627,0.591
4.1860,0.0390,-0.1494,-0.5251,0.547
4.1970,0.0000,-0.0883,-0.4876,0.496
4.2060,-0.0201,-0.1216,-0.4314,0.449
4.2170,0.0359,-0.1372,-0.4706,0.491
4.2250,0.0155,-0.1535,-0.4522,0.478
4.2360,0.0152,-0.1321,-0.4144,0.435
4.2480,0.0535,-0.1300,-0.5680,0.585
4.2550,0.0159,-0.1659,-0.4536,0.483
4.2700,0.0540,-0.1824,-0.4924,0.528
4.2750,0.0535,-0.1046,-0.4928,0.507
4.2860,0.0532,-0.1232,-0.5695,0.585
4.2950,0.0532,-0.0663,-0.5311,0.538
4.3040,-0.0227,-0.0666,-0.4735,0.479
4.3150,0.0347,-0.0467,-0.5311,0.534
4.3240,0.0153,-0.0635,-0.5508,0.555
4.3350,-0.0230,-0.1180,-0.4748,0.490
4.3460,-0.0028,-0.0958,-0.5520,0.560
4.3540,0.0947,-0.0934,-0.5523,0.568
4.3650,0.0398,-0.1287,-0.5718,0.588
4.3740,0.0407,-0.0873,-0.5916,0.599
4.3880,0.0226,-0.1029,-0.6114,0.620
4.3990,0.0427,-0.1001,-0.5352,0.546
4.4040,0.0241,-0.0801,-0.4779,0.485
4.4140,0.0058,-0.0802,-0.4586,0.466
4.4230,0.0638,-0.0432,-0.4392,0.446
4.4340,0.1211,-0.0819,-0.4199,0.445
4.4440,0.1590,-0.1187,-0.4969,0.535
4.4530,0.1211,-0.0775,-0.5549,0.573
4.4630,0.1415,-0.0920,-0.5558,0.581
4.4730,0.1047,-0.0311,-0.4989,0.511
4.4840,0.0866,-0.0099,-0.4609,0.469
4.4940,0.1243,-0.0092,-0.4420,0.459
4.5020,0.1607,0.0678,-0.4039,0.440
4.5130,0.1588,0.0683,-0.4617,0.493
4.5220,0.2344,0.0135,-0.5964,0.641
4.5330,0.2164,0.0349,-0.6925,0.726
4.5450,0.2571,0.0184,-0.7886,0.830
4.5520,0.2014,0.0399,-0.8464,0.871
4.5620,0.2950,0.0806,-0.6556,0.723
4.5720,0.2154,0.0638,-0.5606,0.604
4.5860,0.0581,-0.0081,-0.5045,0.508
4.5990,0.0730,-0.0598,-0.4870,0.496
4.6010,0.0134,0.0042,-0.5844,0.585
4.6120,-0.0253,0.0106,-0.7581,0.759
4.6220,-0.0424,0.0189,-0.7596,0.761
4.6320,-0.0966,0.0643,-0.7607,0.769
4.6410,-0.0946,0.0141,-0.7237,0.730
4.6520,-0.0758,0.0569,-0.6288,0.636
4.6640,-0.1164,0.0417,-0.4575,0.474
4.6720,-0.1568,-0.0120,-0.3819,0.413
4.6810,-0.0820,-0.0071,-0.4979,0.505
4.6910,-0.0632,0.0565,-0.3460,0.356
4.7010,0.0133,0.0643,-0.3859,0.391
4.7110,0.1466,0.0536,-0.3685,0.400
4.7230,0.1466,0.1189,-0.3317,0.382
4.7300,0.1855,0.1616,-0.3708,0.445
4.7400,0.1482,0.2004,-0.3708,0.447
4.7500,0.2829,0.1995,-0.5046,0.612
4.7610,0.3436,0.2187,-0.5618,0.694
4.7780,0.3681,0.3145,-0.6187,0.786
4.7800,0.3931,0.3543,-0.7525,0.920
4.7900,0.4343,0.3189,-0.6953,0.880
4.8010,0.3607,0.2661,-0.6384,0.780
4.8100,0.4188,0.2894,-0.6775,0.847
4.8210,0.3626,0.2368,-0.6975,0.821
4.8330,0.3264,0.3548,-0.7553,0.896
4.8390,0.2724,0.3015,-0.7174,0.825
4.8490,0.2756,0.3429,-0.7177,0.842
4.8600,0.2604,0.3660,-0.7947,0.913
4.8750,0.2451,0.3700,-0.8334,0.944
4.8790,0.2294,0.2975,-0.8146,0.897
4.8890,0.1567,0.3584,-0.7766,0.870
4.8990,0.1789,0.3432,-0.6621,0.767
4.9090,0.1598,0.3469,-0.5479,0.668
4.9200,0.1395,0.3027,-0.4548,0.564
4.9280,0.1387,0.2291,-0.4363,0.512
4.9390,0.0435,0.1823,-0.3424,0.390
4.9480,0.0837,0.1532,-0.4206,0.455
4.9580,0.1071,0.1437,-0.4219,0.458
4.9780,0.0752,0.1136,-0.4611,0.481
4.9790,0.1211,0.1214,-0.5192,0.547
4.9910,0.1729,0.1301,-0.5193,0.563
4.9980,0.1956,0.1693,-0.6149,0.667
5.0080,0.2415,0.1926,-0.6148,0.688
5.0180,0.3450,0.1787,-0.6340,0.744
5.0270,0.4088,0.2974,-0.6723,0.841
5.0380,0.4726,0.2456,-0.5960,0.799
5.0480,0.4772,0.2329,-0.5584,0.771
5.0570,0.5757,0.2030,-0.5021,0.790
5.0780,0.5201,0.1730,-0.4268,0.695
5.0800,0.4269,0.2202,-0.5239,0.711
5.0890,0.3348,0.1899,-0.4866,0.620
5.0970,0.3222,0.2362,-0.6021,0.723
5.1070,0.2345,0.2620,-0.7365,0.816
5.1180,0.2838,0.3449,-0.8704,0.978
5.1260,0.2740,0.3692,-0.8893,1.001
5.1370,0.2629,0.3186,-0.9278,1.016
5.1460,0.2671,0.3242,-0.7368,0.848
5.1560,0.2667,0.1978,-0.5275,0.623
5.1740,0.2069,0.0917,-0.3761,0.439
5.1760,0.1057,0.0651,-0.3787,0.399
5.1880,0.0613,-0.1503,-0.4585,0.486
5.1960,-0.1352,-0.1353,-0.6915,0.717
5.2060,-0.3272,-0.1630,-1.0764,1.137
5.2170,-0.4951,-0.1188,-1.3258,1.420
5.2260,-0.6789,0.0157,-1.4782,1.627
5.2360,-0.8829,0.1112,-1.4390,1.692
5.2450,-1.0158,0.1889,-1.2476,1.620
5.2550,-1.0013,0.1351,-0.7507,1.259
5.2760,-1.0339,0.0261,-0.2553,1.065
5.2760,-1.1133,-0.0615,0.1047,1.120
5.2860,-1.1910,-0.1079,0.4071,1.263
5.2950,-1.1182,-0.2063,0.5742,1.274
5.3050,-1.0983,-0.2654,0.6652,1.311
