time,ax,ay,az,aT
2.1910,0.0855,-0.1314,0.5679,0.589
2.2000,-0.0698,-0.0833,0.5099,0.521
2.2100,-0.0402,-0.0597,0.3687,0.376
2.2210,-0.0292,-0.0304,0.2493,0.253
2.2310,-0.0936,-0.0977,0.1918,0.235
2.2870,-0.0595,-0.0742,0.1721,0.197
2.2870,0.0188,-0.1266,0.1139,0.171
2.2880,0.0389,-0.1524,0.1084,0.191
2.2890,0.1610,-0.2132,0.0099,0.267
2.2890,0.2173,-0.2385,-0.0760,0.331
2.2900,0.2151,-0.2067,-0.2474,0.388
2.3000,0.1637,-0.1724,-0.2843,0.371
2.3090,0.1196,-0.1341,-0.3902,0.430
2.3220,0.1292,-0.1022,-0.4935,0.520
2.3280,0.0324,-0.0852,-0.4344,0.444
2.3800,0.0751,-0.1303,-0.3613,0.391
2.3810,0.0320,-0.1995,-0.1811,0.271
2.3820,-0.0394,-0.2192,0.0251,0.224
2.3820,-0.0341,-0.2588,0.0399,0.264
2.3830,-0.0759,-0.2483,-0.0500,0.264
2.3880,-0.1455,-0.1872,-0.1204,0.266
2.4000,-0.1727,-0.1008,-0.2479,0.318
2.4070,-0.1588,-0.1036,-0.3394,0.389
2.4230,-0.1301,-0.0669,-0.4479,0.471
2.4260,-0.1275,-0.0357,-0.5183,0.535
2.4820,-0.1062,-0.0223,-0.4672,0.480
2.4830,-0.1116,-0.0309,-0.2420,0.268
2.4830,-0.0662,-0.1192,0.0186,0.138
2.4840,-0.0186,-0.2165,0.1308,0.254
2.4840,0.0039,-0.2392,0.2119,0.320
2.4860,-0.0365,-0.1357,0.2404,0.278
2.4950,-0.0628,-0.0882,0.2398,0.263
2.5060,-0.0721,-0.1361,0.2389,0.284
2.5230,0.0103,-0.0591,0.4118,0.416
2.5240,0.0310,-0.1191,0.3643,0.385
2.6030,0.0939,-0.1542,0.3239,0.371
2.6040,0.0839,-0.0843,0.3147,0.336
2.6050,0.1172,-0.1043,0.3247,0.361
2.6050,0.0698,-0.0998,0.3899,0.408
2.6060,0.1230,-0.0679,0.2950,0.327
2.6060,0.0411,-0.0106,0.1813,0.186
2.6070,0.0371,0.0781,0.1084,0.139
2.6070,-0.0200,0.1074,-0.0503,0.120
2.6150,-0.0026,0.1247,-0.0295,0.128
2.6250,0.0543,0.0175,-0.0397,0.070
2.6410,0.0723,-0.0393,0.0674,0.106
2.6440,0.0447,-0.0139,-0.0976,0.108
2.7040,0.1158,0.0349,-0.2714,0.297
2.7050,0.0723,0.0552,-0.3516,0.363
2.7050,0.0091,0.0800,-0.2479,0.261
2.7060,-0.0085,0.0858,-0.1566,0.179
2.7060,-0.0669,0.0862,0.0298,0.113
2.7070,-0.0252,0.0456,0.1585,0.167
2.7130,0.0577,-0.0499,0.2131,0.226
2.7230,0.0697,-0.1199,0.1771,0.225
2.7330,0.0569,-0.0992,-0.0592,0.129
2.7430,0.1010,-0.0294,-0.1275,0.165
2.8000,0.0299,0.0071,-0.1025,0.107
2.8000,-0.0335,0.0618,0.0059,0.071
2.8010,-0.0790,-0.0160,0.0948,0.124
2.8010,-0.0438,-0.0485,0.0255,0.070
2.8020,-0.0478,-0.0817,0.0446,0.105
2.8020,0.0267,-0.1099,0.1590,0.195
2.8110,-0.0189,-0.1221,0.1186,0.171
2.8210,-0.1013,-0.0354,-0.0409,0.115
2.8320,-0.0777,0.0533,-0.0893,0.130
2.8410,-0.0492,0.0509,-0.2123,0.224
2.9030,0.0707,-0.0302,-0.2368,0.249
2.9040,0.1531,-0.1480,-0.2658,0.341
2.9050,0.2513,-0.2749,-0.2199,0.433
2.9050,0.2651,-0.3011,-0.0431,0.403
2.9060,0.1381,-0.2289,0.0926,0.283
2.9060,0.1589,-0.2159,0.2521,0.368
2.9090,0.0143,-0.2438,0.3781,0.450
2.9220,-0.0121,-0.2694,0.3941,0.478
2.9300,-0.0823,-0.1893,0.2837,0.351
2.9410,-0.1928,-0.0444,0.2356,0.308
2.9490,-0.2057,-0.0580,0.1396,0.255
3.0020,-0.1744,-0.0510,0.0196,0.183
3.0030,-0.1212,-0.0448,-0.0595,0.142
3.0030,-0.0881,-0.0687,-0.2079,0.236
3.0040,0.0202,-0.0609,-0.2580,0.266
3.0040,-0.0254,-0.0802,-0.1454,0.168
3.0080,-0.0141,-0.0898,-0.2143,0.233
3.0180,0.0030,-0.0795,-0.1681,0.186
3.0270,0.0315,-0.1135,-0.1508,0.191
3.0410,-0.1235,-0.1144,0.0167,0.169
3.0470,-0.1373,-0.0285,0.2888,0.321
3.1150,-0.1904,0.0156,0.4815,0.518
3.1160,-0.1210,-0.0955,0.4638,0.489
3.1160,-0.0655,-0.0169,0.3626,0.369
3.1210,-0.0493,0.0184,0.2210,0.227
3.1210,-0.0552,0.1068,0.1347,0.181
3.1220,-0.0553,0.1305,0.1895,0.237
3.1230,-0.0141,0.1034,0.1272,0.165
3.1280,0.0277,0.0641,0.1416,0.158
3.1440,0.0223,0.0153,0.0843,0.089
3.1460,0.1032,-0.0828,0.1226,0.180
3.2120,0.1647,-0.1608,0.2467,0.337
3.2130,0.1896,-0.2107,0.2965,0.410
3.2130,0.1352,-0.1762,0.2556,0.339
3.2140,0.1475,-0.1381,0.2268,0.304
3.2140,0.1779,-0.1461,0.1027,0.252
3.2150,0.1713,-0.1797,-0.1288,0.280
3.2160,0.1959,-0.1306,-0.2284,0.328
3.2250,0.2548,-0.1707,-0.2801,0.415
3.2410,0.2794,-0.2645,-0.1432,0.411
3.2440,0.3545,-0.3854,0.0247,0.524
3.3080,0.3077,-0.4446,0.0802,0.547
3.3090,0.2005,-0.4111,-0.0503,0.460
3.3100,0.1641,-0.2951,-0.0991,0.352
3.3100,0.0410,-0.1409,-0.0810,0.168
3.3110,0.0519,-0.1507,-0.0367,0.164
3.3110,-0.0727,-0.1873,0.1171,0.233
3.3140,-0.0305,-0.1723,0.1701,0.244
3.3240,-0.0748,-0.1467,0.1749,0.240
3.3330,-0.0736,-0.1352,0.1294,0.201
3.3440,-0.0969,-0.1241,0.0913,0.182
3.4110,-0.1407,0.0153,0.0151,0.142
3.4120,-0.1428,-0.0039,0.0634,0.156
3.4120,-0.2334,0.0002,0.1667,0.287
3.4130,-0.2785,-0.0710,0.1695,0.334
3.4140,-0.3359,-0.1011,0.1293,0.374
3.4140,-0.3023,-0.0334,-0.0928,0.318
3.4140,-0.2661,-0.1317,-0.1859,0.350
3.4240,-0.2017,-0.1474,-0.2243,0.336
3.4310,-0.1498,-0.2090,-0.1864,0.318
3.4420,-0.1660,-0.1974,-0.2391,0.352
3.5020,-0.0408,-0.1303,-0.2461,0.281
3.5020,-0.0305,-0.1607,-0.3340,0.372
3.5030,-0.0191,-0.1436,-0.4264,0.450
3.5030,-0.0502,-0.1247,-0.5665,0.582
3.5030,-0.0427,-0.0532,-0.5918,0.596
3.5040,-0.0013,-0.0386,-0.5601,0.561
3.5090,0.0458,-0.0860,-0.4093,0.421
3.5210,0.1081,-0.1148,-0.2328,0.281
3.5310,0.1180,-0.0695,0.0700,0.154
3.5430,0.1372,-0.1204,0.2505,0.310
3.5490,0.1504,-0.1603,0.3260,0.393
3.6070,0.1337,-0.1957,0.2726,0.361
3.6080,0.1070,-0.0865,0.1788,0.226
3.6080,0.0773,-0.0240,0.1902,0.207
3.6090,-0.0197,0.0258,0.2253,0.228
3.6090,0.0376,0.0645,0.2148,0.227
3.6100,0.0893,0.0393,0.2878,0.304
3.6270,0.1430,-0.0677,0.3607,0.394
3.6280,0.1323,-0.0975,0.4647,0.493
3.6470,0.1595,-0.0503,0.4874,0.515
3.6480,0.1270,-0.0539,0.5342,0.552
3.7150,0.0197,-0.0272,0.4164,0.418
3.7160,0.0385,0.0504,0.3085,0.315
3.7160,-0.1256,0.1261,0.2247,0.287
3.7170,-0.1002,0.1189,0.2078,0.260
3.7170,-0.1012,0.0237,0.0882,0.136
3.7180,-0.0682,0.0464,-0.0408,0.092
3.7180,-0.0289,0.0127,-0.1409,0.144
3.7340,-0.0197,-0.0111,-0.1214,0.123
3.7350,0.0327,-0.1170,-0.0301,0.125
3.7460,-0.0384,-0.1204,-0.0771,0.148
3.7610,-0.1185,-0.1049,-0.1118,0.194
3.7660,-0.0683,-0.1231,-0.1128,0.180
3.8290,-0.1046,-0.2019,-0.0901,0.245
3.8290,-0.1431,-0.2205,-0.0272,0.264
3.8300,-0.0726,-0.2574,0.0183,0.268
3.8300,-0.0425,-0.1768,0.1661,0.246
3.8310,-0.0083,-0.2012,0.2657,0.333
3.8310,0.0273,-0.2704,0.2483,0.368
3.8350,0.0925,-0.3032,0.2310,0.392
3.8480,0.0800,-0.1947,0.1568,0.262
3.8690,-0.0299,-0.1916,0.1067,0.221
3.8710,-0.0253,-0.0949,0.0113,0.099
3.8730,-0.1146,-0.0623,-0.0315,0.134
3.8830,-0.0012,-0.0790,-0.0814,0.113
3.9350,0.0569,-0.1348,-0.0645,0.160
3.9350,0.0664,-0.1665,0.0214,0.181
3.9360,0.0041,-0.1780,0.0283,0.180
3.9370,0.0006,-0.1422,-0.0871,0.167
3.9370,-0.1250,0.0187,-0.1626,0.206
3.9440,-0.2703,0.1443,-0.2157,0.375
3.9520,-0.3354,0.2096,-0.1573,0.426
3.9630,-0.2754,0.0792,0.0367,0.289
3.9800,-0.1611,0.0015,0.1296,0.207
3.9850,-0.0717,-0.0462,0.2124,0.229
4.0580,0.0034,-0.0539,0.2784,0.284
4.0590,0.1048,-0.0993,0.1844,0.234
4.0590,0.0481,-0.0707,0.0194,0.088
4.0600,0.0569,-0.0003,-0.0734,0.093
4.0600,0.0798,-0.0250,0.0322,0.090
4.0610,0.1555,-0.1680,0.2044,0.307
4.0610,0.1670,-0.2378,0.1753,0.339
4.0620,0.1950,-0.2755,0.2465,0.418
4.0770,0.1403,-0.2388,0.3007,0.409
4.0810,0.0620,-0.2277,0.2116,0.317
4.0970,0.0356,-0.1953,0.1255,0.235
4.1610,-0.0249,-0.1790,0.1544,0.238
4.1610,-0.0546,-0.2121,0.0928,0.238
4.1620,-0.1010,-0.1935,-0.0378,0.222
4.1620,-0.1695,-0.1041,-0.1636,0.258
4.1630,-0.1848,-0.0310,-0.2177,0.287
4.1630,-0.2069,-0.0839,-0.1623,0.276
4.1640,-0.2450,-0.1351,-0.1000,0.297
4.1690,-0.0974,-0.2128,-0.0785,0.247
4.1810,0.0056,-0.1916,-0.1930,0.272
4.3420,-0.0440,-0.2134,-0.2089,0.302
4.3430,0.0260,-0.1678,-0.2937,0.339
4.3430,0.0311,-0.1387,-0.3593,0.386
4.3440,-0.0108,-0.1201,-0.3197,0.342
4.3440,0.0279,-0.0816,-0.2687,0.282
4.3440,-0.0544,-0.0401,-0.0725,0.099
4.3450,0.0191,-0.0830,0.0250,0.089
4.3450,0.0872,-0.1227,0.0840,0.172
4.3450,0.1271,-0.2564,0.2839,0.403
4.3460,0.1425,-0.2514,0.3260,0.436
4.3460,0.1781,-0.2472,0.3110,0.435
4.3460,0.0996,-0.1132,0.1936,0.245
4.3470,0.0279,-0.0166,0.1002,0.105
4.3470,-0.0595,0.0219,0.2123,0.222
4.3470,-0.1229,-0.0358,0.2640,0.293
4.3480,-0.0143,-0.0123,0.2081,0.209
4.3480,0.0093,-0.0757,0.0258,0.081
4.3560,-0.0005,-0.0680,-0.0604,0.091
4.3660,-0.0519,-0.0463,-0.0890,0.113
4.3770,-0.0935,0.1032,-0.1340,0.193
4.3850,-0.1108,0.1011,-0.1430,0.207
4.4220,-0.1187,0.0610,-0.0182,0.135
4.4230,-0.0901,0.0287,0.0872,0.129
4.4230,-0.1628,0.0630,0.1278,0.216
4.4250,-0.1079,-0.0244,0.1659,0.199
4.4350,-0.0502,-0.0570,0.1633,0.180
4.4460,-0.0653,-0.1313,0.0485,0.154
4.4610,0.0145,-0.0605,-0.1399,0.153
4.4650,-0.0433,0.0084,-0.1058,0.115
4.5330,-0.0396,0.0269,-0.0402,0.062
4.5340,-0.0958,-0.0689,-0.0649,0.135
4.5340,-0.0664,-0.0230,-0.1311,0.149
4.5350,-0.0415,-0.0265,-0.0562,0.075
4.5350,-0.0594,-0.1081,0.0251,0.126
4.5360,-0.0599,-0.1215,0.0083,0.136
4.5370,-0.0196,-0.0802,-0.0059,0.083
4.5440,0.0173,-0.1113,-0.0530,0.124
4.5530,0.0846,-0.0931,-0.0005,0.126
4.5630,0.0558,-0.1737,0.1569,0.241
4.6340,-0.0022,-0.2118,0.4344,0.483
4.6350,-0.0570,-0.1211,0.3945,0.417
4.6350,-0.0594,-0.0723,0.2779,0.293
4.6360,-0.1095,0.0071,0.1163,0.160
4.6360,-0.0736,0.0344,-0.0875,0.119
4.6370,-0.0282,0.0684,-0.1823,0.197
4.6370,-0.0695,0.1331,-0.1511,0.213
4.6440,-0.1383,0.1511,-0.1042,0.230
4.6510,-0.1794,0.1505,0.0409,0.238
4.6620,-0.2111,0.1490,0.2005,0.327
4.7500,-0.1498,0.1029,0.1928,0.265
4.7510,-0.1509,0.0473,0.1496,0.218
4.7520,-0.0284,-0.0321,0.0300,0.052
4.7520,-0.0522,-0.0548,-0.0035,0.076
4.7530,0.0287,0.0559,-0.0657,0.091
4.7530,0.0228,0.1039,0.0534,0.119
4.7540,0.0713,-0.0480,0.3655,0.375
4.7540,0.1229,0.0071,0.0011,0.123
4.7550,0.2579,0.0573,0.0079,0.264
4.7630,0.3349,-0.1411,0.0051,0.363
4.7790,0.4358,-0.2676,0.0980,0.521
4.7790,0.4117,-0.1619,0.0975,0.453
4.8520,0.4268,-0.1974,0.2117,0.516
4.8530,0.4769,-0.3473,0.2730,0.650
4.8540,0.6036,-0.2886,0.3221,0.743
4.8540,0.6613,-0.3353,0.2349,0.778
4.8550,0.7153,-0.4562,0.0740,0.852
4.8560,0.8080,-0.4360,-0.0746,0.921
4.8570,0.7258,-0.3538,-0.0795,0.811
4.8580,0.7451,-0.3473,-0.1199,0.831
4.8670,0.6543,-0.3234,-0.1290,0.741
4.8830,0.6104,-0.3560,-0.1210,0.717
4.8950,0.5400,-0.3536,-0.1105,0.655
4.8970,0.4322,-0.3203,-0.1287,0.553
4.9660,0.3409,-0.2742,-0.1803,0.473
4.9670,0.2332,-0.2325,-0.0934,0.342
4.9680,0.1976,-0.2055,-0.1380,0.317
4.9690,0.1908,-0.2435,-0.1203,0.332
4.9700,0.2198,-0.2858,-0.0501,0.364
4.9700,0.2187,-0.2845,0.0748,0.367
4.9710,0.0697,-0.1911,0.1017,0.227
4.9760,-0.0613,-0.0439,0.0498,0.090
4.9860,-0.2272,0.1359,0.1127,0.288
4.9970,-0.3499,0.1003,0.2114,0.421
5.0610,-0.4076,0.1103,0.3121,0.525
5.0610,-0.5261,0.0626,0.3218,0.620
5.0620,-0.5490,0.1324,0.3216,0.650
5.0620,-0.5804,0.1519,0.1613,0.621
5.0620,-0.6365,0.1236,-0.0035,0.648
5.0630,-0.6250,0.1346,-0.1896,0.667
5.0630,-0.6397,0.0895,-0.1867,0.672
5.0750,-0.6223,0.1378,-0.1957,0.667
5.0850,-0.7155,0.1448,-0.0637,0.733
5.0970,-0.7758,0.1160,-0.0773,0.788
5.1050,-0.7898,0.1379,-0.1217,0.811
5.1670,-0.8450,0.1567,-0.2113,0.885
5.1670,-0.8924,0.2120,-0.2530,0.951
5.1680,-0.9062,0.2555,-0.3906,1.019
5.1680,-0.8319,0.1873,-0.4304,0.955
5.1690,-0.7019,0.0482,-0.5278,0.880
5.1690,-0.6728,0.0789,-0.4629,0.820
5.1770,-0.5492,0.0578,-0.4507,0.713
5.1830,-0.5207,-0.0225,-0.3239,0.614
5.1960,-0.3892,-0.1061,-0.2544,0.477
5.2020,-0.3040,-0.1688,-0.0918,0.360
5.2660,-0.1930,-0.2341,-0.1278,0.329
5.2670,-0.1360,-0.2167,-0.1735,0.309
5.2670,-0.0276,-0.1895,-0.1429,0.239
5.2680,0.0130,-0.1242,-0.0865,0.152
5.2680,0.0315,-0.1154,-0.0972,0.154
5.2690,0.1369,-0.0987,-0.1056,0.199
5.2710,0.1365,-0.0444,-0.0039,0.144
5.2810,0.2028,-0.0008,0.0715,0.215
5.2970,0.2228,-0.0631,0.2376,0.332
5.3000,0.2547,-0.0478,0.3557,0.440
5.3670,0.3593,-0.0164,0.3851,0.527
5.3670,0.3067,0.0145,0.4192,0.520
5.3680,0.3528,0.0330,0.4318,0.559
5.3680,0.3429,0.0432,0.3846,0.517
