time,ax,ay,az,aT
1.4390,-0.0078,-0.0669,-0.0158,0.069
1.4490,-0.0015,0.0064,-0.0720,0.072
1.4590,0.0140,-0.0216,0.0112,0.028
1.4690,0.0198,-0.0116,0.0954,0.098
1.4880,0.0876,-0.0592,0.0679,0.126
1.4890,0.0049,0.0062,0.0767,0.077
1.5410,0.0025,-0.0474,0.0148,0.050
1.5420,-0.0217,-0.0761,-0.0484,0.093
1.5420,-0.1125,-0.0142,-0.1272,0.170
1.5430,-0.0676,-0.0509,-0.0898,0.123
1.5430,-0.0483,0.0081,-0.0275,0.056
1.5550,0.0013,0.0120,0.0405,0.042
1.5570,0.0952,0.0106,0.0863,0.129
1.5680,0.0736,0.0171,0.0918,0.119
1.5770,0.0736,-0.0057,0.0669,0.100
1.5870,-0.0152,-0.0563,-0.0376,0.069
1.6040,-0.0233,-0.0934,-0.0534,0.110
1.6070,-0.0553,-0.0773,0.0180,0.097
1.6510,-0.0003,-0.0821,0.0458,0.094
1.6520,0.0290,-0.0565,0.0450,0.078
1.6520,-0.0083,-0.0524,0.0537,0.076
1.6530,-0.0155,-0.0252,0.0034,0.030
1.6560,0.0019,-0.0381,0.1443,0.149
1.6670,-0.0333,-0.1224,0.0408,0.133
1.6760,-0.0679,-0.0814,0.0122,0.107
1.6900,-0.0532,-0.0766,-0.0417,0.102
1.6950,-0.0094,-0.0612,-0.0459,0.077
1.7470,0.0340,-0.0987,0.0082,0.105
1.7470,0.1014,-0.0405,0.1716,0.203
1.7480,0.0715,-0.0525,0.2714,0.286
1.7480,0.0740,-0.0498,0.1985,0.218
1.7490,0.0241,-0.1311,0.1464,0.198
1.7550,0.0233,-0.0750,0.0318,0.085
1.7650,0.0092,-0.0431,-0.0220,0.049
1.7740,-0.0063,-0.0441,-0.0609,0.075
1.7900,-0.0269,0.0375,-0.0499,0.068
1.7940,-0.0509,0.0518,-0.1239,0.144
1.8380,0.0017,0.0021,-0.1473,0.147
1.8380,0.0649,0.0092,-0.1962,0.207
1.8390,0.0660,0.0639,-0.1953,0.216
1.8390,0.0970,0.0447,-0.1450,0.180
1.8430,0.1137,-0.0177,-0.1171,0.164
1.8530,0.0884,-0.0280,-0.0360,0.099
1.8630,0.0598,-0.0630,0.1093,0.140
1.8730,0.0780,-0.0666,0.1698,0.198
1.8900,0.0679,-0.1040,0.3288,0.351
1.8930,-0.0387,-0.1707,0.3116,0.357
1.9340,-0.0557,-0.1081,0.3094,0.332
1.9350,-0.0796,-0.1558,0.2275,0.287
1.9350,-0.0932,-0.1542,0.1520,0.236
1.9360,-0.1271,-0.0949,0.1795,0.240
1.9460,-0.0660,-0.0913,-0.0239,0.115
1.9630,-0.1378,-0.1207,-0.0851,0.202
1.9630,-0.1233,-0.1394,-0.1141,0.218
1.9800,-0.1616,-0.0884,-0.1480,0.236
1.9810,-0.0971,-0.0877,-0.1090,0.170
1.9960,-0.0274,-0.0932,-0.1134,0.149
2.0470,-0.0136,-0.1260,-0.1412,0.190
2.0500,-0.0621,-0.1373,-0.1329,0.201
2.0500,-0.0300,-0.1171,-0.0892,0.150
2.0510,0.0208,-0.0945,-0.1172,0.152
2.0510,-0.0160,-0.1103,-0.0996,0.149
2.0520,-0.0040,-0.1293,-0.0195,0.131
2.0590,-0.0726,-0.1130,-0.0890,0.161
2.0720,0.0501,-0.1223,-0.1411,0.193
2.0790,0.0219,-0.0764,-0.1527,0.172
2.0890,0.0648,-0.0495,-0.1219,0.147
2.1070,0.0903,-0.0409,-0.0920,0.135
2.1080,0.1151,0.0343,0.0148,0.121
2.1540,0.0873,-0.0255,0.0725,0.116
2.1540,0.0128,-0.0635,0.1435,0.157
2.1550,0.0012,-0.0497,0.1336,0.143
2.1550,-0.0330,-0.0682,0.1314,0.152
2.1580,-0.0232,-0.0549,0.0357,0.069
2.1690,-0.0151,-0.0541,-0.0392,0.069
2.1780,-0.0275,0.0245,-0.1294,0.135
2.1910,0.0489,0.0509,-0.0559,0.090
2.2360,0.0615,-0.0254,-0.0900,0.112
2.2370,0.0099,-0.0098,-0.0462,0.048
2.2370,-0.0606,-0.0151,0.0507,0.080
2.2380,-0.1134,-0.0513,0.1154,0.170
2.2380,-0.1509,-0.0602,0.1794,0.242
2.2470,-0.1746,-0.0093,0.0450,0.181
2.2570,-0.1623,-0.0543,0.0333,0.174
2.2660,-0.1446,-0.0772,-0.0323,0.167
2.2760,-0.1087,-0.0754,-0.0122,0.133
2.2900,-0.1400,-0.1055,-0.0139,0.176
2.2960,-0.1792,-0.0612,0.0030,0.189
2.3430,-0.1258,-0.0390,0.0056,0.132
2.3430,-0.1020,-0.0790,-0.0129,0.130
2.3440,-0.0895,-0.0196,-0.0241,0.095
2.3440,-0.1243,0.0362,0.0449,0.137
2.3450,-0.1206,-0.0155,0.0304,0.125
2.3550,-0.0475,-0.0062,0.0540,0.072
2.3670,-0.0558,-0.0450,0.0141,0.073
2.3750,0.0384,-0.0287,-0.0111,0.049
2.3850,-0.0155,-0.0043,-0.0621,0.064
2.3950,0.0420,-0.0660,0.0004,0.078
2.4070,0.0134,-0.0571,0.0874,0.105
2.4140,0.0168,-0.0842,0.1827,0.202
2.4510,-0.0101,-0.0409,0.0860,0.096
2.4520,-0.0220,-0.0653,0.0101,0.070
2.4530,0.0170,-0.0492,0.0320,0.061
2.4530,0.0264,-0.0405,0.0133,0.050
2.4630,0.0496,-0.0703,-0.0071,0.086
2.4730,0.0534,-0.0674,-0.0928,0.126
2.4920,0.0707,-0.0362,-0.1984,0.214
2.4930,0.0868,-0.0772,-0.2627,0.287
2.5360,0.0990,-0.0266,-0.2206,0.243
2.5370,0.0577,-0.0671,-0.1635,0.186
2.5370,0.1569,-0.0191,-0.1124,0.194
2.5380,0.1815,-0.0141,-0.0434,0.187
2.5420,0.0852,-0.0498,0.0414,0.107
2.5520,0.0133,-0.0594,0.0967,0.114
2.5620,0.0112,-0.0956,0.0973,0.137
2.5720,0.0167,-0.1175,0.0016,0.119
2.5920,-0.0171,-0.1066,0.0042,0.108
2.5920,0.0154,-0.0817,0.0021,0.083
2.6350,-0.0295,-0.0687,-0.0238,0.078
2.6360,0.0003,-0.0202,0.0188,0.028
2.6370,0.0122,-0.0548,0.0370,0.067
2.6370,0.0193,-0.0586,0.0386,0.073
2.6400,-0.0224,-0.0580,0.0380,0.073
2.6510,-0.0183,-0.0196,0.0256,0.037
2.6600,-0.0019,-0.0144,0.0086,0.017
2.6700,0.0077,-0.0085,0.0411,0.043
2.6800,0.0298,-0.0539,0.0988,0.116
2.6910,0.0167,-0.0394,0.1601,0.166
2.7410,0.0208,-0.0399,0.1666,0.173
2.7420,0.0423,0.0060,0.0815,0.092
2.7420,0.0203,-0.0313,-0.0374,0.053
2.7430,0.0685,0.0053,-0.0790,0.105
2.7430,0.0102,0.0136,-0.0729,0.075
2.7520,0.0633,0.0527,-0.0482,0.095
2.7580,0.0694,0.0791,0.0113,0.106
2.7680,0.0614,0.0450,0.0278,0.081
2.7790,0.0793,0.0199,-0.0242,0.085
2.7880,0.0602,0.0823,-0.0189,0.104
2.8080,0.1213,0.0564,-0.0395,0.139
2.8080,0.1086,0.0477,-0.0175,0.120
2.8550,0.1111,0.0211,-0.0644,0.130
2.8560,0.0977,-0.0107,-0.0191,0.100
2.8570,0.1088,-0.0620,0.1004,0.160
2.8570,-0.0092,-0.0160,0.1968,0.198
2.8580,-0.0142,-0.0423,0.2425,0.247
2.8680,-0.0805,-0.0579,0.1726,0.199
2.8770,-0.1130,-0.0556,0.0808,0.150
2.8870,-0.0843,-0.0466,-0.0448,0.106
2.8970,-0.0398,0.0357,-0.0719,0.090
2.9080,-0.0269,0.0589,-0.1108,0.128
2.9540,-0.0495,0.0332,-0.0670,0.090
2.9540,-0.0535,0.0581,0.0982,0.126
2.9560,-0.1306,0.0004,0.1615,0.208
2.9570,-0.1855,0.0179,0.1745,0.255
2.9570,-0.1613,0.0172,0.1877,0.248
2.9660,-0.0470,-0.0085,0.2528,0.257
2.9750,0.0386,0.0895,0.1667,0.193
2.9930,0.0453,0.0412,0.1412,0.154
2.9940,0.1428,0.0848,0.1919,0.254
3.0360,0.2028,0.0706,0.1409,0.257
3.0370,0.1900,0.0654,0.0911,0.221
3.0370,0.1596,0.0870,-0.0217,0.183
3.0380,0.0864,0.1162,0.0626,0.158
3.0440,0.0970,0.1011,0.1098,0.178
3.0550,0.0965,0.1077,0.1019,0.177
3.0640,0.0719,0.0950,0.1084,0.161
3.0740,0.0760,-0.0146,0.0938,0.122
3.0930,-0.0520,-0.0120,-0.0052,0.054
3.0930,-0.0975,-0.0305,0.0127,0.103
3.1360,-0.1646,-0.0708,-0.0445,0.185
3.1370,-0.1443,-0.0685,-0.0087,0.160
3.1380,-0.1563,-0.1396,-0.1052,0.234
3.1380,-0.2220,-0.0923,-0.1503,0.284
3.1420,-0.1863,-0.1143,-0.2277,0.316
3.1530,-0.2131,-0.0752,-0.2321,0.324
3.1620,-0.1312,-0.0667,-0.1175,0.188
3.1720,0.0373,-0.0350,-0.1227,0.133
3.1820,0.1420,-0.0678,-0.1064,0.190
3.1930,0.1473,-0.0360,-0.0233,0.153
3.2420,0.1354,-0.1250,-0.0026,0.184
3.2420,0.1036,-0.1437,0.0175,0.178
3.2430,0.0865,-0.1753,0.0160,0.196
3.2430,0.0650,-0.2199,0.0241,0.231
3.2440,-0.0261,-0.2115,-0.0315,0.215
3.2550,-0.1333,-0.1838,-0.0298,0.229
3.2610,-0.1007,-0.1474,-0.0493,0.185
3.2710,-0.1399,-0.1406,-0.0708,0.211
3.2810,-0.1632,-0.0901,-0.1459,0.237
3.2930,-0.0709,-0.0765,-0.2056,0.231
3.3440,-0.0879,-0.0790,-0.2739,0.298
3.3440,-0.0295,-0.0326,-0.3113,0.314
3.3450,-0.0188,-0.0219,-0.0971,0.101
3.3450,0.0183,-0.0363,0.0826,0.092
3.3460,0.0145,-0.0153,0.1745,0.176
3.3490,0.0007,-0.0264,0.1829,0.185
3.3590,0.0288,-0.0435,0.1847,0.192
3.3700,0.0464,-0.0073,0.1891,0.195
3.3790,0.1285,0.0231,0.1896,0.230
3.3940,0.1925,0.0079,0.0393,0.197
3.3990,0.1914,0.0145,0.0399,0.196
3.4360,0.1623,0.0126,-0.0162,0.164
3.4370,0.1327,0.0680,-0.0551,0.159
3.4380,0.1437,0.0099,0.0525,0.153
3.4380,0.0635,0.0840,0.0243,0.108
3.4470,0.0188,0.0542,-0.0431,0.072
3.4580,-0.0197,0.0365,-0.1117,0.119
3.4680,0.0301,-0.0259,-0.0520,0.065
3.4770,0.0205,0.0206,-0.1205,0.124
3.4940,-0.0166,-0.0684,-0.1053,0.127
3.4960,0.0492,-0.0718,-0.0455,0.098
3.5360,0.0558,-0.0566,-0.0550,0.097
3.5360,0.0760,-0.0440,-0.0879,0.124
3.5370,0.0027,-0.0549,-0.1037,0.117
3.5370,-0.0796,-0.0364,-0.0867,0.123
3.5450,-0.1503,-0.0081,-0.0936,0.177
3.5550,-0.1577,-0.0645,-0.1312,0.215
3.5650,-0.1666,-0.0729,-0.1563,0.240
3.5760,-0.0100,-0.0948,-0.0682,0.117
3.5930,-0.0157,-0.0072,-0.0689,0.071
3.5940,-0.0219,-0.0269,0.0151,0.038
3.6450,-0.0454,-0.0861,-0.0155,0.099
3.6460,-0.1634,-0.0808,0.0321,0.185
3.6460,-0.1272,-0.0523,0.0602,0.150
3.6470,-0.0804,-0.0957,0.0432,0.132
3.6470,0.0318,-0.0610,-0.0133,0.070
3.6590,0.0349,-0.0654,-0.0732,0.104
3.6630,0.0032,-0.0178,-0.1015,0.103
3.6740,-0.0022,0.0150,-0.1576,0.158
3.6870,0.0400,0.0074,-0.1987,0.203
3.6980,-0.0036,0.0247,-0.1502,0.152
3.7110,0.0332,0.0096,-0.0839,0.091
3.7130,-0.0062,0.0122,0.0161,0.021
3.7440,-0.0177,-0.0131,0.0460,0.051
3.7450,-0.0125,-0.0423,0.1623,0.168
3.7450,-0.0233,-0.0740,0.2276,0.240
3.7560,-0.0897,-0.1014,0.2050,0.246
3.7620,-0.0494,-0.0819,0.1833,0.207
3.7720,-0.0930,-0.1151,0.2163,0.262
3.7810,-0.1060,-0.1294,0.0937,0.192
3.7910,-0.0844,-0.0939,0.0792,0.149
3.8070,-0.0978,-0.0542,-0.0222,0.114
3.8120,-0.0855,-0.0878,-0.0161,0.124
3.8320,-0.0718,-0.0337,-0.0479,0.093
3.8330,0.0156,-0.0021,0.0081,0.018
3.8520,0.0436,0.0072,0.0115,0.046
3.8520,0.0207,0.0112,-0.1005,0.103
3.8600,0.0128,-0.0005,-0.1145,0.115
3.8720,0.0527,0.0221,-0.0347,0.067
3.8800,0.1075,0.0188,-0.0035,0.109
3.8920,0.1424,-0.0076,0.0529,0.152
3.9000,0.1410,-0.0082,-0.0137,0.142
3.9160,0.1076,0.0027,-0.0459,0.117
3.9270,0.0820,0.0024,-0.0801,0.115
3.9290,0.1318,0.0244,-0.1234,0.182
3.9680,0.1114,-0.0028,-0.0836,0.139
3.9680,0.0536,0.0250,-0.0777,0.098
3.9690,0.0797,0.0502,-0.0933,0.133
3.9690,0.0311,0.0653,-0.0898,0.115
3.9790,0.0575,0.0681,-0.1451,0.170
3.9890,-0.0155,0.0408,-0.1456,0.152
3.9990,-0.1175,0.0311,-0.1769,0.215
4.0110,-0.1355,0.0017,-0.1447,0.198
4.0560,-0.1491,-0.0001,-0.1017,0.180
4.0560,-0.1512,0.0199,-0.0432,0.159
4.0570,-0.1585,0.0277,0.0401,0.166
4.0580,-0.1494,0.0180,0.0260,0.153
4.0580,-0.1505,0.0032,0.0593,0.162
4.0680,-0.1484,0.0094,0.0003,0.149
4.0770,-0.1715,-0.0082,0.0646,0.183
4.0950,-0.1390,-0.0184,0.0995,0.172
4.0970,-0.1197,-0.0268,0.1858,0.223
4.1340,-0.1314,0.0229,0.1674,0.214
4.1350,-0.0792,0.0708,0.1050,0.149
4.1350,0.0359,0.0121,0.1236,0.129
4.1360,0.0930,0.0726,0.1441,0.186
4.1470,0.1109,0.0928,0.2112,0.256
4.1580,0.1202,0.0816,0.2799,0.315
4.1660,0.1004,0.0723,0.1970,0.233
4.1760,0.0827,0.0723,0.2170,0.243
4.1860,0.0850,-0.0014,0.1876,0.206
4.1960,0.0405,-0.0163,0.1215,0.129
4.2120,0.0326,0.0595,0.0383,0.078
4.2160,0.1046,0.0269,-0.0338,0.113
4.2590,0.0917,0.0229,-0.1658,0.191
4.2600,0.1476,0.0341,-0.2091,0.258
4.2610,0.1325,0.0392,-0.1251,0.186
4.2610,0.1498,0.0592,-0.1323,0.208
4.2640,0.1818,0.0109,-0.0454,0.188
4.2750,0.0779,-0.0014,-0.0868,0.117
4.2840,0.0098,-0.0458,-0.0854,0.097
4.2940,-0.0170,-0.0984,-0.0418,0.108
4.3120,0.0101,-0.0813,0.0385,0.090
4.3140,-0.0022,-0.0599,0.0774,0.098
4.3540,0.0176,-0.0937,0.0499,0.108
4.3540,-0.0244,-0.1011,0.0794,0.131
4.3550,-0.0608,-0.0733,0.0944,0.134
4.3550,-0.0676,-0.1071,0.0196,0.128
4.3630,-0.1035,-0.1846,0.0638,0.221
4.3730,-0.1335,-0.1054,0.0084,0.170
4.3830,-0.0738,-0.1006,-0.0037,0.125
4.3930,0.0333,-0.0705,0.0763,0.109
4.4030,0.1213,-0.0085,-0.0025,0.122
4.4150,0.0828,0.0094,-0.0610,0.103
4.4580,0.0919,-0.0198,-0.1493,0.176
4.4580,0.0355,-0.0004,-0.1823,0.186
4.4590,0.0086,0.0130,-0.1799,0.181
4.4590,0.0178,0.0087,-0.1568,0.158
4.4610,0.0362,0.0384,-0.0639,0.083
4.4740,0.0443,0.0300,0.0769,0.094
4.4820,0.0038,-0.0122,0.0978,0.099
4.4930,0.0378,0.0063,0.1353,0.141
4.5020,0.0399,-0.0020,0.0852,0.094
4.5130,0.0138,-0.0486,0.0738,0.089
4.5660,0.0075,-0.0590,0.0203,0.063
4.5670,0.0952,-0.0657,0.0898,0.146
4.5670,0.0787,-0.1097,0.1395,0.194
4.5680,0.0253,-0.0875,0.1275,0.157
4.5690,-0.0609,-0.0145,0.0007,0.063
4.5720,-0.1338,-0.0468,-0.0296,0.145
4.6350,-0.0972,-0.0001,-0.0199,0.099
4.6360,-0.0433,-0.0243,0.0222,0.054
4.6360,-0.0611,-0.0270,0.0070,0.067
4.6360,-0.0853,-0.0324,0.0579,0.108
4.6370,-0.0636,-0.0585,0.1454,0.169
4.6370,-0.0846,-0.0496,0.1728,0.199
4.6470,-0.0987,-0.1002,0.1790,0.228
4.6480,-0.0698,-0.1158,0.2162,0.255
4.6610,-0.0316,-0.1527,0.1449,0.213
4.6690,-0.0388,-0.1074,0.0823,0.141
4.7060,-0.0019,-0.0818,-0.0427,0.092
4.7070,0.0342,-0.0231,-0.1469,0.153
4.7070,0.0637,-0.0024,-0.0755,0.099
4.7070,0.0510,0.0093,-0.0576,0.077
4.7170,0.0622,0.0023,-0.0261,0.067
4.7270,0.0569,-0.0282,0.0471,0.079
4.7430,0.0697,-0.0258,0.0016,0.074
4.7470,0.0681,-0.0479,-0.0664,0.107
4.7730,0.0634,-0.0412,-0.0367,0.084
4.7730,-0.0071,-0.0737,-0.0195,0.077
4.7760,-0.0125,-0.0723,0.0305,0.079
4.7860,-0.0087,-0.1060,0.0609,0.123
4.7960,-0.1071,-0.0638,0.0179,0.126
4.8120,-0.1264,-0.0626,0.0605,0.153
4.8160,-0.1379,-0.0927,0.1355,0.214
4.8500,-0.1986,-0.1186,0.0092,0.231
4.8500,-0.1672,-0.0788,-0.0865,0.204
4.8510,-0.1561,-0.1360,-0.1666,0.266
4.8600,-0.1524,-0.1014,-0.2223,0.288
4.8650,-0.1061,-0.0865,-0.1814,0.227
4.8750,-0.0792,-0.0695,-0.1655,0.196
4.8860,-0.0450,-0.0656,-0.0726,0.108
4.8950,-0.0258,-0.0071,-0.0169,0.032
4.9130,-0.0897,-0.0607,-0.0372,0.115
4.9150,-0.1407,-0.0031,-0.1277,0.190
4.9530,-0.1484,0.0162,-0.2050,0.254
4.9540,-0.1890,0.0155,-0.2627,0.324
4.9550,-0.1774,0.0495,-0.2024,0.274
4.9550,-0.1509,0.0346,-0.0777,0.173
4.9650,-0.0605,0.1027,-0.0213,0.121
4.9750,-0.0528,0.1194,0.1050,0.168
4.9840,-0.0374,0.0401,0.1708,0.179
4.9940,-0.0284,0.1207,0.1936,0.230
5.0030,0.0194,0.1493,0.0634,0.163
5.0130,-0.0017,0.1626,-0.0504,0.170
5.0530,0.0798,0.2096,0.0283,0.226
5.0540,0.0571,0.2143,0.1148,0.250
5.0540,0.1176,0.2335,0.2421,0.356
5.0550,0.1818,0.2219,0.2844,0.404
5.0620,0.2123,0.1808,0.3102,0.417
5.0740,0.1736,0.1651,0.4630,0.521
5.0820,0.1800,0.1691,0.4869,0.546
5.0930,0.1237,0.0714,0.5161,0.536
5.1020,0.1945,0.0637,0.5790,0.614
5.1140,0.1955,0.0375,0.6545,0.684
5.1600,0.2157,-0.0314,0.5493,0.591
5.1620,0.1764,-0.0927,0.5098,0.547
5.1620,0.2041,-0.1055,0.3542,0.422
5.1630,0.1738,-0.0837,0.1637,0.253
5.1630,0.2426,-0.0720,0.0792,0.265
5.1710,0.2633,-0.0865,0.0210,0.278
5.1810,0.2119,-0.0465,-0.0679,0.227
5.1910,0.1718,-0.0477,-0.2090,0.275
5.2000,0.1730,-0.0768,-0.3764,0.421
5.2100,0.1645,-0.0219,-0.4084,0.441
5.2200,0.2573,-0.0100,-0.2790,0.380
5.2310,0.2708,-0.0699,-0.1054,0.299
5.2720,0.2066,-0.0649,0.0248,0.218
5.2740,0.1011,-0.0962,0.0713,0.157
5.2750,-0.0051,-0.1396,0.0128,0.140
5.2760,-0.1380,-0.1349,-0.0478,0.199
5.2790,-0.1595,-0.1509,-0.0034,0.220
5.2900,-0.2034,-0.1543,0.0645,0.263
5.2980,-0.1994,-0.1287,0.1367,0.274
5.3090,-0.0506,-0.1771,0.0199,0.185
5.3180,0.0503,-0.1574,0.2445,0.295
5.3310,0.0466,-0.1558,0.3401,0.377
