time,ax,ay,az,aT
1.7180,-0.6343,-0.6553,-1.2070,1.513
1.7590,-0.6879,-0.8085,-1.3274,1.700
1.7620,-0.7013,-1.2041,-1.4138,1.985
1.7630,-0.6549,-1.5753,-1.4079,2.212
1.7650,-0.6084,-1.5961,-1.3101,2.153
1.7670,-0.7181,-1.4604,-1.1192,1.975
1.7770,-0.6433,-1.2284,-0.9868,1.702
1.7870,-0.5944,-0.9027,-0.9111,1.414
1.8080,-0.5666,-0.7522,-0.6997,1.173
1.8100,-0.5411,-0.5683,-0.5233,0.943
1.8160,-0.4366,-0.4238,-0.5182,0.799
1.8360,-0.5013,-0.3531,-0.6106,0.865
1.8370,-0.4839,-0.3924,-0.6292,0.885
1.8480,-0.4033,-0.4678,-0.5723,0.842
1.8560,-0.3222,-0.5808,-0.5157,0.841
1.8660,-0.2599,-0.5941,-0.5001,0.819
1.8760,-0.1812,-0.5870,-0.4091,0.738
1.8850,-0.1244,-0.4858,-0.4321,0.662
1.9070,-0.0322,-0.4277,-0.6628,0.789
1.9090,-0.1509,-0.2218,-0.7748,0.820
1.9150,-0.0979,-0.0956,-0.7314,0.744
1.9250,-0.1211,-0.0480,-0.7632,0.774
1.9350,-0.1978,-0.0748,-0.7578,0.787
1.9450,-0.1368,-0.0422,-0.6768,0.692
1.9570,0.0038,-0.1962,-0.5032,0.540
1.9650,0.0886,-0.2698,-0.3896,0.482
1.9750,0.1156,-0.3226,-0.2005,0.397
1.9840,0.1424,-0.3201,-0.2397,0.425
2.0050,0.1644,-0.3219,-0.2956,0.467
2.0070,0.1809,-0.1386,-0.2518,0.340
2.0140,0.2071,-0.0179,-0.0329,0.210
2.0280,0.3326,0.0556,0.3822,0.510
2.0340,0.4099,0.1072,0.8178,0.921
2.0440,0.4595,0.0622,1.2342,1.318
2.0560,0.3990,-0.0127,1.4730,1.526
2.0640,0.4410,-0.2158,1.3444,1.431
2.0740,0.3963,-0.3765,1.2519,1.366
2.0830,0.4028,-0.3835,0.8156,0.987
2.1120,0.2854,-0.1630,0.2284,0.400
2.1140,-0.0190,0.2808,-0.2004,0.346
2.1150,-0.2122,0.5103,-0.4159,0.692
2.1300,-0.1862,0.6620,-0.1909,0.714
2.1350,-0.0215,0.5697,0.3550,0.672
2.1430,0.2020,0.3718,0.9121,1.005
2.1550,0.2029,0.0991,1.2616,1.282
2.1630,0.1982,-0.3459,1.3823,1.439
2.1740,0.0941,-0.7790,1.2847,1.505
2.1840,0.0964,-1.0285,1.1030,1.511
2.1920,0.1837,-1.2574,1.0934,1.676
2.2190,0.3081,-1.3685,1.0436,1.748
2.2210,0.4437,-1.3295,1.0345,1.742
2.2220,0.5479,-1.2530,1.0256,1.709
2.2390,0.5360,-1.2829,0.7755,1.592
2.2490,0.4880,-1.1333,0.4382,1.309
2.2620,0.3516,-1.0103,-0.0277,1.070
2.2630,0.3202,-1.0689,-0.5444,1.242
2.2760,0.3951,-1.1705,-1.0193,1.602
2.2830,0.6081,-1.2918,-1.2830,1.920
2.2910,0.6109,-1.1636,-1.3363,1.874
2.3240,0.6304,-0.9989,-1.5225,1.927
2.3250,0.6837,-0.8915,-1.5940,1.950
2.3260,0.5631,-0.8039,-1.7226,1.983
2.3460,0.4819,-0.7914,-1.7564,1.986
2.3480,0.3827,-0.8548,-1.7907,2.021
2.3530,0.3966,-0.9321,-1.6179,1.909
2.3610,0.4643,-1.0982,-1.3544,1.804
2.3710,0.4689,-1.1247,-0.9607,1.552
2.3850,0.5017,-0.9570,-0.6073,1.240
2.3900,0.4354,-0.7328,-0.3681,0.928
2.4000,0.4633,-0.4697,-0.1293,0.672
2.4100,0.4429,-0.3240,-0.0417,0.550
2.4290,0.3393,-0.2772,-0.2007,0.482
2.4310,0.2503,-0.2920,-0.5484,0.670
2.4530,0.1683,-0.3836,-0.9725,1.059
2.4540,0.2239,-0.4000,-1.2423,1.324
2.4600,0.1628,-0.2464,-1.1275,1.165
2.4700,0.2075,-0.0976,-0.8178,0.849
2.4790,0.1679,0.0062,-0.6187,0.641
2.4890,0.2017,-0.1205,-0.5533,0.601
2.5090,0.2378,-0.2276,-0.7371,0.807
2.5100,0.2232,-0.2942,-0.8266,0.905
2.5350,0.2744,-0.4007,-0.9913,1.104
2.5370,0.1937,-0.2792,-1.2122,1.259
2.5390,0.1181,-0.2172,-1.3740,1.396
2.5500,0.0811,-0.1914,-1.3840,1.399
2.5590,0.0679,-0.0682,-1.5097,1.513
2.5690,0.0750,-0.0566,-1.7144,1.717
2.5800,0.1053,-0.0038,-1.7485,1.752
2.5880,0.1705,0.1454,-1.6489,1.664
2.5980,0.2146,0.2363,-1.6253,1.656
2.6090,0.2893,0.2869,-1.4665,1.522
2.6240,0.2863,0.3184,-1.1737,1.249
2.6550,0.3934,0.2926,-0.8620,0.992
2.6560,0.3848,0.3059,-0.6083,0.782
2.6570,0.3369,0.3220,-0.4333,0.636
2.6580,0.4446,0.3983,-0.3176,0.676
2.6680,0.4397,0.3993,-0.2218,0.634
2.6790,0.4946,0.5156,-0.0303,0.715
2.6880,0.4365,0.5356,-0.0873,0.696
2.6970,0.3463,0.5759,-0.0491,0.674
2.7070,0.2934,0.6163,0.0084,0.683
2.7220,0.3002,0.6222,0.2357,0.730
2.7670,0.2640,0.5914,0.2319,0.688
2.7690,0.1908,0.5239,0.3228,0.644
2.7700,0.0017,0.5308,0.3770,0.651
2.7720,-0.1491,0.5152,0.2612,0.597
2.7730,-0.3783,0.5909,0.1868,0.726
2.7780,-0.6267,0.5681,0.1718,0.863
2.7870,-0.7483,0.5443,0.3101,0.976
2.7960,-0.7109,0.4840,0.6186,1.059
2.8060,-0.6041,0.2946,1.0952,1.285
2.8260,-0.3791,0.0751,1.6415,1.686
2.8280,-0.2766,-0.2098,2.1793,2.207
2.8360,-0.1936,-0.5977,2.2303,2.317
2.8640,-0.1561,-1.0367,1.8375,2.116
2.8660,-0.2319,-1.6087,1.1775,2.007
2.8670,-0.3405,-1.9813,0.4698,2.064
2.8790,-0.4701,-2.0819,-0.3412,2.161
2.8850,-0.7102,-1.8329,-1.0461,2.227
2.8960,-0.9260,-1.5153,-1.4384,2.285
2.9060,-0.9413,-1.0688,-1.5981,2.141
2.9290,-1.0440,-0.7575,-1.4321,1.927
2.9310,-0.9696,-0.6141,-1.0790,1.575
2.9370,-0.9418,-0.5823,-0.8630,1.404
2.9650,-0.8019,-0.6775,-0.6521,1.236
2.9660,-0.6991,-0.8433,-0.4644,1.190
2.9670,-0.6495,-0.9480,-0.3552,1.203
2.9780,-0.6723,-1.0116,-0.2283,1.236
2.9840,-0.5803,-1.0551,-0.2552,1.231
2.9940,-0.5645,-1.1541,-0.4366,1.357
3.0050,-0.5130,-1.1955,-0.6566,1.457
3.0260,-0.4831,-1.2372,-0.6276,1.469
3.0270,-0.4393,-1.2262,-0.6534,1.457
3.0350,-0.3834,-1.2183,-0.6589,1.437
3.0730,-0.5019,-1.2516,-0.8350,1.586
3.0750,-0.5686,-1.1925,-0.9137,1.606
3.0770,-0.6244,-0.9999,-0.9717,1.528
3.0790,-0.6469,-0.8475,-0.9141,1.404
3.0840,-0.5739,-0.7313,-0.8961,1.291
3.0950,-0.5389,-0.6104,-0.9388,1.243
3.1040,-0.5191,-0.4129,-1.0767,1.265
3.1290,-0.5140,-0.3908,-1.2121,1.373
3.1300,-0.3732,-0.2975,-1.1715,1.265
3.1330,-0.1751,-0.3219,-0.9949,1.060
3.1640,-0.1131,-0.3060,-0.8198,0.882
3.1670,0.0209,-0.2302,-0.7044,0.741
3.1710,-0.0014,-0.2125,-0.5506,0.590
3.1750,0.0510,-0.0259,-0.5478,0.551
3.1830,-0.0304,-0.0353,-0.5230,0.525
3.1930,0.0045,-0.0313,-0.7049,0.706
3.2170,-0.0902,-0.0095,-0.8278,0.833
3.2190,-0.1616,-0.1230,-0.8344,0.859
3.2500,-0.2489,-0.2163,-0.9180,0.975
3.2510,-0.2589,-0.3475,-1.0017,1.091
3.2540,-0.3104,-0.4002,-1.1062,1.217
3.2600,-0.3864,-0.4927,-0.9804,1.163
3.2620,-0.4456,-0.3745,-0.8739,1.050
3.2720,-0.4575,-0.1827,-0.4792,0.687
3.2820,-0.4756,0.0104,-0.1626,0.503
3.2920,-0.5193,0.0144,0.0942,0.528
3.3140,-0.5140,-0.0858,0.3427,0.624
3.3150,-0.4635,-0.1009,0.4923,0.684
3.3510,-0.4183,-0.1804,0.8629,0.976
3.3520,-0.2194,-0.2308,1.0351,1.083
3.3530,-0.1344,-0.2573,1.0320,1.072
3.3540,0.0065,-0.1876,0.9328,0.952
3.3610,0.0697,-0.0084,0.8374,0.840
3.3710,-0.0425,0.2391,0.5942,0.642
3.3810,-0.0802,0.4933,0.3400,0.605
3.3910,0.1785,0.6845,0.5675,0.907
3.4130,0.4095,0.7047,0.9084,1.220
3.4140,0.6476,0.5633,1.3946,1.638
3.4430,0.9772,0.5111,1.6235,1.963
3.4440,1.1518,0.2649,1.8610,2.205
3.4470,1.3537,-0.0716,1.8855,2.322
3.4530,1.5189,-0.4011,1.7147,2.326
3.4600,1.5445,-0.7552,1.3955,2.214
3.4700,1.5623,-1.0539,0.9254,2.099
3.4800,1.4552,-1.3243,0.4430,2.017
3.4900,1.2769,-1.2982,-0.1095,1.824
3.5160,0.9905,-1.2681,-0.5949,1.716
3.5180,0.8229,-1.2705,-0.9764,1.801
3.5190,0.7505,-1.2030,-1.2004,1.858
3.5290,0.6765,-1.1569,-1.2892,1.860
3.5440,0.7345,-1.1666,-1.3407,1.923
3.5520,0.7887,-1.1931,-1.2406,1.893
3.5590,0.7406,-1.1563,-0.9719,1.682
3.5690,0.6651,-1.0764,-0.6491,1.422
3.5800,0.5847,-0.9372,-0.4999,1.212
3.5890,0.4819,-0.8365,-0.4656,1.072
3.6290,0.4589,-0.7559,-0.4496,0.992
3.6300,0.3604,-0.6567,-0.3374,0.822
3.6310,0.3608,-0.5966,-0.2247,0.732
3.6320,0.4375,-0.6324,-0.1692,0.787
3.6420,0.5002,-0.5348,-0.1132,0.741
3.6500,0.5090,-0.5109,-0.3844,0.817
3.6580,0.4287,-0.4663,-0.6182,0.885
3.6680,0.3933,-0.4422,-0.8701,1.052
3.6780,0.3786,-0.4033,-1.0236,1.164
3.6880,0.3268,-0.4468,-1.2119,1.332
3.7280,0.3693,-0.3824,-1.4534,1.548
3.7290,0.4679,-0.3433,-1.6528,1.752
3.7300,0.4117,-0.2288,-1.6599,1.725
3.7360,0.5268,-0.1357,-1.6848,1.770
3.7400,0.6208,-0.0605,-1.6721,1.785
3.7480,0.6764,0.0725,-1.7170,1.847
3.7700,0.6576,0.2279,-1.6872,1.825
3.7730,0.7380,0.3480,-1.5251,1.730
3.7780,0.8395,0.4142,-1.5375,1.800
3.7870,0.9449,0.5028,-1.4753,1.823
3.8260,0.9952,0.4601,-1.2998,1.700
3.8270,1.0906,0.3816,-1.2980,1.738
3.8340,1.0547,0.2848,-1.3925,1.770
3.8350,0.9493,0.2472,-1.3919,1.703
3.8390,0.8291,0.2460,-1.6581,1.870
3.8480,0.5999,0.1463,-1.8838,1.982
3.8560,0.3874,0.1162,-2.1049,2.143
3.8660,0.2704,0.1344,-1.9753,1.998
3.8790,0.1414,0.1849,-1.6507,1.667
3.8860,0.0412,0.1560,-1.2672,1.277
3.8960,0.0665,0.2842,-0.9249,0.970
3.9060,-0.0456,0.3592,-0.5855,0.688
3.9220,0.0706,0.4366,-0.2668,0.517
3.9270,0.1869,0.5341,0.0129,0.566
3.9440,0.0400,0.4818,0.0993,0.494
3.9450,-0.0232,0.4137,0.3179,0.522
3.9550,-0.1025,0.3329,0.5325,0.636
3.9650,-0.1036,0.1822,0.7044,0.735
3.9760,-0.0135,-0.0015,0.8532,0.853
3.9850,-0.0019,-0.0111,0.8477,0.848
3.9950,-0.0696,0.2070,0.8434,0.871
4.0050,-0.1943,0.4183,0.7478,0.879
4.0200,-0.2803,0.5056,0.2945,0.649
4.0450,-0.3820,0.6613,0.1343,0.775
4.0460,-0.5576,0.7751,-0.0424,0.956
4.0460,-0.7703,0.9838,0.0307,1.250
4.0540,-0.9297,1.0274,0.2327,1.405
4.0640,-0.9387,0.8144,0.7714,1.463
4.0760,-0.7783,0.5765,1.3774,1.684
4.0840,-0.5052,0.2585,1.7619,1.851
4.0940,-0.4206,-0.1491,1.6830,1.741
4.1040,-0.4755,-0.5788,1.5182,1.693
4.1190,-0.5552,-0.9642,1.2362,1.663
4.1440,-0.6976,-1.2340,0.6877,1.576
4.1450,-0.9895,-1.4428,0.0927,1.752
4.1470,-1.3886,-1.3084,-0.3729,1.944
4.1530,-1.5660,-1.0435,-0.7863,2.039
4.1640,-1.7481,-0.9488,-1.0359,2.243
4.1730,-1.7931,-0.7992,-1.0940,2.247
4.1830,-1.7286,-0.6534,-0.9586,2.082
4.1930,-1.6027,-0.5042,-0.7889,1.856
4.2030,-1.5434,-0.5636,-0.5834,1.744
4.2180,-1.4461,-0.6539,-0.7083,1.738
4.2620,-1.2695,-0.7947,-0.7416,1.671
4.2630,-0.9547,-0.9834,-0.6466,1.515
4.2640,-0.7508,-1.1644,-0.6518,1.531
4.2650,-0.6590,-1.3589,-0.7561,1.689
4.2670,-0.5072,-1.3782,-0.9767,1.764
4.2730,-0.4910,-1.4380,-1.0045,1.822
4.2820,-0.5139,-1.3463,-0.9929,1.750
4.2920,-0.5598,-1.1467,-0.9964,1.619
4.3030,-0.7018,-0.9527,-1.0921,1.610
4.3310,-0.8047,-0.8177,-1.2825,1.721
4.3330,-0.6953,-0.8527,-1.4741,1.839
4.3360,-0.7905,-0.9010,-1.5345,1.947
4.3820,-0.7040,-0.8974,-1.4587,1.852
4.3830,-0.6740,-0.9674,-1.4230,1.848
4.3860,-0.5721,-0.9046,-1.2914,1.677
4.3870,-0.5306,-0.7861,-1.1208,1.468
4.3880,-0.5904,-0.6338,-1.1971,1.478
4.3950,-0.6710,-0.5603,-1.1766,1.466
4.4010,-0.5823,-0.5074,-1.2323,1.454
4.4110,-0.5126,-0.3774,-1.1541,1.318
4.4360,-0.4090,-0.2284,-0.9999,1.104
4.4380,-0.4030,-0.1168,-0.9614,1.049
4.4410,-0.3609,-0.0633,-1.0186,1.083
4.4510,-0.3722,0.0091,-0.8644,0.941
4.4720,-0.3843,-0.0282,-0.6820,0.783
4.4730,-0.3007,0.0055,-0.7192,0.780
4.4800,-0.4836,-0.0551,-0.7378,0.884
4.4900,-0.6426,0.0004,-0.6799,0.935
4.5000,-0.5780,-0.0581,-0.3936,0.702
4.5160,-0.3506,-0.1169,-0.2590,0.451
4.5190,-0.2275,-0.1013,-0.2582,0.359
4.5300,-0.1240,0.0083,-0.2372,0.268
4.5630,-0.0972,0.1150,-0.3100,0.345
4.5640,-0.1639,0.3717,-0.5912,0.717
4.5650,-0.2119,0.4353,-0.4690,0.674
4.5700,-0.0902,0.4599,-0.2702,0.541
4.5790,0.0802,0.2934,-0.0536,0.309
4.5890,0.2462,0.1687,0.1986,0.358
4.6270,0.4260,0.1029,0.2386,0.499
4.6280,0.4931,0.1156,0.3734,0.629
4.6300,0.6351,0.1661,0.4511,0.796
4.6320,0.6824,0.2930,0.4142,0.850
4.6700,0.6529,0.4951,0.2059,0.845
4.6720,0.4375,0.5253,0.0938,0.690
4.6730,0.4914,0.5205,0.2479,0.758
4.6750,0.6026,0.3520,0.5686,0.900
4.6780,0.7450,0.0639,0.9748,1.229
4.6890,0.9391,-0.0402,1.2965,1.601
4.6990,0.9900,-0.2063,1.6848,1.965
4.7230,1.1355,-0.3679,1.9559,2.291
4.7240,1.2776,-0.5416,2.0314,2.460
4.7280,1.4815,-0.7204,2.0347,2.618
4.7660,1.6053,-0.9145,2.0743,2.778
4.7690,1.5974,-0.9070,2.0629,2.762
4.7700,1.5471,-0.8851,1.9207,2.620
4.7720,1.5184,-0.8722,1.8420,2.541
4.7770,1.4736,-1.0397,1.4045,2.286
4.7880,1.3853,-1.0464,0.7832,1.905
4.8010,1.2751,-1.1217,-0.0800,1.700
4.8070,1.1246,-1.1305,-0.8983,1.830
4.8340,1.0021,-1.0898,-1.5585,2.150
4.8380,1.0313,-0.9566,-1.8910,2.357
4.8410,0.9062,-0.8061,-1.9735,2.316
4.8820,0.8106,-0.5754,-1.8859,2.132
4.8830,0.6472,-0.5682,-1.6109,1.827
4.8860,0.6472,-0.6097,-1.3032,1.578
4.8870,0.6586,-0.7015,-0.9425,1.347
4.8880,0.5764,-0.8480,-0.9282,1.383
4.8970,0.4965,-0.9736,-0.9338,1.438
4.9060,0.4235,-0.9273,-1.0731,1.480
4.9160,0.3542,-0.8223,-1.1554,1.462
4.9250,0.2688,-0.7950,-1.4478,1.673
4.9580,0.2042,-0.6152,-1.6630,1.785
4.9600,0.2352,-0.5530,-1.9150,2.007
4.9610,0.1685,-0.4764,-2.2599,2.316
4.9780,0.0826,-0.5198,-2.3719,2.430
4.9820,0.0510,-0.3218,-2.4029,2.425
4.9850,-0.0396,-0.2781,-2.3566,2.373
4.9980,-0.0181,-0.2537,-2.3676,2.381
5.0050,0.0246,-0.1327,-2.2259,2.230
5.0150,0.0858,-0.0116,-2.0266,2.028
5.0250,0.0733,0.0173,-1.8678,1.869
5.0440,0.0070,0.1469,-1.7311,1.737
5.0450,-0.0914,0.1283,-1.6931,1.700
5.0540,-0.1656,0.2278,-1.6571,1.681
5.0660,-0.1229,0.1932,-1.5827,1.599
5.0750,-0.1172,0.2549,-1.3745,1.403
5.0840,0.0013,0.2399,-1.0322,1.060
5.0950,0.0233,0.3218,-0.6715,0.745
5.1050,0.0262,0.3076,-0.6936,0.759
5.1210,-0.0977,0.4264,-0.9257,1.024
5.1340,-0.2151,0.5387,-1.0963,1.240
5.1340,-0.2671,0.7182,-1.2420,1.459
5.1520,-0.2801,0.7945,-1.2298,1.491
5.1560,-0.2273,0.8588,-1.2292,1.517
5.1680,-0.3119,0.9756,-1.1801,1.563
5.1750,-0.2763,1.0877,-0.9937,1.499
5.1830,-0.2645,1.1270,-0.6949,1.350
5.1930,-0.1601,1.0364,-0.3029,1.092
5.2030,-0.0201,0.9125,0.0285,0.913
5.2220,-0.0137,0.8141,0.3368,0.881
5.2230,0.0126,0.7588,0.6804,1.019
5.2390,-0.0533,0.8412,0.9262,1.252
5.2600,-0.1538,0.7903,0.9991,1.283
5.2620,-0.3210,0.7036,1.1858,1.416
5.2630,-0.4439,0.7693,1.1818,1.478
5.2730,-0.6195,0.8174,1.1772,1.561
5.2830,-0.7385,0.9044,0.9807,1.525
5.2930,-0.7977,0.9744,0.9174,1.558
5.3020,-0.8430,0.9507,0.9483,1.585
5.3120,-0.7597,0.7622,1.2236,1.629
5.3540,-0.4604,0.3890,1.6088,1.718
