time,ax,ay,az,aT
0.3140,-0.7910,-0.3676,0.6424,1.083
0.3180,-0.8034,-0.4403,0.6277,1.111
0.3240,-0.7408,-0.4954,0.5298,1.037
0.3280,-0.5986,-0.5279,0.3823,0.885
0.3330,-0.5346,-0.4974,0.1495,0.745
0.3380,-0.4911,-0.4013,-0.0850,0.640
0.3430,-0.4519,-0.3109,-0.3834,0.669
0.3480,-0.4293,-0.1946,-0.6598,0.811
0.3540,-0.4195,-0.0974,-0.8857,0.985
0.3580,-0.4127,0.0003,-1.0279,1.108
0.3620,-0.4232,0.0580,-1.0529,1.136
0.3670,-0.4603,0.0708,-1.0661,1.163
0.3720,-0.4451,0.0675,-0.9934,1.091
0.3770,-0.4112,0.0935,-0.8948,0.989
0.3830,-0.4090,0.0983,-0.7510,0.861
0.3870,-0.4451,0.0819,-0.6146,0.763
0.3920,-0.4903,0.0939,-0.4448,0.669
0.3960,-0.4411,0.0981,-0.2320,0.508
0.4030,-0.2785,0.1107,0.0908,0.313
0.4070,-0.1170,0.1525,0.4424,0.482
0.4120,-0.1034,0.2467,0.6628,0.715
0.4170,-0.2525,0.3474,0.6854,0.809
0.4230,-0.4411,0.3591,0.5772,0.810
0.4260,-0.5596,0.3584,0.4603,0.808
0.4310,-0.5367,0.2572,0.3536,0.692
0.4470,-0.4947,0.1779,0.1903,0.559
0.4490,-0.4027,0.1398,0.0228,0.427
0.4500,-0.3541,0.1007,-0.1921,0.415
0.4510,-0.2700,0.1374,-0.4282,0.525
0.4570,-0.1861,0.1556,-0.6619,0.705
0.4620,-0.0872,0.1629,-0.8573,0.877
0.4660,0.0054,0.2366,-1.0006,1.028
0.4710,0.1736,0.3179,-1.0465,1.107
0.4770,0.3401,0.3569,-0.9904,1.106
0.4800,0.4196,0.3679,-0.8325,1.002
0.4890,0.3721,0.3510,-0.5848,0.777
0.4910,0.2888,0.2509,-0.3260,0.503
0.4950,0.1502,0.1436,-0.0826,0.224
0.5000,0.1446,0.0291,0.1816,0.234
0.5050,0.1256,-0.0313,0.4188,0.438
0.5100,0.1617,-0.0360,0.6291,0.651
0.5150,0.2025,-0.0312,0.7986,0.824
0.5200,0.2209,-0.0509,0.9179,0.945
0.5240,0.2312,-0.1243,0.9894,1.024
0.5290,0.2311,-0.1751,0.9704,1.013
0.5340,0.2084,-0.1869,0.9566,0.997
0.5400,0.1611,-0.2577,0.8978,0.948
0.5450,0.1535,-0.2535,0.7845,0.839
0.5490,0.1281,-0.2722,0.6048,0.676
0.5550,0.1303,-0.2205,0.4448,0.513
0.5600,0.1197,-0.1460,0.2422,0.307
0.5630,-0.0373,-0.2036,0.0734,0.220
0.5780,-0.0960,-0.2326,-0.0664,0.260
0.5790,0.0109,-0.2087,-0.1630,0.265
0.5790,0.0706,-0.1244,-0.2047,0.250
0.5830,0.0977,-0.0346,-0.2346,0.256
0.5880,0.0970,0.0082,-0.2144,0.235
0.5920,0.1161,0.0612,-0.1777,0.221
0.5990,0.1216,0.1097,-0.0790,0.182
0.6080,0.0992,0.0628,0.0196,0.119
0.6090,0.0915,-0.0084,0.1014,0.137
0.6120,0.1389,-0.0780,0.1404,0.212
0.6190,0.1163,-0.0958,0.1103,0.187
0.6290,0.0283,-0.0453,0.0518,0.074
0.6300,-0.0252,-0.0314,-0.0902,0.099
0.6310,0.0029,-0.0037,-0.0863,0.086
0.6370,0.0290,0.0954,-0.1540,0.183
0.6420,0.0915,0.1680,-0.1285,0.230
0.6460,0.1765,0.2022,-0.1725,0.319
0.6510,0.2387,0.1698,-0.2213,0.367
0.6610,0.3146,0.1426,-0.2033,0.401
0.6620,0.3355,0.1472,-0.1759,0.406
0.6660,0.3544,0.1502,-0.1894,0.429
0.6720,0.3764,0.1420,-0.1911,0.445
0.6760,0.4091,0.1250,-0.2072,0.475
0.6800,0.4480,0.1330,-0.2116,0.513
0.6870,0.4548,0.1373,-0.1876,0.511
0.6930,0.4486,0.1021,-0.1902,0.498
0.6960,0.4436,0.0730,-0.1739,0.482
0.7010,0.4303,0.0403,-0.1293,0.451
0.7060,0.3345,0.0110,-0.1017,0.350
0.7140,0.2637,-0.0462,-0.0288,0.269
0.7160,0.1937,-0.0814,0.0558,0.217
0.7210,0.1338,-0.0972,0.1259,0.208
0.7260,0.0910,-0.0962,0.1673,0.213
0.7300,0.0127,-0.1076,0.1944,0.223
0.7350,-0.0078,-0.1339,0.2551,0.288
0.7400,-0.0043,-0.1489,0.2323,0.276
0.7450,0.0062,-0.1624,0.1883,0.249
0.7500,0.0093,-0.1766,0.1207,0.214
0.7550,-0.0097,-0.1722,-0.0137,0.173
0.7600,-0.0457,-0.1754,-0.1549,0.238
0.7640,-0.0746,-0.1213,-0.2410,0.280
0.7690,-0.1085,-0.0954,-0.2794,0.315
0.7740,-0.0804,-0.1120,-0.2892,0.320
0.7790,-0.0744,-0.1186,-0.2943,0.326
0.7830,-0.0829,-0.1079,-0.2710,0.303
0.7900,-0.0415,-0.1158,-0.2765,0.303
0.7940,-0.0529,-0.1067,-0.2534,0.280
0.7980,-0.0167,-0.1139,-0.2162,0.245
0.8040,-0.0503,-0.0752,-0.1624,0.186
0.8080,-0.0270,-0.0458,-0.1184,0.130
0.8130,0.0315,-0.0377,-0.0171,0.052
0.8190,0.0537,-0.0511,0.1031,0.127
0.8230,0.1427,-0.0503,0.2710,0.310
0.8280,0.2267,-0.0861,0.3839,0.454
0.8320,0.2798,-0.0873,0.4302,0.521
0.8380,0.2976,-0.1018,0.4648,0.561
0.8430,0.3088,-0.1225,0.4593,0.567
0.8470,0.2918,-0.1114,0.3849,0.496
0.8560,0.2656,-0.0918,0.2703,0.390
0.8590,0.2059,-0.0468,0.1011,0.234
0.8620,0.1465,-0.0405,-0.0366,0.156
0.8680,0.1444,-0.0465,-0.1694,0.227
0.8710,0.1090,-0.0663,-0.2997,0.326
0.8780,0.0974,-0.0546,-0.3702,0.387
0.8820,0.0858,-0.0564,-0.4266,0.439
0.8880,0.0787,-0.0739,-0.4425,0.455
0.8920,0.0641,-0.0902,-0.4564,0.470
0.8970,0.0443,-0.1222,-0.4490,0.467
0.9010,-0.0094,-0.1220,-0.3799,0.399
0.9070,-0.0780,-0.1234,-0.2944,0.329
0.9110,-0.1161,-0.1335,-0.2212,0.283
0.9180,-0.1141,-0.1386,-0.1220,0.217
0.9230,-0.1412,-0.1648,-0.0492,0.223
0.9270,-0.1303,-0.1672,0.0258,0.214
0.9320,-0.1029,-0.1555,0.0435,0.191
0.9370,-0.0611,-0.1560,0.1162,0.204
0.9400,0.0073,-0.1495,0.2199,0.266
0.9460,0.1043,-0.1315,0.2878,0.333
0.9510,0.1490,-0.1046,0.3367,0.383
0.9560,0.1563,-0.1120,0.3547,0.403
0.9600,0.1929,-0.0988,0.3802,0.438
0.9660,0.1918,-0.0841,0.3987,0.450
0.9730,0.1383,-0.0371,0.3244,0.355
0.9820,0.0679,-0.0079,0.2193,0.230
0.9820,0.0640,0.0277,0.1050,0.126
0.9840,0.0474,0.0556,-0.0617,0.096
0.9900,0.0349,0.0332,-0.1828,0.189
0.9970,0.0531,0.0350,-0.3061,0.313
0.9990,0.0518,0.0300,-0.4104,0.415
1.0050,0.0646,0.0543,-0.4573,0.465
1.0090,0.0936,0.0628,-0.4519,0.466
1.0140,0.1248,0.0818,-0.4491,0.473
1.0180,0.1245,0.0488,-0.4179,0.439
1.0250,0.0999,0.0619,-0.3367,0.357
1.0280,0.0749,0.0497,-0.2392,0.256
1.0330,0.0450,-0.0002,-0.1898,0.195
1.0390,0.0008,-0.0160,-0.1047,0.106
1.0440,-0.0672,-0.0339,-0.0389,0.085
1.0490,-0.1109,-0.0564,0.0148,0.125
1.0550,-0.1779,-0.0787,0.0900,0.214
1.0600,-0.2349,-0.0939,0.1531,0.296
1.0630,-0.2891,-0.1163,0.2497,0.399
1.0670,-0.2901,-0.1225,0.3200,0.449
1.0730,-0.2762,-0.1746,0.3857,0.506
1.0770,-0.2790,-0.1845,0.3870,0.512
1.0820,-0.2508,-0.2049,0.3574,0.482
1.0870,-0.2277,-0.2095,0.2780,0.416
1.0920,-0.1806,-0.1550,0.2156,0.321
1.0970,-0.1454,-0.1131,0.1486,0.237
1.1020,-0.1225,-0.0978,0.0794,0.176
1.1080,-0.0716,-0.1139,0.0247,0.137
1.1120,-0.0836,-0.1252,-0.0324,0.154
1.1170,-0.0606,-0.1149,0.0062,0.130
1.1210,-0.0457,-0.1189,-0.0199,0.129
1.1270,-0.0624,-0.0991,0.0043,0.117
1.1310,-0.0867,-0.1008,0.0069,0.133
1.1370,-0.0967,-0.1289,0.0238,0.163
1.1420,-0.0999,-0.1473,0.0336,0.181
1.1460,-0.1127,-0.1678,0.0480,0.208
1.1510,-0.1352,-0.1738,0.0386,0.224
1.1580,-0.1358,-0.1795,0.0577,0.232
1.1610,-0.1572,-0.2303,0.0624,0.286
1.1660,-0.1488,-0.2283,0.0838,0.285
1.1710,-0.1682,-0.2405,0.1052,0.312
1.1760,-0.1483,-0.2095,0.1242,0.285
1.1810,-0.1393,-0.2145,0.1121,0.279
1.1870,-0.0791,-0.2003,0.1431,0.259
1.1900,0.0011,-0.1505,0.1359,0.203
1.1950,0.0627,-0.1130,0.1144,0.173
1.2010,0.1532,-0.0901,0.0692,0.191
1.2060,0.1697,-0.0745,-0.0357,0.189
1.2090,0.1981,-0.0351,-0.0903,0.221
1.2150,0.1572,0.0282,-0.1687,0.232
1.2200,0.1303,0.0534,-0.2423,0.280
1.2270,0.0408,0.0407,-0.3517,0.356
1.2290,-0.0156,0.0046,-0.3967,0.397
1.2340,-0.0890,0.0290,-0.4585,0.468
1.2390,-0.1795,0.0114,-0.4704,0.504
1.2440,-0.2348,0.0284,-0.4156,0.478
1.2490,-0.2906,0.0010,-0.3852,0.482
1.2530,-0.3060,-0.0443,-0.2595,0.404
1.2580,-0.3522,-0.0676,-0.1269,0.380
1.2630,-0.3433,-0.0974,0.0053,0.357
1.2680,-0.3338,-0.1221,0.1278,0.378
1.2770,-0.2952,-0.1207,0.1905,0.371
1.2780,-0.2346,-0.1650,0.3224,0.432
1.2830,-0.2022,-0.1284,0.3994,0.466
1.2880,-0.1743,-0.1667,0.4192,0.484
1.2930,-0.1219,-0.1319,0.4583,0.492
1.2970,-0.0571,-0.1413,0.4380,0.464
1.3020,-0.0374,-0.1087,0.3869,0.404
1.3080,-0.0606,-0.0988,0.2406,0.267
1.3120,-0.0552,-0.0562,0.1138,0.138
1.3170,-0.0879,-0.0379,-0.0390,0.103
1.3230,-0.0824,0.0209,-0.1821,0.201
1.3270,-0.0962,0.0391,-0.2533,0.274
1.3320,-0.0842,0.0553,-0.2768,0.295
1.3390,-0.0776,0.0839,-0.3051,0.326
1.3420,-0.0980,0.0606,-0.3026,0.324
1.3470,-0.1282,0.0379,-0.2906,0.320
1.3510,-0.1443,0.0562,-0.2358,0.282
1.3570,-0.1607,0.0274,-0.1310,0.209
1.3620,-0.1727,-0.0154,-0.0528,0.181
1.3670,-0.1947,-0.0555,0.0229,0.204
1.3720,-0.2383,-0.0812,0.0961,0.269
1.3760,-0.3056,-0.1141,0.1907,0.378
1.3870,-0.3319,-0.1543,0.2709,0.455
1.3870,-0.3174,-0.1255,0.2914,0.449
1.3920,-0.3217,-0.1356,0.3001,0.460
1.3960,-0.3230,-0.1724,0.2420,0.439
1.4010,-0.2591,-0.1833,0.1937,0.372
1.4060,-0.2929,-0.1564,0.1598,0.369
1.4110,-0.2880,-0.1105,0.1380,0.338
1.4170,-0.3041,-0.0814,0.0709,0.323
1.4210,-0.2887,-0.0597,0.0350,0.297
1.4250,-0.2681,-0.0216,-0.0367,0.271
1.4300,-0.1900,0.0524,-0.0987,0.220
1.4350,-0.1097,0.0450,-0.1344,0.179
1.4410,-0.0248,0.1094,-0.1605,0.196
1.4450,0.0619,0.1167,-0.2009,0.240
1.4500,0.1123,0.1647,-0.2271,0.302
1.4560,0.1552,0.1890,-0.2389,0.342
1.4600,0.1523,0.2112,-0.2413,0.355
1.4640,0.1753,0.2026,-0.2341,0.356
1.4700,0.1599,0.1943,-0.2510,0.355
1.4770,0.0750,0.1913,-0.2226,0.303
1.4810,0.0454,0.1837,-0.2157,0.287
1.4840,-0.0512,0.1431,-0.1493,0.213
1.4900,-0.1022,0.1197,-0.0782,0.176
1.4940,-0.1436,0.0819,0.0453,0.171
1.4990,-0.1853,0.0369,0.0827,0.206
1.5040,-0.2606,-0.0009,0.1822,0.318
1.5090,-0.2639,-0.0512,0.2458,0.364
1.5140,-0.2912,-0.0682,0.3310,0.446
1.5180,-0.3207,-0.0546,0.3469,0.476
1.5240,-0.3429,-0.0272,0.3724,0.507
1.5300,-0.3483,0.0140,0.3670,0.506
1.5340,-0.3106,0.0332,0.3330,0.457
1.5390,-0.2562,0.0807,0.2801,0.388
1.5430,-0.1994,0.0871,0.2321,0.318
1.5480,-0.1427,0.0646,0.1890,0.245
1.5530,-0.1003,0.0681,0.0935,0.153
1.5600,-0.1082,0.0787,0.0459,0.141
1.5620,-0.1019,0.0776,0.0341,0.133
1.5670,-0.1006,0.1220,0.0415,0.163
1.5720,-0.0851,0.1472,0.0775,0.187
1.5780,-0.0745,0.1582,0.0919,0.198
1.5810,-0.0234,0.1453,0.1135,0.186
1.5870,-0.0295,0.1012,0.1016,0.146
1.5920,-0.0471,0.1169,0.1256,0.178
1.5960,-0.0688,0.0990,0.1520,0.194
1.6020,-0.0898,0.1194,0.1735,0.229
1.6080,-0.0981,0.1014,0.1808,0.229
1.6120,-0.1107,0.0904,0.1595,0.214
1.6170,-0.1254,0.1055,0.1287,0.208
1.6220,-0.1063,0.0557,0.0836,0.146
1.6260,-0.1207,0.0630,0.0722,0.154
1.6310,-0.0874,0.0657,0.0416,0.117
1.6360,-0.0616,0.0825,0.0566,0.117
1.6410,-0.0529,0.0992,0.0548,0.125
1.6460,-0.0184,0.1013,0.0387,0.110
1.6510,-0.0200,0.1236,0.0035,0.125
1.6560,0.0136,0.1053,-0.0123,0.107
1.6600,0.0228,0.0868,-0.0658,0.111
1.6650,-0.0207,0.0658,-0.1023,0.123
1.6710,-0.0547,0.0641,-0.0863,0.121
1.6750,-0.1053,0.0791,-0.1392,0.192
1.6800,-0.1368,0.0466,-0.1158,0.185
1.6850,-0.1134,0.0215,-0.1282,0.172
1.6900,-0.0973,0.0303,-0.1454,0.178
1.6940,-0.0694,-0.0035,-0.1387,0.155
1.6990,-0.0058,-0.0368,-0.1535,0.158
1.7040,0.0174,-0.0123,-0.1588,0.160
1.7090,0.0266,-0.0210,-0.1333,0.138
1.7140,0.0266,-0.0127,-0.1152,0.119
1.7190,0.0293,-0.0256,-0.0973,0.105
1.7250,0.0085,-0.0023,-0.0726,0.073
1.7290,-0.0117,-0.0029,-0.0314,0.034
1.7330,-0.0316,-0.0509,-0.0215,0.064
1.7390,-0.0723,-0.0371,0.0169,0.083
1.7440,-0.1267,-0.0805,0.0290,0.153
1.7490,-0.1949,-0.0952,0.0220,0.218
1.7530,-0.2720,-0.0505,0.0316,0.278
1.7600,-0.3199,-0.0727,-0.0062,0.328
1.7630,-0.3390,-0.0688,0.0323,0.347
1.7690,-0.3271,-0.0747,-0.0410,0.338
1.7740,-0.2989,-0.1067,-0.0805,0.327
1.7790,-0.2640,-0.1076,-0.1006,0.302
1.7830,-0.2629,-0.0824,-0.1182,0.300
1.7910,-0.2573,-0.0573,-0.1547,0.306
1.7920,-0.2118,-0.0252,-0.1933,0.288
1.7970,-0.1602,-0.0050,-0.1890,0.248
1.8030,-0.1025,0.0129,-0.2251,0.248
1.8070,-0.0624,0.0002,-0.2634,0.271
1.8130,-0.0539,0.0212,-0.2801,0.286
1.8180,-0.0623,-0.0121,-0.3158,0.322
1.8220,-0.0940,-0.0067,-0.3039,0.318
1.8270,-0.1560,-0.0053,-0.2923,0.331
1.8320,-0.2099,0.0107,-0.2879,0.356
1.8370,-0.2463,0.0225,-0.2648,0.362
1.8420,-0.2463,0.0322,-0.2041,0.321
1.8460,-0.2317,0.0232,-0.1724,0.290
1.8510,-0.2311,0.0309,-0.1267,0.265
1.8560,-0.1851,0.0268,-0.1336,0.230
1.8610,-0.1610,0.0202,-0.1025,0.192
1.8670,-0.1324,0.0205,-0.1047,0.170
1.8720,-0.1400,0.0252,-0.1306,0.193
1.8760,-0.1362,0.0414,-0.1515,0.208
1.8810,-0.0997,0.0573,-0.1674,0.203
1.8860,-0.0880,0.0657,-0.1760,0.207
1.8920,-0.0675,0.0336,-0.1893,0.204
1.8960,-0.0291,0.0348,-0.2095,0.214
1.9010,0.0201,0.0432,-0.2557,0.260
1.9050,0.0470,0.0397,-0.2660,0.273
1.9100,0.1329,0.0389,-0.2550,0.290
1.9170,0.1968,0.0550,-0.2702,0.339
1.9200,0.2697,0.0716,-0.2593,0.381
1.9260,0.2783,0.0697,-0.2297,0.368
1.9300,0.2024,0.0473,-0.1435,0.253
1.9360,0.1564,0.0304,-0.0441,0.165
1.9400,0.0597,0.0358,0.0521,0.087
1.9450,-0.0657,-0.0178,0.1497,0.164
1.9490,-0.1866,-0.0731,0.2607,0.329
1.9540,-0.2463,-0.1209,0.4017,0.486
1.9610,-0.2425,-0.1339,0.4905,0.563
1.9640,-0.2052,-0.1571,0.5627,0.619
1.9690,-0.1896,-0.1382,0.6493,0.690
1.9740,-0.1343,-0.1515,0.6907,0.720
1.9790,-0.0709,-0.1205,0.7180,0.731
1.9840,0.0002,-0.0789,0.7192,0.724
1.9890,0.0504,-0.0530,0.7112,0.715
1.9930,0.0872,-0.0473,0.6413,0.649
1.9980,0.1059,-0.0450,0.6148,0.625
2.0030,0.0859,-0.0647,0.5382,0.549
2.0080,0.0610,-0.0514,0.4786,0.485
2.0140,0.0368,-0.0310,0.4023,0.405
2.0180,0.0066,-0.0273,0.3310,0.332
2.0230,-0.0726,-0.0234,0.2884,0.298
2.0280,-0.0929,-0.0218,0.2195,0.239
2.0320,-0.0951,-0.0246,0.1698,0.196
2.0380,-0.1321,-0.0032,0.1392,0.192
2.0430,-0.1205,-0.0054,0.0943,0.153
2.0470,-0.1370,0.0403,0.0327,0.147
2.0520,-0.1197,0.0668,-0.0265,0.140
2.0580,-0.1191,0.0622,-0.0784,0.156
2.0620,-0.1047,0.0840,-0.1422,0.196
2.0670,-0.0739,0.0914,-0.2131,0.243
2.0720,-0.0390,0.0942,-0.2816,0.299
2.0800,-0.0018,0.1546,-0.3501,0.383
2.0820,0.0423,0.1629,-0.4114,0.445
2.0860,0.0959,0.1547,-0.4705,0.504
2.0970,0.1183,0.1735,-0.4985,0.541
2.0980,0.0928,0.1550,-0.5196,0.550
2.1020,0.0720,0.1637,-0.5217,0.552
2.1070,-0.0278,0.1639,-0.4167,0.449
2.1110,-0.1443,0.1581,-0.3192,0.384
2.1160,-0.2510,0.1077,-0.1695,0.321
2.1210,-0.3477,0.0577,-0.0082,0.353
2.1260,-0.4058,0.0079,0.0909,0.416
2.1310,-0.4706,-0.0446,0.1922,0.510
2.1360,-0.5424,-0.0784,0.2363,0.597
2.1400,-0.5974,-0.0432,0.2660,0.655
2.1450,-0.5999,-0.1042,0.2863,0.673
2.1510,-0.6211,-0.1133,0.3187,0.707
2.1570,-0.5873,-0.1468,0.2987,0.675
2.1600,-0.5823,-0.1281,0.2430,0.644
2.1650,-0.5177,-0.1411,0.2233,0.581
2.1700,-0.4459,-0.1089,0.1750,0.491
2.1750,-0.3602,-0.0673,0.1411,0.393
2.1800,-0.3227,-0.0569,0.0978,0.342
2.1860,-0.3119,-0.0654,0.0544,0.323
2.1890,-0.3202,-0.0688,0.0349,0.329
2.1950,-0.3309,-0.0526,0.0296,0.336
2.2000,-0.3511,-0.0549,0.0505,0.359
2.2050,-0.3639,-0.0664,0.1405,0.396
2.2100,-0.3957,-0.0582,0.1754,0.437
2.2140,-0.3916,-0.0691,0.2365,0.463
2.2190,-0.4045,-0.0608,0.3189,0.519
2.2240,-0.3746,-0.0718,0.3965,0.550
2.2290,-0.3645,-0.1024,0.4264,0.570
2.2330,-0.3332,-0.1145,0.4301,0.556
2.2390,-0.3331,-0.1154,0.4579,0.578
2.2440,-0.2854,-0.1196,0.4715,0.564
2.2480,-0.2402,-0.1247,0.4352,0.512
2.2540,-0.2047,-0.1045,0.4039,0.465
2.2580,-0.1644,-0.0804,0.3228,0.371
2.2620,-0.1409,-0.0905,0.2538,0.304
2.2680,-0.1558,-0.0864,0.1802,0.253
2.2730,-0.1301,-0.0585,0.1307,0.193
2.2790,-0.1191,-0.0284,0.0740,0.143
2.2830,-0.0745,0.0139,0.0341,0.083
2.2870,-0.0253,0.0444,0.0133,0.053
2.2920,0.0359,0.0848,0.0091,0.093
2.2980,0.1164,0.0847,0.0002,0.144
2.3020,0.1587,0.0825,-0.0136,0.179
2.3070,0.1461,0.1115,-0.0131,0.184
2.3120,0.1791,0.1501,-0.0652,0.243
2.3170,0.1860,0.1769,-0.1196,0.283
2.3220,0.1498,0.1704,-0.1191,0.256
2.3270,0.1876,0.1474,-0.1401,0.277
2.3330,0.1825,0.1799,-0.1493,0.297
2.3360,0.2014,0.1694,-0.1394,0.298
2.3410,0.2251,0.1233,-0.1175,0.282
2.3470,0.2200,0.0894,-0.1149,0.264
2.3510,0.1526,0.0677,-0.1291,0.211
2.3560,0.0877,0.0633,-0.1171,0.159
2.3630,0.0331,0.0712,-0.1220,0.145
2.3660,0.0175,0.0508,-0.0815,0.098
2.3700,0.0049,0.0713,-0.0482,0.086
2.3780,0.0500,0.0850,-0.0462,0.109
2.3810,0.0711,0.0582,-0.0012,0.092
2.3850,0.0394,0.0579,0.0485,0.085
2.3910,0.0172,0.1054,0.0885,0.139
2.3950,-0.0269,0.1266,0.1835,0.225
2.4010,0.0053,0.1210,0.2832,0.308
2.4050,0.0087,0.1266,0.3113,0.336
2.4100,0.0287,0.1265,0.2990,0.326
2.4150,0.0725,0.1397,0.2367,0.284
2.4200,0.1330,0.1163,0.1676,0.244
2.4250,0.1264,0.1067,0.0677,0.179
2.4300,0.0836,0.1159,-0.0130,0.144
2.4350,0.0953,0.1347,-0.0840,0.185
2.4400,0.0347,0.1227,-0.1622,0.206
2.4450,-0.0001,0.1041,-0.2117,0.236
2.4500,0.0101,0.0742,-0.2089,0.222
2.4540,0.0128,0.0405,-0.1895,0.194
2.4610,0.0107,0.0484,-0.1107,0.121
2.4660,-0.0247,0.0165,-0.0441,0.053
2.4690,-0.0144,-0.0004,0.0820,0.083
2.4730,-0.0707,0.0094,0.2149,0.226
2.4800,-0.1170,-0.0189,0.2808,0.305
2.4840,-0.1745,0.0007,0.3419,0.384
2.4880,-0.1939,-0.0304,0.3859,0.433
2.4960,-0.1841,-0.0546,0.3775,0.424
2.4980,-0.1596,-0.0578,0.3647,0.402
2.5030,-0.1637,-0.0287,0.3094,0.351
2.5080,-0.1490,-0.0336,0.2833,0.322
2.5130,-0.1419,-0.0127,0.2717,0.307
2.5170,-0.1562,-0.0234,0.1986,0.254
2.5220,-0.1375,-0.0153,0.1665,0.217
2.5280,-0.1193,-0.0030,0.1444,0.187
2.5330,-0.1038,-0.0099,0.0797,0.131
2.5380,-0.0819,-0.0194,0.0061,0.084
2.5420,-0.0842,-0.0074,-0.0194,0.087
2.5470,-0.0751,-0.0073,-0.0780,0.109
2.5520,-0.0852,-0.0307,-0.0555,0.106
2.5570,-0.0858,-0.0132,-0.0783,0.117
2.5610,-0.0652,-0.0195,-0.0512,0.085
2.5680,-0.0569,-0.0398,-0.0196,0.072
2.5720,-0.0893,-0.0548,-0.0168,0.106
2.5760,-0.0741,-0.0480,0.0095,0.089
2.5820,-0.0824,-0.0601,0.0262,0.105
2.5860,-0.1020,-0.0481,0.0189,0.114
2.5910,-0.0876,-0.0602,-0.0048,0.106
2.6000,-0.0985,-0.0697,0.0048,0.121
2.6030,-0.0826,-0.0743,-0.0212,0.113
2.6050,-0.0639,-0.0314,-0.0422,0.083
2.6100,-0.0616,-0.0291,-0.0702,0.098
2.6150,0.0048,-0.0079,-0.0955,0.096
2.6210,-0.0056,0.0108,-0.1301,0.131
2.6260,0.0142,0.0338,-0.1431,0.148
2.6310,0.0115,0.0423,-0.1323,0.139
2.6360,0.0077,0.0434,-0.1594,0.165
2.6410,0.0386,0.0466,-0.2172,0.225
2.6470,0.0612,0.0544,-0.2317,0.246
2.6500,0.0948,0.0668,-0.2296,0.257
