time;gFx;gFy;gFz;TgF
0,004000;0,0164;0,2297;1,2311;1,252
0,004000;0,0150;0,2185;1,2860;1,305
0,007000;0,0269;0,2116;1,3568;1,374
0,011000;0,0494;0,2004;1,3881;1,403
0,017000;0,0421;0,1880;1,3798;1,393
0,026000;0,0274;0,1613;1,3493;1,359
0,027000;0,0079;0,1403;1,3056;1,313
0,032000;-0,0112;0,1201;1,2511;1,257
0,035000;-0,0351;0,1071;1,1969;1,202
0,041000;-0,0493;0,1044;1,1430;1,149
0,046000;-0,0537;0,1113;1,0946;1,102
0,050000;-0,0500;0,1152;1,0516;1,059
0,065000;-0,0451;0,1269;1,0304;1,039
0,068000;-0,0446;0,1540;1,0233;1,036
0,069000;-0,0446;0,1902;1,0121;1,031
0,071000;-0,0385;0,2221;0,9916;1,017
0,075000;-0,0229;0,2490;0,9601;0,992
0,080000;-0,0019;0,2678;0,9247;0,963
0,085000;0,0281;0,2790;0,8922;0,935
0,090000;0,0577;0,2864;0,8673;0,915
0,100000;0,0789;0,2888;0,8490;0,900
0,101000;0,0985;0,2832;0,8380;0,890
0,105000;0,1160;0,2785;0,8504;0,902
0,109000;0,1236;0,2732;0,8690;0,919
0,115000;0,1180;0,2685;0,8924;0,939
0,123000;0,0953;0,2585;0,9156;0,956
0,125000;0,0755;0,2426;0,9293;0,963
0,134000;0,0528;0,2265;0,9457;0,974
0,135000;0,0259;0,2124;0,9598;0,983
0,139000;0,0010;0,2043;0,9601;0,982
0,144000;-0,0165;0,2087;0,9557;0,978
0,149000;-0,0317;0,2173;0,9528;0,978
0,153000;-0,0446;0,2258;0,9513;0,979
0,159000;-0,0551;0,2321;0,9469;0,976
0,166000;-0,0624;0,2436;0,9432;0,976
0,169000;-0,0634;0,2502;0,9432;0,978
0,173000;-0,0539;0,2549;0,9432;0,979
0,181000;-0,0407;0,2531;0,9386;0,973
0,184000;-0,0246;0,2529;0,9178;0,952
0,190000;-0,0104;0,2444;0,8888;0,922
0,192000;0,0006;0,2417;0,8617;0,895
0,202000;0,0059;0,2395;0,8363;0,870
0,202000;0,0089;0,2370;0,8126;0,847
0,211000;0,0037;0,2412;0,7928;0,829
0,213000;-0,0056;0,2385;0,7833;0,819
0,218000;-0,0117;0,2434;0,7914;0,828
0,222000;-0,0119;0,2512;0,8089;0,847
0,228000;-0,0139;0,2580;0,8233;0,863
0,231000;-0,0102;0,2622;0,8356;0,876
0,236000;-0,0080;0,2568;0,8568;0,894
0,241000;-0,0048;0,2490;0,8900;0,924
0,247000;-0,0046;0,2356;0,9213;0,951
0,251000;-0,0082;0,2285;0,9359;0,963
0,256000;-0,0026;0,2177;0,9386;0,964
0,268000;0,0006;0,2119;0,9474;0,971
0,271000;0,0064;0,2102;0,9650;0,988
0,271000;0,0052;0,2129;0,9872;1,010
0,276000;-0,0021;0,2197;1,0006;1,024
0,281000;-0,0041;0,2202;1,0092;1,033
0,294000;-0,0056;0,2177;1,0138;1,037
0,295000;-0,0117;0,2173;1,0094;1,033
0,295000;-0,0197;0,2180;1,0065;1,030
0,301000;-0,0251;0,2212;1,0009;1,025
0,306000;-0,0349;0,2246;0,9974;1,023
0,310000;-0,0392;0,2287;0,9913;1,018
0,315000;-0,0402;0,2324;0,9886;1,016
0,320000;-0,0453;0,2348;0,9847;1,013
0,325000;-0,0541;0,2329;0,9691;0,998
0,330000;-0,0688;0,2295;0,9418;0,972
0,335000;-0,0795;0,2268;0,9073;0,939
0,339000;-0,0788;0,2204;0,8844;0,915
0,345000;-0,0590;0,2146;0,8815;0,909
0,350000;-0,0527;0,2072;0,8793;0,905
0,355000;-0,0600;0,2182;0,8822;0,911
0,370000;-0,0595;0,2133;0,8924;0,920
0,375000;-0,0490;0,1975;0,9068;0,929
0,375000;-0,0444;0,1735;0,9310;0,948
0,376000;-0,0449;0,1511;0,9571;0,970
0,378000;-0,0478;0,1357;0,9864;0,997
0,384000;-0,0402;0,1228;1,0114;1,020
0,398000;-0,0236;0,1096;1,0407;1,047
0,400000;0,0101;0,0952;1,0929;1,097
0,400000;0,0145;0,0871;1,0966;1,100
0,404000;0,0133;0,0844;1,1032;1,106
0,408000;0,0218;0,0835;1,1132;1,117
0,413000;0,0281;0,0854;1,1305;1,134
0,419000;0,0218;0,0922;1,1522;1,156
0,423000;0,0042;0,0976;1,1698;1,174
0,429000;-0,0151;0,1023;1,1779;1,182
0,433000;-0,0295;0,1052;1,1737;1,179
0,438000;-0,0463;0,1064;1,1620;1,168
0,443000;-0,0637;0,0976;1,1464;1,152
0,448000;-0,0878;0,0915;1,1317;1,139
0,453000;-0,1105;0,0837;1,1195;1,128
0,458000;-0,1215;0,0756;1,1093;1,118
0,469000;-0,1284;0,0781;1,0968;1,107
0,470000;-0,1315;0,0791;1,0778;1,089
0,471000;-0,1296;0,0813;1,0624;1,073
0,478000;-0,1269;0,0844;1,0490;1,060
0,483000;-0,1137;0,0864;1,0392;1,049
0,487000;-0,1025;0,0930;1,0258;1,035
0,492000;-0,0922;0,0996;1,0138;1,023
0,496000;-0,0859;0,1154;0,9989;1,009
0,506000;-0,0830;0,1257;0,9835;0,995
0,507000;-0,0766;0,1386;0,9730;0,986
0,512000;-0,0615;0,1504;0,9728;0,986
0,516000;-0,0422;0,1496;0,9703;0,983
0,528000;-0,0258;0,1450;0,9647;0,976
0,528000;-0,0114;0,1337;0,9569;0,966
0,531000;0,0049;0,1176;0,9537;0,961
0,535000;0,0247;0,1057;0,9491;0,955
0,540000;0,0286;0,0935;0,9498;0,955
0,545000;0,0277;0,0859;0,9608;0,965
0,550000;0,0279;0,0871;0,9711;0,975
0,555000;0,0274;0,0891;0,9803;0,985
0,559000;0,0225;0,0949;0,9857;0,991
0,569000;0,0206;0,1040;0,9991;1,005
0,570000;0,0208;0,1142;1,0033;1,010
0,575000;0,0228;0,1230;1,0067;1,014
0,580000;0,0247;0,1364;1,0096;1,019
0,588000;0,0303;0,1460;1,0138;1,025
0,589000;0,0367;0,1504;1,0143;1,026
0,594000;0,0421;0,1528;1,0062;1,019
0,599000;0,0416;0,1486;1,0004;1,012
0,604000;0,0416;0,1450;0,9947;1,006
0,609000;0,0389;0,1411;1,0018;1,012
0,613000;0,0404;0,1425;1,0087;1,019
0,619000;0,0384;0,1389;1,0116;1,022
0,623000;0,0308;0,1369;1,0145;1,024
0,630000;0,0262;0,1352;1,0143;1,024
0,633000;0,0184;0,1345;1,0099;1,019
0,638000;0,0120;0,1337;1,0096;1,019
0,643000;0,0118;0,1308;1,0121;1,021
0,649000;0,0123;0,1308;1,0106;1,019
0,653000;0,0147;0,1306;1,0094;1,018
0,658000;0,0179;0,1340;1,0074;1,016
0,662000;0,0233;0,1391;1,0018;1,012
0,669000;0,0323;0,1455;0,9896;1,001
0,673000;0,0318;0,1482;0,9703;0,982
0,678000;0,0335;0,1499;0,9506;0,963
0,684000;0,0335;0,1508;0,9288;0,942
0,688000;0,0284;0,1569;0,9125;0,926
0,692000;0,0321;0,1679;0,9025;0,919
0,698000;0,0340;0,1735;0,8932;0,911
0,702000;0,0264;0,1870;0,8841;0,904
0,707000;-0,0170;0,2314;0,8707;0,901
0,712000;-0,0163;0,2466;0,8710;0,905
0,716000;-0,0041;0,2224;0,8629;0,891
0,721000;-0,0095;0,2177;0,8590;0,886
0,727000;-0,0056;0,2099;0,8614;0,887
0,733000;0,0054;0,1987;0,8644;0,887
0,737000;0,0106;0,1914;0,8827;0,903
0,741000;0,0096;0,1862;0,9090;0,928
0,747000;0,0057;0,1787;0,9337;0,951
0,751000;-0,0019;0,1748;0,9591;0,975
0,756000;-0,0180;0,1777;0,9860;1,002
0,761000;-0,0424;0,1897;1,0065;1,025
0,769000;-0,0349;0,1819;1,0133;1,030
0,771000;-0,0297;0,1682;1,0089;1,023
0,775000;-0,0295;0,1584;1,0035;1,016
0,780000;-0,0319;0,1479;1,0013;1,013
0,792000;-0,0197;0,1377;1,0013;1,011
0,793000;-0,0065;0,1245;0,9955;1,003
0,796000;0,0020;0,1162;0,9913;0,998
0,801000;0,0128;0,1084;0,9864;0,992
0,805000;0,0264;0,1037;0,9850;0,991
0,810000;0,0421;0,0988;0,9830;0,989
0,814000;0,0552;0,0991;0,9821;0,989
0,819000;0,0614;0,1005;0,9840;0,991
0,824000;0,0592;0,1110;0,9923;1,000
0,829000;0,0511;0,1201;1,0009;1,009
0,834000;0,0399;0,1357;1,0052;1,015
0,839000;0,0264;0,1450;1,0104;1,021
0,844000;0,0101;0,1535;1,0250;1,037
0,848000;-0,0036;0,1635;1,0397;1,052
0,854000;-0,0143;0,1718;1,0595;1,073
0,858000;-0,0190;0,1694;1,0697;1,083
0,866000;-0,0231;0,1655;1,0726;1,086
0,869000;-0,0192;0,1650;1,0746;1,087
0,873000;-0,0241;0,1704;1,0778;1,091
0,880000;-0,0143;0,1623;1,0697;1,082
0,884000;-0,0024;0,1513;1,0516;1,062
0,888000;0,0152;0,1389;1,0267;1,036
0,892000;0,0316;0,1281;1,0079;1,017
0,898000;0,0496;0,1211;0,9901;0,999
0,903000;0,0611;0,1159;0,9747;0,983
0,907000;0,0689;0,1171;0,9654;0,975
0,914000;0,0714;0,1174;0,9713;0,981
0,918000;0,0738;0,1223;0,9842;0,995
0,922000;0,0728;0,1303;0,9925;1,004
0,927000;0,0638;0,1386;0,9965;1,008
0,932000;0,0545;0,1428;0,9916;1,003
0,937000;0,0445;0,1477;0,9845;0,996
0,942000;0,0382;0,1521;0,9764;0,989
0,947000;0,0311;0,1543;0,9667;0,979
0,953000;0,0252;0,1547;0,9569;0,970
0,957000;0,0206;0,1555;0,9474;0,960
0,968000;0,0157;0,1574;0,9508;0,964
0,969000;0,0152;0,1569;0,9552;0,968
0,973000;0,0137;0,1547;0,9613;0,974
0,977000;0,0147;0,1508;0,9725;0,984
0,986000;0,0169;0,1474;0,9891;1,000
0,989000;0,0213;0,1442;1,0084;1,019
0,991000;0,0245;0,1389;1,0289;1,039
0,996000;0,0340;0,1298;1,0416;1,050
1,000000;0,0377;0,1257;1,0485;1,057
1,005000;0,0467;0,1198;1,0497;1,058
1,012000;0,0550;0,1145;1,0394;1,047
1,015000;0,0604;0,1159;1,0272;1,036
1,020000;0,0682;0,1145;1,0077;1,016
1,025000;0,0692;0,1215;0,9952;1,005
1,031000;0,0682;0,1254;0,9769;0,987
1,035000;0,0631;0,1345;0,9654;0,977
1,040000;0,0579;0,1428;0,9613;0,974
1,045000;0,0545;0,1526;0,9537;0,967
1,050000;0,0496;0,1611;0,9547;0,969
1,054000;0,0416;0,1735;0,9632;0,980
1,059000;0,0352;0,1816;0,9718;0,989
1,069000;0,0340;0,1855;0,9779;0,996
1,077000;0,0338;0,1848;0,9781;0,996
1,078000;0,0338;0,1806;0,9740;0,991
1,085000;0,0342;0,1701;0,9725;0,988
1,086000;0,0382;0,1618;0,9696;0,984
1,089000;0,0411;0,1562;0,9642;0,978
1,095000;0,0426;0,1501;0,9623;0,975
1,099000;0,0479;0,1442;0,9579;0,970
1,104000;0,0479;0,1440;0,9518;0,964
1,108000;0,0494;0,1337;0,9491;0,960
1,114000;0,0465;0,1208;0,9481;0,957
1,119000;0,0450;0,1179;0,9493;0,958
1,123000;0,0465;0,1159;0,9554;0,964
1,128000;0,0489;0,1230;0,9523;0,961
1,133000;0,0494;0,1281;0,9528;0,963
1,138000;0,0430;0,1357;0,9564;0,967
1,143000;0,0357;0,1455;0,9654;0,977
1,148000;0,0289;0,1491;0,9737;0,986
1,153000;0,0237;0,1565;0,9879;1,001
1,157000;0,0240;0,1621;1,0028;1,016
1,162000;0,0255;0,1643;1,0096;1,023
1,169000;0,0225;0,1648;1,0150;1,029
1,174000;0,0237;0,1601;1,0206;1,033
1,178000;0,0228;0,1582;1,0214;1,034
1,187000;0,0247;0,1535;1,0260;1,038
1,191000;0,0286;0,1494;1,0236;1,035
1,191000;0,0338;0,1450;1,0182;1,029
1,197000;0,0318;0,1440;1,0138;1,024
1,202000;0,0281;0,1462;1,0106;1,022
1,207000;0,0316;0,1428;1,0038;1,014
1,211000;0,0347;0,1345;0,9974;1,007
1,216000;0,0411;0,1281;0,9896;0,999
1,222000;0,0430;0,1237;0,9803;0,989
1,227000;0,0404;0,1203;0,9772;0,985
1,232000;0,0335;0,1242;0,9791;0,988
1,235000;0,0235;0,1335;0,9818;0,991
1,240000;0,0145;0,1350;0,9884;0,998
1,246000;0,0106;0,1381;1,0030;1,013
1,252000;0,0118;0,1413;1,0165;1,026
1,256000;0,0196;0,1374;1,0265;1,036
1,261000;0,0220;0,1364;1,0385;1,048
1,267000;0,0206;0,1374;1,0507;1,060
1,270000;0,0235;0,1396;1,0568;1,066
1,275000;0,0157;0,1418;1,0541;1,064
1,281000;0,0098;0,1423;1,0482;1,058
1,286000;0,0020;0,1433;1,0409;1,051
1,290000;-0,0014;0,1384;1,0306;1,040
1,295000;-0,0031;0,1367;1,0221;1,031
1,299000;-0,0053;0,1335;1,0145;1,023
1,304000;-0,0075;0,1325;1,0052;1,014
1,309000;-0,0119;0,1333;0,9938;1,003
1,316000;-0,0182;0,1379;0,9933;1,003
1,320000;-0,0231;0,1491;0,9962;1,008
1,324000;-0,0287;0,1574;0,9999;1,013
1,329000;-0,0334;0,1635;0,9999;1,014
1,334000;-0,0324;0,1660;0,9984;1,013
1,339000;-0,0248;0,1718;0,9874;1,003
1,343000;-0,0197;0,1701;0,9706;0,986
1,349000;-0,0141;0,1630;0,9530;0,967
1,354000;-0,0090;0,1589;0,9313;0,945
1,358000;-0,0070;0,1467;0,9159;0,928
1,363000;-0,0065;0,1403;0,9115;0,922
1,372000;-0,0048;0,1396;0,9149;0,926
1,374000;-0,0048;0,1450;0,9357;0,947
1,380000;-0,0097;0,1547;0,9528;0,965
1,389000;-0,0202;0,1616;0,9669;0,981
1,390000;-0,0346;0,1652;0,9772;0,992
1,393000;-0,0400;0,1670;0,9921;1,007
1,397000;-0,0419;0,1684;1,0043;1,019
1,402000;-0,0414;0,1648;1,0072;1,021
1,408000;-0,0370;0,1645;1,0040;1,018
1,412000;-0,0353;0,1667;0,9955;1,010
1,417000;-0,0368;0,1684;0,9813;0,996
1,422000;-0,0392;0,1704;0,9672;0,983
1,427000;-0,0432;0,1731;0,9525;0,969
1,433000;-0,0480;0,1779;0,9410;0,959
1,437000;-0,0527;0,1792;0,9420;0,960
1,441000;-0,0566;0,1816;0,9481;0,967
1,446000;-0,0561;0,1836;0,9513;0,970
1,451000;-0,0598;0,1826;0,9581;0,977
1,457000;-0,0612;0,1794;0,9603;0,979
1,461000;-0,0590;0,1704;0,9596;0,976
1,471000;-0,0515;0,1604;0,9571;0,972
1,472000;-0,0515;0,1521;0,9669;0,980
1,475000;-0,0517;0,1474;0,9728;0,985
1,482000;-0,0541;0,1425;0,9740;0,986
1,486000;-0,0537;0,1403;0,9808;0,992
1,491000;-0,0519;0,1377;0,9789;0,990
1,495000;-0,0529;0,1362;0,9745;0,985
1,500000;-0,0563;0,1311;0,9696;0,980
1,505000;-0,0571;0,1296;0,9708;0,981
1,510000;-0,0659;0,1252;0,9669;0,977
1,515000;-0,0688;0,1211;0,9632;0,973
1,520000;-0,0717;0,1145;0,9606;0,970
1,525000;-0,0739;0,1154;0,9652;0,975
1,531000;-0,0707;0,1201;0,9691;0,979
1,535000;-0,0478;0,1547;0,9774;0,991
1,539000;-0,0307;0,1709;0,9872;1,002
1,544000;-0,0226;0,1735;1,0035;1,019
1,550000;-0,0090;0,1762;1,0199;1,035
1,554000;-0,0136;0,1674;1,0245;1,038
1,559000;-0,0229;0,1591;1,0223;1,035
1,571000;-0,0253;0,1550;1,0197;1,032
1,572000;-0,0265;0,1582;1,0221;1,035
1,574000;-0,0265;0,1640;1,0143;1,028
1,579000;-0,0283;0,1733;1,0082;1,023
1,584000;-0,0344;0,1718;1,0016;1,017
1,589000;-0,0349;0,1606;0,9965;1,010
1,593000;-0,0363;0,1406;0,9869;0,998
1,599000;-0,0366;0,1242;0,9786;0,987
1,603000;-0,0397;0,1052;0,9706;0,977
1,608000;-0,0478;0,0964;0,9716;0,977
1,613000;-0,0598;0,0959;0,9777;0,984
1,618000;-0,0688;0,1042;0,9786;0,987
1,623000;-0,0805;0,1198;0,9759;0,987
1,628000;-0,0869;0,1391;0,9779;0,992
1,633000;-0,0859;0,1530;0,9777;0,993
1,639000;-0,0746;0,1643;0,9752;0,992
1,642000;-0,0556;0,1652;0,9645;0,980
1,649000;-0,0385;0,1660;0,9596;0,975
1,652000;-0,0248;0,1670;0,9562;0,971
1,658000;-0,0114;0,1696;0,9598;0,975
1,662000;-0,0046;0,1760;0,9635;0,979
1,669000;-0,0036;0,1819;0,9647;0,982
1,676000;-0,0016;0,1823;0,9757;0,993
1,677000;0,0020;0,1819;0,9828;0,999
1,683000;-0,0007;0,1801;0,9847;1,001
1,687000;-0,0041;0,1716;0,9838;0,999
1,691000;-0,0048;0,1611;0,9772;0,990
1,696000;-0,0085;0,1518;0,9745;0,986
1,701000;-0,0126;0,1430;0,9860;0,996
1,707000;-0,0148;0,1413;0,9969;1,007
1,711000;-0,0165;0,1418;1,0035;1,014
1,717000;-0,0182;0,1418;1,0089;1,019
1,721000;-0,0182;0,1399;1,0074;1,017
1,726000;-0,0165;0,1413;1,0118;1,022
1,731000;-0,0143;0,1408;1,0221;1,032
1,736000;-0,0104;0,1450;1,0272;1,037
1,740000;-0,0102;0,1508;1,0343;1,045
1,746000;-0,0080;0,1594;1,0292;1,041
1,755000;-0,0077;0,1643;1,0201;1,033
1,756000;-0,0051;0,1643;1,0082;1,021
1,760000;-0,0021;0,1655;0,9899;1,004
1,766000;0,0032;0,1643;0,9777;0,991
1,770000;0,0064;0,1630;0,9708;0,984
1,781000;0,0071;0,1633;0,9662;0,980
1,782000;0,0069;0,1652;0,9632;0,977
1,785000;0,0069;0,1684;0,9623;0,977
1,789000;0,0028;0,1699;0,9632;0,978
1,794000;0,0010;0,1713;0,9689;0,984
1,800000;-0,0007;0,1711;0,9723;0,987
1,805000;-0,0034;0,1726;0,9821;0,997
1,809000;-0,0019;0,1696;0,9933;1,008
1,814000;-0,0029;0,1692;1,0038;1,018
1,819000;-0,0048;0,1674;1,0170;1,031
1,824000;-0,0048;0,1643;1,0245;1,038
1,828000;-0,0048;0,1574;1,0267;1,039
1,834000;-0,0031;0,1511;1,0231;1,034
1,838000;-0,0029;0,1472;1,0179;1,029
1,843000;-0,0036;0,1399;1,0167;1,026
1,849000;0,0010;0,1350;1,0160;1,025
1,853000;0,0023;0,1347;1,0140;1,023
1,858000;-0,0007;0,1401;1,0123;1,022
1,863000;-0,0036;0,1423;1,0145;1,024
1,871000;-0,0056;0,1499;1,0126;1,024
1,874000;-0,0070;0,1555;1,0057;1,018
1,877000;-0,0065;0,1582;0,9987;1,011
1,886000;-0,0053;0,1621;0,9977;1,011
1,887000;-0,0051;0,1643;0,9947;1,008
1,892000;-0,0038;0,1665;0,9901;1,004
1,897000;-0,0026;0,1684;0,9847;0,999
1,903000;0,0001;0,1696;0,9781;0,993
1,907000;-0,0024;0,1733;0,9737;0,989
1,912000;-0,0012;0,1770;0,9718;0,988
1,918000;-0,0016;0,1779;0,9650;0,981
1,923000;-0,0007;0,1777;0,9630;0,979
1,927000;-0,0012;0,1814;0,9596;0,977
1,932000;-0,0004;0,1784;0,9630;0,979
1,936000;0,0040;0,1762;0,9669;0,983
1,942000;0,0018;0,1701;0,9701;0,985
1,946000;0,0013;0,1670;0,9759;0,990
1,952000;-0,0007;0,1660;0,9806;0,995
1,956000;-0,0029;0,1633;0,9906;1,004
1,961000;-0,0043;0,1628;0,9945;1,008
1,966000;-0,0070;0,1618;0,9974;1,010
1,973000;-0,0104;0,1560;0,9991;1,011
1,975000;-0,0124;0,1565;1,0016;1,014
1,980000;-0,0141;0,1543;1,0045;1,016
1,986000;-0,0141;0,1535;1,0062;1,018
1,991000;-0,0170;0,1523;1,0050;1,017
1,995000;-0,0182;0,1540;1,0040;1,016
2,002000;-0,0168;0,1555;1,0077;1,020
2,007000;-0,0136;0,1587;1,0165;1,029
2,010000;-0,0097;0,1587;1,0197;1,032
2,015000;-0,0112;0,1582;1,0221;1,034
2,023000;-0,0121;0,1591;1,0245;1,037
2,027000;-0,0121;0,1560;1,0233;1,035
2,029000;-0,0097;0,1569;1,0189;1,031
2,035000;-0,0087;0,1545;1,0126;1,024
2,041000;-0,0070;0,1526;1,0055;1,017
2,044000;-0,0043;0,1523;1,0013;1,013
2,049000;-0,0036;0,1504;0,9911;1,002
2,055000;-0,0046;0,1521;0,9799;0,992
2,059000;-0,0065;0,1518;0,9679;0,980
2,064000;-0,0092;0,1589;0,9647;0,978
2,071000;-0,0109;0,1587;0,9596;0,973
2,075000;-0,0099;0,1611;0,9593;0,973
2,079000;-0,0114;0,1621;0,9623;0,976
2,085000;-0,0104;0,1643;0,9611;0,975
2,089000;-0,0080;0,1692;0,9659;0,981
2,094000;-0,0056;0,1657;0,9745;0,988
2,098000;-0,0051;0,1670;0,9757;0,990
2,105000;-0,0051;0,1638;0,9781;0,992
2,108000;-0,0090;0,1638;0,9803;0,994
2,112000;-0,0092;0,1618;0,9901;1,003
2,118000;-0,0107;0,1609;0,9989;1,012
2,123000;-0,0124;0,1674;1,0033;1,017
2,127000;-0,0102;0,1709;1,0045;1,019
2,132000;-0,0075;0,1731;1,0067;1,022
2,138000;-0,0048;0,1718;1,0089;1,023
2,142000;0,0013;0,1745;1,0128;1,028
2,148000;0,0059;0,1740;1,0135;1,028
2,154000;0,0074;0,1728;1,0065;1,021
2,157000;0,0079;0,1753;1,0043;1,019
2,163000;0,0081;0,1735;0,9960;1,011
2,168000;0,0086;0,1728;0,9962;1,011
2,173000;0,0101;0,1709;0,9928;1,007
2,177000;0,0106;0,1692;0,9869;1,001
2,182000;0,0115;0,1692;0,9799;0,994
2,192000;0,0133;0,1687;0,9750;0,990
2,193000;0,0093;0,1677;0,9703;0,985
2,196000;0,0054;0,1643;0,9620;0,976
2,202000;0,0023;0,1616;0,9571;0,971
2,206000;-0,0007;0,1582;0,9508;0,964
2,211000;-0,0012;0,1550;0,9469;0,959
2,215000;-0,0009;0,1535;0,9476;0,960
2,220000;-0,0043;0,1555;0,9501;0,963
2,225000;-0,0063;0,1604;0,9520;0,965
2,230000;-0,0090;0,1628;0,9540;0,968
2,235000;-0,0114;0,1670;0,9559;0,970
2,240000;-0,0134;0,1721;0,9613;0,977
2,245000;-0,0141;0,1713;0,9654;0,981
2,249000;-0,0121;0,1718;0,9674;0,983
2,255000;-0,0099;0,1692;0,9708;0,985
2,259000;-0,0075;0,1677;0,9767;0,991
2,264000;-0,0075;0,1662;0,9791;0,993
2,271000;-0,0065;0,1643;0,9852;0,999
2,277000;-0,0063;0,1594;0,9857;0,999
2,279000;-0,0038;0,1594;0,9879;1,001
2,284000;0,0001;0,1574;0,9867;0,999
2,289000;0,0020;0,1538;0,9884;1,000
2,294000;0,0084;0,1528;0,9852;0,997
2,298000;0,0045;0,1499;0,9904;1,002
2,304000;0,0052;0,1523;0,9874;0,999
2,309000;0,0018;0,1540;0,9930;1,005
2,313000;-0,0014;0,1613;0,9879;1,001
2,318000;-0,0048;0,1667;0,9877;1,002
2,323000;-0,0060;0,1735;0,9933;1,008
2,328000;-0,0056;0,1767;0,9994;1,015
2,333000;-0,0048;0,1775;1,0030;1,019
2,338000;-0,0053;0,1750;1,0013;1,017
2,343000;-0,0060;0,1718;0,9994;1,014
2,348000;-0,0053;0,1694;1,0004;1,015
2,354000;-0,0051;0,1616;0,9987;1,012
2,357000;-0,0060;0,1577;0,9987;1,011
2,362000;-0,0073;0,1516;1,0048;1,016
2,375000;-0,0114;0,1494;1,0123;1,023
2,376000;-0,0178;0,1486;1,0135;1,025
2,379000;-0,0209;0,1504;1,0223;1,034
2,382000;-0,0197;0,1452;1,0306;1,041
2,387000;-0,0178;0,1462;1,0331;1,044
2,392000;-0,0151;0,1430;1,0355;1,045
2,398000;-0,0114;0,1367;1,0392;1,048
2,402000;-0,0104;0,1347;1,0355;1,044
2,407000;-0,0124;0,1340;1,0282;1,037
2,412000;-0,0136;0,1298;1,0250;1,033
2,417000;-0,0139;0,1308;1,0165;1,025
2,422000;-0,0160;0,1328;1,0104;1,019
2,426000;-0,0148;0,1347;1,0057;1,015
2,432000;-0,0148;0,1357;1,0018;1,011
2,436000;-0,0143;0,1364;1,0013;1,011
2,441000;-0,0141;0,1401;1,0018;1,012
2,446000;-0,0119;0,1416;1,0021;1,012
2,452000;-0,0107;0,1464;0,9962;1,007
2,456000;-0,0065;0,1455;0,9952;1,006
2,461000;-0,0051;0,1467;0,9938;1,005
2,466000;-0,0068;0,1445;0,9869;0,997
2,471000;-0,0077;0,1452;0,9874;0,998
2,476000;-0,0095;0,1447;0,9850;0,996
2,483000;-0,0158;0,1455;0,9847;0,996
2,492000;-0,0224;0,1428;0,9794;0,990
2,492000;-0,0302;0,1403;0,9750;0,985
2,495000;-0,0358;0,1381;0,9737;0,984
2,500000;-0,0419;0,1377;0,9740;0,985
2,508000;-0,0449;0,1389;0,9840;0,995
2,510000;-0,0458;0,1396;0,9818;0,993
2,515000;-0,0463;0,1401;0,9821;0,993
2,520000;-0,0434;0,1394;0,9823;0,993
2,524000;-0,0361;0,1406;0,9818;0,992
2,529000;-0,0322;0,1379;0,9850;0,995
2,536000;-0,0258;0,1396;0,9874;0,998
2,539000;-0,0222;0,1416;0,9872;0,998
2,544000;-0,0222;0,1440;0,9830;0,994
2,548000;-0,0222;0,1511;0,9842;0,996
2,555000;-0,0217;0,1574;0,9801;0,993
2,558000;-0,0175;0,1626;0,9772;0,991
2,563000;-0,0182;0,1643;0,9750;0,989
2,568000;-0,0151;0,1655;0,9799;0,994
2,574000;-0,0139;0,1645;0,9918;1,005
2,578000;-0,0119;0,1613;0,9994;1,012
2,584000;-0,0175;0,1630;1,0035;1,017
2,593000;-0,0204;0,1601;1,0114;1,024
2,594000;-0,0246;0,1609;1,0231;1,036
2,598000;-0,0295;0,1645;1,0345;1,048
2,608000;-0,0268;0,1613;1,0382;1,051
2,609000;-0,0258;0,1594;1,0365;1,049
2,612000;-0,0244;0,1501;1,0333;1,044
2,619000;-0,0195;0,1457;1,0272;1,038
2,623000;-0,0185;0,1416;1,0160;1,026
2,627000;-0,0134;0,1384;1,0087;1,018
2,632000;-0,0121;0,1377;1,0026;1,012
2,637000;-0,0099;0,1372;0,9911;1,001
2,642000;-0,0126;0,1430;0,9855;0,996
2,646000;-0,0104;0,1457;0,9777;0,989
2,652000;-0,0112;0,1533;0,9735;0,986
2,657000;-0,0141;0,1599;0,9791;0,992
2,662000;-0,0160;0,1677;0,9781;0,993
2,668000;-0,0173;0,1713;0,9825;0,998
2,676000;-0,0148;0,1753;0,9860;1,002
2,676000;-0,0170;0,1750;0,9886;1,004
2,680000;-0,0148;0,1748;0,9935;1,009
2,689000;-0,0156;0,1731;0,9925;1,008
2,691000;-0,0148;0,1716;0,9928;1,008
2,695000;-0,0153;0,1670;0,9938;1,008
2,700000;-0,0207;0,1638;0,9965;1,010
2,705000;-0,0195;0,1584;0,9962;1,009
2,710000;-0,0180;0,1535;0,9933;1,005
2,715000;-0,0195;0,1494;0,9935;1,005
2,720000;-0,0163;0,1479;0,9969;1,008
2,725000;-0,0121;0,1467;0,9979;1,009
2,730000;-0,0092;0,1440;0,9925;1,003
2,735000;-0,0090;0,1464;0,9904;1,001
2,739000;-0,0080;0,1472;0,9879;0,999
2,745000;-0,0053;0,1469;0,9855;0,996
2,749000;-0,0043;0,1462;0,9828;0,994
2,755000;-0,0012;0,1496;0,9740;0,985
2,759000;0,0003;0,1482;0,9684;0,980
2,764000;0,0037;0,1511;0,9637;0,976
2,774000;0,0076;0,1523;0,9611;0,973
