time,ax,ay,az,aT
5.3410,-0.0287,0.4501,-0.9944,1.092
5.3530,-0.2360,0.4848,-1.2791,1.388
5.3610,-0.3043,0.5358,-1.3132,1.451
5.3810,-0.2583,0.4869,-1.4217,1.525
5.3820,-0.2357,0.5106,-1.3176,1.433
5.3930,-0.2918,0.5524,-1.2131,1.365
5.4380,-0.2768,0.5922,-1.0311,1.221
5.4400,-0.2672,0.6098,-0.9051,1.124
5.4410,-0.3166,0.6065,-0.7400,1.008
5.4420,-0.4595,0.5077,-0.6514,0.945
5.4430,-0.5233,0.3925,-0.4300,0.783
5.4510,-0.5465,0.5104,-0.3825,0.840
5.4600,-0.6067,0.5182,-0.1074,0.805
5.4790,-0.6663,0.5107,0.1656,0.856
5.4810,-0.6872,0.4668,0.3037,0.885
5.5360,-0.7239,0.3103,0.2876,0.838
5.5380,-0.7744,0.1574,0.2508,0.829
5.5390,-0.8790,0.1189,0.1764,0.904
5.5400,-1.0188,0.1530,0.0277,1.031
5.5410,-1.1370,0.1445,-0.0417,1.147
5.5420,-1.1966,0.2491,-0.1099,1.227
5.5500,-1.2374,0.3185,-0.0456,1.279
5.5600,-1.1117,0.4146,-0.0048,1.187
5.5820,-1.0288,0.4011,0.2819,1.140
5.5850,-0.9146,0.1695,0.7149,1.173
5.5900,-0.7139,-0.1488,0.9509,1.198
5.6140,-0.6527,-0.6516,1.2211,1.530
5.6160,-0.5377,-1.0755,1.2218,1.714
5.6190,-0.4060,-1.5586,1.0317,1.913
5.6310,-0.4081,-1.7634,0.6549,1.925
5.6380,-0.5225,-1.5993,0.4005,1.729
5.6490,-0.6714,-1.2418,0.0210,1.412
5.6580,-0.8556,-0.8558,-0.3531,1.261
5.6830,-1.0362,-0.7839,-0.6655,1.460
5.6840,-1.0807,-0.7327,-0.8236,1.544
5.6880,-0.9905,-0.8694,-0.8301,1.558
5.7390,-0.8261,-1.0747,-0.8026,1.575
5.7400,-0.5516,-1.2901,-0.6080,1.529
5.7420,-0.3961,-1.3455,-0.5706,1.514
5.7430,-0.3006,-1.3203,-0.5928,1.478
5.7440,-0.1854,-1.2368,-0.8262,1.499
5.7480,-0.1453,-1.1177,-0.9814,1.495
5.7570,-0.0480,-1.0200,-1.0589,1.471
5.7790,0.1072,-0.8701,-1.1911,1.479
5.7800,0.2470,-0.7661,-1.2805,1.513
5.7870,0.2112,-0.6739,-1.3934,1.562
5.8170,0.3311,-0.5276,-1.2743,1.418
5.8180,0.3934,-0.4765,-1.2513,1.396
5.8190,0.3831,-0.5001,-1.1905,1.347
5.8280,0.3851,-0.4799,-1.0568,1.223
5.8360,0.3164,-0.5328,-1.0009,1.177
5.8470,0.3442,-0.5267,-0.8882,1.088
5.8560,0.3725,-0.5955,-0.7572,1.033
5.8700,0.4002,-0.4171,-0.7785,0.970
5.9170,0.3689,-0.3544,-0.6080,0.795
5.9180,0.2963,-0.3116,-0.4758,0.641
5.9190,0.2576,-0.2126,-0.3435,0.479
5.9230,0.1981,-0.1545,-0.2099,0.327
5.9240,0.1731,-0.2492,-0.0579,0.309
5.9260,0.1674,-0.4186,0.0165,0.451
5.9360,0.0323,-0.5861,-0.0436,0.589
5.9520,-0.0425,-0.7153,-0.2949,0.775
5.9550,-0.1505,-0.7309,-0.6024,0.959
5.9980,-0.2167,-0.6914,-0.8508,1.118
6.0000,-0.1313,-0.5213,-0.8486,1.005
6.0010,-0.1088,-0.3033,-0.9188,0.974
6.0020,0.0029,-0.1573,-0.9920,1.004
6.0060,-0.0152,-0.0070,-1.0209,1.021
6.0150,0.0910,0.2685,-0.9391,0.981
6.0250,0.1094,0.4389,-0.7196,0.850
6.0340,0.1792,0.4745,-0.3278,0.604
6.0450,0.1513,0.3622,-0.0539,0.396
6.0550,0.3863,0.2964,0.2920,0.568
6.0880,0.5030,0.1425,0.4611,0.697
6.0920,0.6000,0.0892,0.5703,0.833
6.0920,0.6412,0.0012,0.5822,0.866
6.0980,0.5878,0.0105,0.5743,0.822
6.1040,0.6097,0.1538,0.5091,0.809
6.1250,0.6470,0.2590,0.4628,0.837
6.1260,0.7033,0.3445,0.5511,0.958
6.1340,0.7157,0.3553,0.6957,1.059
6.1440,0.8171,0.2928,1.0107,1.332
6.1880,0.8868,0.2622,1.5478,1.803
6.1910,1.0238,0.2031,2.0543,2.304
6.1980,1.1513,-0.0456,2.3767,2.641
6.1990,1.1493,-0.3002,2.4060,2.683
6.2070,1.2715,-0.6428,2.1452,2.575
6.2080,1.2923,-0.9650,1.6168,2.284
6.2270,1.3592,-1.2697,1.1283,2.175
6.2280,1.2497,-1.3385,0.3211,1.859
6.2330,0.9837,-1.2168,-0.5529,1.659
6.2430,0.7677,-0.9063,-1.2632,1.734
6.2630,0.5390,-0.5752,-1.6779,1.854
6.2650,0.4062,-0.4069,-1.8773,1.963
6.3140,0.3457,-0.1437,-1.9997,2.034
6.3150,0.3630,-0.1610,-2.0485,2.087
6.3160,0.4408,-0.3562,-1.8552,1.940
6.3180,0.6514,-0.6562,-1.4561,1.725
6.3180,0.7791,-0.8328,-1.0419,1.545
6.3250,0.7325,-0.9717,-0.5892,1.352
6.3310,0.6079,-0.8597,-0.4055,1.128
6.3420,0.4671,-0.7681,-0.3935,0.981
6.3770,0.3875,-0.6963,-0.4577,0.919
6.3780,0.2738,-0.7207,-0.6556,1.012
6.3790,0.1257,-0.6718,-1.0243,1.231
6.3900,-0.0529,-0.6464,-1.2950,1.448
6.4050,-0.2587,-0.6300,-1.5426,1.686
6.4060,-0.3262,-0.6174,-1.7884,1.920
6.4110,-0.3018,-0.5358,-1.9349,2.030
6.4220,-0.2435,-0.4596,-2.0025,2.069
6.4300,-0.1300,-0.1682,-1.9571,1.969
6.4410,0.0105,0.1084,-1.9052,1.908
6.4940,-0.0018,0.3764,-1.7622,1.802
6.4960,0.0628,0.5529,-1.5255,1.624
6.4960,0.0727,0.6197,-1.3487,1.486
6.5030,0.1250,0.5383,-1.2507,1.367
6.5040,0.1425,0.3637,-1.1539,1.218
6.5090,0.2001,0.4013,-0.8088,0.925
6.5100,0.2397,0.4392,-0.5213,0.723
6.5250,0.2785,0.4388,-0.3104,0.605
6.5290,0.2032,0.4754,-0.4436,0.681
6.5400,0.1879,0.5287,-0.5565,0.790
6.5610,0.1010,0.5581,-0.7627,0.950
6.5620,0.0008,0.5434,-0.8702,1.026
6.5980,-0.0574,0.5630,-1.0139,1.161
6.5990,-0.0943,0.5045,-1.1759,1.283
6.6000,-0.1295,0.4834,-1.1840,1.285
6.6010,-0.1445,0.4999,-1.0767,1.196
6.6090,-0.1223,0.4395,-1.0076,1.106
6.6190,-0.0845,0.4746,-0.9765,1.089
6.6280,-0.1072,0.4706,-0.8877,1.010
6.6390,0.0387,0.4656,-0.7409,0.876
6.6560,0.1064,0.4608,-0.7282,0.868
6.6590,0.1372,0.4380,-0.8501,0.966
6.6920,0.2076,0.4931,-0.8193,0.978
6.6940,0.1835,0.5296,-0.8077,0.983
6.6950,0.0657,0.5875,-0.7589,0.962
6.6990,-0.0699,0.5350,-0.5973,0.805
6.7080,-0.1287,0.4502,-0.4196,0.629
6.7190,-0.1671,0.4306,-0.2268,0.515
6.7290,-0.3249,0.3758,-0.1508,0.519
6.7380,-0.6120,0.4015,-0.0957,0.738
6.7560,-0.8779,0.4111,0.0538,0.971
6.7590,-0.9732,0.4249,0.3926,1.132
6.7970,-0.9745,0.3660,0.8251,1.328
6.7990,-1.0012,0.1636,1.1947,1.567
6.8000,-0.9575,-0.0473,1.5394,1.814
6.8010,-0.7861,-0.3267,1.9756,2.151
6.8070,-0.6392,-0.5823,2.2562,2.416
6.8180,-0.5142,-0.8011,2.1738,2.373
6.8320,-0.5553,-0.9127,1.6554,1.970
6.8370,-0.7160,-0.9441,0.8966,1.486
6.8470,-1.0289,-0.8417,0.0911,1.332
6.8570,-1.0428,-0.6041,-0.6664,1.377
6.8900,-1.0372,-0.4105,-1.1719,1.618
6.8920,-0.9217,-0.1659,-1.4829,1.754
6.8930,-0.8750,0.0012,-1.5835,1.809
6.9400,-0.9571,0.0750,-1.4565,1.744
6.9420,-0.9181,-0.0199,-1.1218,1.450
6.9430,-0.8527,-0.1694,-0.9810,1.311
6.9440,-0.7173,-0.4700,-1.0143,1.328
6.9450,-0.6611,-0.7893,-1.0478,1.469
6.9460,-0.6451,-0.8034,-1.0043,1.439
6.9560,-0.6871,-0.6492,-0.8437,1.267
6.9800,-0.8071,-0.5177,-0.7771,1.234
6.9810,-0.8132,-0.4428,-0.6917,1.156
6.9870,-0.7817,-0.6108,-0.5711,1.145
7.0190,-0.7118,-0.6949,-0.3200,1.045
7.0200,-0.5282,-0.8308,-0.2826,1.024
7.0210,-0.4741,-0.9414,-0.1330,1.062
7.0250,-0.4005,-0.9732,-0.0228,1.053
7.0350,-0.2286,-1.0453,-0.1220,1.077
7.0450,-0.0567,-1.1011,-0.3347,1.152
7.0550,-0.0144,-0.9548,-0.6001,1.128
7.0700,-0.0824,-0.6660,-0.8980,1.121
7.1100,-0.1828,-0.4242,-1.0187,1.118
7.1120,-0.0324,-0.4557,-1.1173,1.207
7.1130,0.0424,-0.4483,-1.2351,1.315
7.1140,0.1563,-0.4554,-1.2978,1.384
7.1150,0.2147,-0.4951,-1.2293,1.343
7.1250,0.2557,-0.4536,-1.1440,1.257
7.1350,0.2980,-0.5060,-1.1553,1.296
7.1440,0.2858,-0.5940,-1.1871,1.358
7.1540,0.2182,-0.5669,-1.1805,1.328
7.1700,0.2461,-0.6008,-1.2486,1.407
7.2100,0.1591,-0.5441,-1.2180,1.343
7.2120,0.1108,-0.4569,-1.3171,1.399
7.2150,0.2151,-0.3210,-1.3537,1.408
7.2170,0.3177,-0.2094,-1.4640,1.513
7.2180,0.3231,-0.1578,-1.3810,1.427
7.2250,0.2669,-0.0278,-1.2799,1.308
7.2330,0.2283,0.1221,-1.0641,1.095
7.2430,-0.0221,0.4097,-0.7545,0.859
7.2560,-0.0642,0.5887,-0.5252,0.792
7.2960,-0.0501,0.5274,-0.1095,0.541
7.3000,0.0030,0.3613,0.3002,0.470
7.3010,0.2082,0.1674,0.8759,0.916
7.3060,0.3740,-0.1107,1.2914,1.349
7.3130,0.4456,-0.4160,1.5470,1.663
7.3140,0.4814,-0.7330,1.5878,1.814
7.3370,0.6342,-0.8038,1.5617,1.867
7.3390,0.6673,-0.8401,1.4149,1.776
7.3420,0.6592,-0.8383,1.1724,1.585
7.3530,0.7000,-0.6043,1.0350,1.388
7.3660,0.7131,-0.4058,0.9259,1.237
7.3830,0.5859,-0.2564,0.9378,1.135
7.3840,0.4561,-0.0707,0.9892,1.092
7.4180,0.3064,0.1807,1.1701,1.223
7.4200,0.3638,0.1647,1.5882,1.638
7.4210,0.5719,-0.0878,1.9608,2.044
7.4210,0.7598,-0.4858,2.0305,2.222
7.4310,0.8962,-1.0550,1.7636,2.242
7.4410,1.0996,-1.6356,1.3784,2.405
7.4510,1.1622,-2.0302,0.7674,2.462
7.4740,0.9289,-2.1545,-0.0825,2.348
7.4750,0.6268,-1.7857,-0.8617,2.079
7.4800,0.4431,-1.2275,-1.5909,2.058
7.5110,0.3340,-0.9135,-2.0441,2.264
7.5130,0.1654,-0.5297,-2.4363,2.499
7.5140,0.0661,-0.3199,-2.5787,2.599
7.5200,0.0181,-0.1423,-2.4180,2.422
7.5340,0.0245,-0.1610,-1.9013,1.908
7.5400,0.1052,-0.2750,-1.4145,1.445
7.5510,0.1849,-0.5208,-0.9009,1.057
7.5600,0.2107,-0.8087,-0.5867,1.021
7.5990,0.1859,-0.7609,-0.2964,0.837
7.6000,0.2406,-0.7834,-0.1043,0.826
7.6010,0.3738,-0.7996,-0.2020,0.905
7.6020,0.4120,-0.7584,-0.5286,1.012
7.6130,0.3762,-0.7370,-0.7964,1.148
7.6350,0.3577,-0.4359,-1.0982,1.235
7.6370,0.2755,-0.2253,-1.3164,1.364
7.6390,0.1081,0.1066,-1.4135,1.422
7.6500,0.0255,0.4647,-1.5432,1.612
7.6590,0.0682,0.6791,-1.5917,1.732
7.6770,0.0316,0.5956,-1.5779,1.687
7.6780,0.0343,0.4870,-1.6571,1.728
7.7150,-0.0298,0.3717,-1.8674,1.904
7.7170,-0.0808,0.3146,-1.9631,1.990
7.7180,-0.0240,0.3401,-1.9851,2.014
7.7190,0.0986,0.3907,-2.0289,2.069
7.7280,0.1275,0.3710,-1.9032,1.943
7.7380,0.0949,0.4690,-1.4337,1.511
7.7500,0.0342,0.5843,-0.9250,1.095
7.7570,-0.0332,0.6582,-0.6256,0.909
7.7680,-0.1013,0.6912,-0.4398,0.825
7.7770,-0.1670,0.6652,-0.4450,0.818
7.7960,-0.1306,0.5594,-0.6212,0.846
7.7970,-0.1423,0.3930,-0.9112,1.003
7.8080,-0.1676,0.2650,-1.1632,1.205
7.8280,-0.1737,0.2981,-1.4675,1.508
7.8310,-0.2024,0.4439,-1.7327,1.800
7.8370,-0.3272,0.6612,-1.7083,1.861
7.8480,-0.3604,0.9115,-1.5858,1.864
7.8560,-0.3414,0.9876,-1.3857,1.735
7.8670,-0.2875,0.9488,-1.3005,1.635
7.8760,-0.3291,0.9094,-1.2916,1.613
7.8920,-0.4631,0.9644,-1.1861,1.597
7.9260,-0.5005,1.0576,-1.0040,1.542
7.9270,-0.5572,1.0575,-0.7079,1.389
7.9280,-0.5585,1.1201,-0.4141,1.318
7.9290,-0.4671,1.1313,-0.0846,1.227
7.9360,-0.4915,1.1671,0.2807,1.297
7.9470,-0.5343,1.2268,0.4906,1.425
7.9550,-0.6674,1.1979,0.7166,1.547
7.9660,-0.8332,1.0392,0.6537,1.484
7.9750,-0.9314,0.9055,0.5885,1.426
7.9900,-1.0935,0.7742,0.3504,1.385
8.0250,-1.2064,0.6810,0.2090,1.401
8.0280,-1.4290,0.6991,0.0507,1.592
8.0290,-1.4226,0.6425,0.1219,1.566
8.0300,-1.3897,0.6322,0.5725,1.631
8.0350,-1.1870,0.4380,1.1912,1.738
8.0460,-0.8067,0.1980,1.7852,1.969
8.0540,-0.4109,-0.0862,2.3151,2.353
8.0650,-0.1498,-0.4182,2.4764,2.516
8.0740,-0.0300,-0.7119,2.3507,2.456
8.0890,0.0391,-1.0787,1.9448,2.224
8.1470,0.0274,-1.3370,1.3584,1.906
8.1490,-0.1219,-1.4869,0.7445,1.667
8.1500,-0.2793,-1.4070,0.1576,1.443
8.1510,-0.3930,-1.1079,-0.3482,1.226
8.1520,-0.5414,-0.8702,-0.7754,1.285
8.1530,-0.6951,-0.6168,-1.0099,1.372
8.1540,-0.6740,-0.5742,-1.1100,1.420
8.1640,-0.5851,-0.7413,-1.1533,1.491
8.1760,-0.4689,-0.8699,-0.9867,1.396
8.1960,-0.4400,-1.0006,-0.8197,1.366
8.1980,-0.3034,-1.1523,-0.5373,1.307
8.2030,-0.2826,-1.2858,-0.6949,1.489
8.2540,-0.2395,-1.4164,-0.9300,1.711
8.2550,-0.2489,-1.4289,-1.2234,1.897
8.2570,-0.2365,-1.3631,-1.4407,1.997
8.2580,-0.2971,-1.1792,-1.6015,2.011
8.2600,-0.2727,-1.0022,-1.4917,1.818
8.2630,-0.2199,-0.8565,-1.2396,1.523
8.2720,-0.2014,-0.7556,-0.9472,1.228
8.3010,-0.2430,-0.8215,-0.7339,1.128
8.3030,-0.0723,-0.9205,-0.5803,1.091
8.3040,-0.0473,-0.9967,-0.6961,1.217
8.3400,-0.0300,-1.0323,-0.9081,1.375
8.3410,-0.0413,-0.8782,-1.1571,1.453
8.3420,-0.1443,-0.7259,-1.3667,1.554
8.3430,-0.1457,-0.5374,-1.3070,1.421
8.3510,-0.0885,-0.4471,-1.3993,1.472
8.3620,-0.0917,-0.5286,-1.2813,1.389
8.3710,-0.0993,-0.5328,-1.3170,1.424
8.3860,0.0034,-0.4991,-1.1805,1.282
8.4460,0.1030,-0.4479,-1.0434,1.140
8.4480,0.1622,-0.3988,-0.7905,0.900
8.4490,0.1655,-0.3123,-0.5754,0.675
8.4500,0.1706,-0.3018,-0.4563,0.573
8.4510,0.1427,-0.2478,-0.6073,0.671
8.4520,0.2692,-0.0552,-0.5113,0.580
8.4540,0.3583,-0.0711,-0.5120,0.629
8.4610,0.4275,-0.0296,-0.4935,0.654
8.4870,0.4366,-0.0478,-0.5125,0.675
8.4880,0.3669,-0.0319,-0.5106,0.630
8.4930,0.3125,-0.0780,-0.4494,0.553
8.5020,0.3634,-0.0913,-0.2331,0.441
8.5450,0.3721,-0.0674,0.1559,0.409
8.5470,0.3526,-0.2004,0.5269,0.665
8.5480,0.3084,-0.3338,0.8021,0.922
8.5490,0.3197,-0.3100,1.0180,1.111
8.5500,0.3319,-0.2216,1.1923,1.257
8.5610,0.3284,-0.3535,1.1901,1.284
8.5700,0.4241,-0.3838,1.2045,1.333
8.5930,0.5635,-0.3964,0.9710,1.191
8.5940,0.5376,-0.3404,0.5882,0.867
8.6010,0.4155,-0.3104,0.2470,0.574
8.6330,0.3056,0.0165,0.0641,0.313
8.6350,0.3466,0.0921,0.0737,0.366
8.6350,0.5104,0.0994,0.4236,0.671
8.6410,0.6030,0.0650,0.7847,0.992
8.6490,0.7795,-0.2015,1.1182,1.378
8.6590,1.0439,-0.5330,1.1972,1.675
8.6900,1.2705,-0.9577,1.0839,1.925
8.6920,1.3679,-1.3501,0.7631,2.068
8.6940,1.2837,-1.4329,0.0670,1.925
8.6990,1.1302,-1.3359,-0.7576,1.907
8.7310,0.9170,-0.8957,-1.4870,1.963
8.7340,0.8596,-0.5573,-2.0690,2.309
8.7350,0.7726,-0.4419,-2.3104,2.476
8.7410,0.8026,-0.4291,-2.4713,2.634
8.7480,0.8900,-0.4906,-2.4796,2.680
8.7580,1.0141,-0.5991,-2.1478,2.450
8.7790,1.0588,-0.6729,-1.7852,2.182
8.7800,1.0811,-0.6557,-1.2573,1.783
8.8170,1.0636,-0.5365,-0.7518,1.409
8.8180,1.1038,-0.5036,-0.4042,1.279
8.8190,0.9955,-0.5770,-0.1375,1.159
8.8200,0.7452,-0.6798,-0.1048,1.014
8.8270,0.5061,-0.6998,-0.4196,0.960
8.8370,0.2982,-0.7521,-0.7942,1.134
8.8460,0.0944,-0.7088,-1.1299,1.337
8.8570,0.0049,-0.4953,-1.1196,1.224
8.8920,0.1533,-0.2672,-1.0498,1.094
8.8930,0.2308,-0.0993,-0.9410,0.974
8.8930,0.2705,0.0390,-0.8171,0.862
8.9000,0.2704,0.1589,-0.7238,0.789
8.9210,0.3671,0.1539,-0.7497,0.849
8.9220,0.3689,0.2037,-0.8126,0.915
8.9260,0.3743,0.2107,-1.0455,1.130
8.9360,0.3261,0.3642,-1.3516,1.437
8.9470,0.2603,0.3778,-1.5398,1.607
8.9560,0.3246,0.4039,-1.5526,1.637
8.9900,0.3460,0.5411,-1.4107,1.550
8.9910,0.1868,0.6725,-1.3238,1.497
8.9920,0.0388,0.7997,-1.1204,1.377
9.0040,-0.1153,0.8474,-0.9349,1.267
9.0210,-0.1783,0.8355,-0.8442,1.201
9.0220,-0.2811,0.8384,-0.6363,1.089
9.0260,-0.2801,0.7078,-0.5047,0.913
9.0350,-0.3644,0.6328,-0.5054,0.888
9.0450,-0.3769,0.5436,-0.7185,0.977
9.0570,-0.4314,0.5202,-1.0500,1.249
9.0760,-0.4801,0.4432,-1.2298,1.393
9.0790,-0.5376,0.4701,-1.3940,1.566
9.1170,-0.7431,0.5415,-1.2353,1.540
9.1190,-0.7787,0.6361,-1.0021,1.420
9.1200,-0.8604,0.6369,-0.6171,1.236
9.1210,-0.9153,0.5801,-0.3094,1.127
9.1240,-0.8466,0.4458,0.0747,0.960
9.1380,-0.7476,0.3841,0.2879,0.888
9.1450,-0.8216,0.2982,0.2164,0.900
9.1540,-0.8748,0.2283,0.1276,0.913
9.1980,-0.9963,0.2502,-0.0734,1.030
9.2020,-1.2035,0.3469,-0.1001,1.257
9.2040,-1.3969,0.4974,0.0106,1.483
9.2040,-1.3765,0.4711,0.0354,1.455
9.2050,-1.4423,0.5037,-0.1120,1.532
9.2290,-1.5604,0.4257,-0.3186,1.649
9.2300,-1.5585,0.4617,-0.3516,1.663
9.2340,-1.5364,0.4392,-0.4030,1.648
9.2430,-1.4801,0.3776,-0.3009,1.557
9.2540,-1.2761,0.3374,0.0485,1.321
9.2730,-1.0064,0.2844,0.4890,1.154
9.2740,-0.6763,0.1479,0.9401,1.168
9.3300,-0.3632,-0.1085,1.4007,1.451
9.3310,-0.0651,-0.4875,1.6430,1.715
9.3330,0.0362,-0.7878,1.6351,1.815
9.3340,0.0081,-1.0589,1.3071,1.682
9.3350,-0.0670,-1.2295,0.8156,1.477
9.3360,-0.2628,-1.1292,0.3339,1.206
9.3470,-0.4325,-0.8660,-0.2378,0.997
9.3530,-0.4786,-0.6799,-0.6836,1.076
9.3700,-0.5864,-0.5724,-0.9088,1.224
9.3750,-0.5430,-0.4390,-0.8787,1.122
9.3810,-0.4291,-0.3995,-0.7736,0.971
9.4170,-0.3230,-0.5642,-0.5961,0.882
9.4180,-0.2252,-0.6475,-0.3645,0.776
9.4190,-0.0955,-0.8059,-0.1535,0.826
9.4330,0.0925,-0.9899,0.0402,0.995
9.4340,0.2699,-1.0661,0.0578,1.101
9.4600,0.2638,-1.0939,-0.1123,1.131
9.4610,0.3018,-1.0290,-0.3568,1.130
9.4620,0.3083,-0.9086,-0.6379,1.152
9.4710,0.4143,-0.7885,-0.8418,1.226
9.4800,0.5391,-0.8206,-1.0655,1.449
9.5070,0.5478,-0.8141,-1.1745,1.530
9.5070,0.5750,-0.8838,-1.1496,1.560
9.5100,0.5466,-0.8582,-1.2200,1.589
9.5200,0.5010,-0.8901,-1.3668,1.706
9.5430,0.4590,-0.9397,-1.4184,1.762
9.5440,0.4960,-0.9486,-1.4902,1.835
9.5500,0.5141,-1.0489,-1.6028,1.983
9.5600,0.5123,-1.1076,-1.6788,2.075
9.5710,0.5655,-1.0699,-1.5447,1.962
9.5950,0.5363,-0.9954,-1.5060,1.883
9.5960,0.5002,-0.9622,-1.5620,1.902
9.5990,0.4035,-0.7979,-1.5973,1.831
9.6320,0.3248,-0.6146,-1.4986,1.652
9.6330,0.2088,-0.4678,-1.4006,1.491
9.6340,0.0378,-0.4111,-1.3822,1.443
9.6400,-0.0530,-0.4438,-1.1756,1.258
9.6490,-0.2343,-0.4697,-1.1831,1.294
9.6590,-0.3737,-0.4703,-1.1362,1.285
9.6690,-0.5119,-0.3884,-0.9200,1.122
9.6830,-0.6310,-0.3595,-0.4189,0.838
9.7150,-0.5404,-0.2716,0.0815,0.610
9.7160,-0.4289,-0.2982,0.3520,0.630
9.7170,-0.3148,-0.3444,0.4699,0.662
9.7180,-0.3819,-0.3926,0.5130,0.750
9.7280,-0.3820,-0.1978,0.5408,0.691
9.7380,-0.3551,-0.0262,0.5330,0.641
9.7480,-0.1922,0.1044,0.5460,0.588
9.7580,-0.1435,0.2542,0.4826,0.564
9.7680,-0.0258,0.3426,0.6697,0.753
9.7970,0.1442,0.3511,0.8773,0.956
9.7980,0.3996,0.2002,1.1257,1.211
9.7990,0.5946,0.0657,1.3369,1.465
9.8330,0.7275,-0.0031,1.3042,1.493
9.8340,0.7671,-0.0614,1.0848,1.330
9.8350,0.6774,-0.0863,0.5810,0.897
9.8370,0.6283,0.0185,0.0798,0.634
9.8470,0.4819,0.3664,-0.3225,0.686
9.8570,0.2157,0.6696,-0.3768,0.798
9.8940,0.2192,0.9610,0.0251,0.986
9.8950,0.3791,1.1275,0.3443,1.238
9.8960,0.4349,0.9288,0.5401,1.159
9.9060,0.5755,0.5386,0.7822,1.110
9.9060,0.6597,-0.0539,0.9900,1.191
9.9220,0.8064,-0.6250,0.9373,1.385
9.9260,0.9816,-1.0293,0.8395,1.652
9.9370,1.1817,-1.4058,0.5844,1.927
9.9460,1.3122,-1.5925,-0.0330,2.064
9.9560,1.1660,-1.5416,-0.7390,2.069
9.9950,1.0842,-1.2978,-1.3010,2.134
9.9960,1.0429,-0.8631,-1.7565,2.218
9.9980,1.0388,-0.4940,-2.0162,2.321
9.9990,1.1280,-0.1356,-2.1744,2.453
10.0100,1.1743,0.0678,-2.1596,2.459
10.0170,1.3658,0.1228,-2.0713,2.484
10.0250,1.3952,0.0526,-1.6627,2.171
10.0360,1.4557,-0.1044,-1.0680,1.809
10.0450,1.3968,-0.2330,-0.4212,1.477
10.0550,1.4501,-0.4095,0.0096,1.507
10.0680,1.3310,-0.5728,0.2993,1.480
10.0740,1.2512,-0.7862,0.1256,1.483
10.0850,1.1393,-0.9508,-0.2062,1.498
10.0940,1.0333,-1.1496,-0.5013,1.625
10.1290,0.8001,-1.1608,-0.7552,1.599
10.1370,0.6093,-1.0099,-0.9076,1.488
10.1380,0.5314,-0.8690,-0.9783,1.412
10.1390,0.5264,-0.7359,-1.1409,1.456
10.1460,0.4435,-0.6063,-1.1486,1.372
10.1560,0.3985,-0.4984,-1.2508,1.404
10.1680,0.4294,-0.4325,-1.3511,1.482
10.1740,0.4042,-0.3313,-1.5265,1.614
10.1840,0.4383,-0.2149,-1.5658,1.640
10.1930,0.4719,-0.0233,-1.6426,1.709
10.2160,0.3673,0.2818,-1.6807,1.743
10.2170,0.2953,0.5274,-1.5648,1.678
10.2240,0.2003,0.6559,-1.3905,1.550
10.2550,-0.0106,0.8218,-1.1391,1.405
10.2560,-0.1845,0.8167,-0.8884,1.221
10.2570,-0.3382,0.7179,-0.5812,0.984
10.2650,-0.4150,0.6791,-0.3902,0.886
10.2730,-0.5457,0.4532,-0.3352,0.785
10.2830,-0.7450,0.3250,-0.4342,0.922
10.2920,-0.8588,0.2927,-0.8393,1.236
10.3080,-1.0016,0.3351,-1.0708,1.504
10.3390,-1.1003,0.3534,-1.4912,1.887
10.3400,-1.1410,0.4791,-1.6206,2.039
10.3410,-1.1663,0.6361,-1.5357,2.031
10.3420,-1.1030,0.9208,-1.3522,1.973
10.3520,-1.0236,1.0508,-1.2829,1.949
10.3630,-1.0637,1.0084,-1.1754,1.879
10.3710,-1.1639,1.0057,-0.9346,1.800
10.3820,-1.1146,0.9102,-0.4847,1.518
10.3910,-0.9917,0.8547,-0.2272,1.329
10.4220,-0.9829,0.7244,0.1060,1.226
10.4230,-0.9509,0.5378,0.3430,1.145
10.4240,-0.9878,0.4286,0.4075,1.151
10.4510,-1.0165,0.3996,0.5472,1.222
10.4520,-1.0591,0.4306,0.6282,1.304
10.4530,-1.1477,0.4869,0.5532,1.364
10.4630,-1.1505,0.4551,0.3790,1.294
10.4710,-1.1663,0.3912,0.2978,1.266
10.4810,-1.1404,0.4799,0.2172,1.256
10.4900,-1.1505,0.4126,0.1194,1.228
10.5350,-1.1224,0.3434,0.0803,1.176
10.5360,-1.0218,0.1446,0.2111,1.053
10.5360,-0.7773,-0.0849,0.4908,0.923
10.5370,-0.7175,-0.2111,0.7659,1.071
10.5460,-0.7385,-0.4107,1.0391,1.339
10.5620,-0.8246,-0.6481,1.0818,1.507
10.5630,-0.9475,-0.8374,0.8996,1.552
10.5700,-0.9489,-1.0371,0.6657,1.555
10.5800,-1.0746,-1.1544,0.2479,1.597
10.5900,-1.2107,-1.0900,-0.1258,1.634
10.6210,-1.3407,-0.8783,-0.4574,1.667
10.6230,-1.4696,-0.6682,-0.7113,1.764
10.6240,-1.3084,-0.6493,-0.7561,1.645
10.6300,-1.0659,-0.7030,-0.7448,1.478
10.6690,-0.9686,-0.7502,-0.5081,1.326
10.6710,-0.6935,-0.9062,-0.1803,1.155
10.6730,-0.4854,-1.0390,0.1827,1.161
10.6740,-0.3201,-1.1118,0.3715,1.215
10.6790,-0.2127,-1.0655,0.4049,1.160
10.6900,-0.0843,-0.9779,0.1879,0.999
10.7310,0.0297,-0.9667,-0.2010,0.988
