time,ax,ay,az,aT
1.4790,0.1162,-0.0602,-0.7084,0.720
1.4890,0.1721,-0.0777,-0.6516,0.678
1.4980,0.1500,-0.0168,-0.4612,0.485
1.5090,0.0316,-0.1069,-0.4247,0.439
1.5180,0.0274,-0.0811,-0.3693,0.379
1.5280,0.0414,-0.0934,-0.2758,0.294
1.5380,0.0368,-0.1630,-0.3164,0.358
1.5550,-0.0071,-0.2102,-0.2619,0.336
1.5810,0.0302,-0.1697,-0.2051,0.268
1.5820,0.0283,-0.0340,-0.2824,0.286
1.5840,-0.0676,0.0603,-0.3778,0.389
1.5870,0.0285,-0.0371,-0.3966,0.399
1.5970,0.0868,-0.1134,-0.5306,0.549
1.6140,0.1453,-0.1494,-0.5884,0.624
1.6170,0.1085,-0.1275,-0.5313,0.557
1.6270,0.1289,-0.0489,-0.5315,0.549
1.6360,0.1677,-0.0304,-0.4738,0.504
1.6490,0.0923,-0.0525,-0.5305,0.541
1.6600,0.0750,-0.0755,-0.5293,0.540
1.6670,0.0388,-0.0213,-0.3942,0.397
1.6770,0.0213,-0.1366,-0.4322,0.454
1.6870,0.0987,-0.1540,-0.4324,0.470
1.6970,0.1191,-0.1529,-0.4516,0.491
1.7070,0.0828,-0.0763,-0.4896,0.502
1.7160,0.0852,-0.0975,-0.4888,0.506
1.7260,0.0884,-0.1004,-0.5643,0.580
1.7360,0.0542,-0.0663,-0.7160,0.721
1.7470,0.0390,-0.0888,-0.5614,0.570
1.7630,0.0799,-0.0521,-0.4457,0.456
1.7660,0.0610,-0.0510,-0.4076,0.415
1.7750,0.0212,-0.0293,-0.3126,0.315
1.7860,0.0951,-0.0456,-0.2753,0.295
1.7950,0.1308,-0.0818,-0.3145,0.350
1.8060,0.2250,-0.1003,-0.3340,0.415
1.8150,0.2054,0.0134,-0.3722,0.425
1.8250,0.2067,0.0300,-0.4672,0.512
1.8350,0.2088,-0.0114,-0.6003,0.636
1.8580,0.1730,0.0042,-0.5417,0.569
1.8590,0.1553,0.0382,-0.5980,0.619
1.8670,0.1366,-0.0600,-0.6166,0.634
1.8760,0.1759,-0.1179,-0.6355,0.670
1.8850,0.1949,-0.1164,-0.6166,0.657
1.8940,0.1745,-0.1690,-0.5795,0.628
1.9070,0.1730,-0.1446,-0.5234,0.570
1.9150,0.1142,-0.1399,-0.5247,0.555
1.9240,0.1317,-0.0805,-0.4679,0.493
1.9350,0.0923,-0.0994,-0.4298,0.451
1.9510,0.0921,-0.0614,-0.5830,0.593
1.9570,0.0924,-0.1367,-0.5641,0.588
1.9660,0.1308,-0.1341,-0.4497,0.487
1.9750,0.1494,-0.1120,-0.5078,0.541
1.9840,0.1286,-0.0902,-0.4895,0.514
1.9930,0.1073,-0.0499,-0.3945,0.412
2.0040,0.1055,-0.0690,-0.4139,0.433
2.0130,0.1043,-0.0703,-0.4522,0.469
2.0240,0.0280,-0.1087,-0.4330,0.447
2.0330,-0.0090,-0.0675,-0.4142,0.420
2.0430,0.0681,-0.1009,-0.4534,0.469
2.0630,0.0297,-0.1148,-0.4354,0.451
2.0670,0.0871,-0.0917,-0.5511,0.565
2.0720,0.1057,-0.1463,-0.5135,0.544
2.0840,0.0290,-0.1242,-0.5907,0.604
2.0920,0.0482,-0.1018,-0.5339,0.546
2.1090,0.0299,-0.0983,-0.4962,0.507
2.1130,-0.0069,-0.0198,-0.4772,0.478
2.1220,-0.0244,-0.0573,-0.4771,0.481
2.1490,-0.0422,-0.1137,-0.4771,0.492
2.1500,-0.0031,-0.1115,-0.3624,0.379
2.1510,-0.0408,-0.0895,-0.3821,0.395
2.1620,-0.0603,0.0079,-0.3442,0.350
2.1720,0.0146,0.0277,-0.2871,0.289
2.1820,0.0506,0.0090,-0.2110,0.217
2.1910,0.1062,-0.0483,-0.2304,0.258
2.2020,0.1065,-0.0103,-0.2878,0.307
2.2110,0.0885,-0.0872,-0.3259,0.349
2.2210,0.1861,-0.0681,-0.4022,0.448
2.2310,0.2452,-0.0288,-0.4979,0.556
2.2410,0.2277,-0.0281,-0.5169,0.566
2.2510,0.2663,-0.0102,-0.6507,0.703
2.2610,0.2469,0.0242,-0.7265,0.768
2.2710,0.1896,-0.0368,-0.6683,0.696
2.2820,0.2273,-0.0401,-0.6294,0.670
2.2900,0.1883,-0.1183,-0.6484,0.685
2.3000,0.2244,-0.0803,-0.5912,0.637
2.3100,0.1640,-0.0601,-0.5153,0.544
2.3200,0.1039,-0.1720,-0.4589,0.501
2.3370,0.1013,-0.2071,-0.3833,0.447
2.3440,0.1175,-0.1853,-0.4610,0.511
2.3500,0.0757,-0.1636,-0.4046,0.443
2.3600,-0.0234,-0.1987,-0.4058,0.452
2.3700,0.0117,-0.2345,-0.5217,0.572
2.3810,0.0290,-0.1374,-0.5798,0.597
2.3890,0.0289,-0.1368,-0.5416,0.559
2.4000,-0.0279,-0.0786,-0.5416,0.548
2.4090,0.0096,-0.0572,-0.5039,0.507
2.4190,0.0079,-0.1097,-0.4286,0.442
2.4350,0.0242,-0.1038,-0.3536,0.369
2.4390,0.1365,-0.1178,-0.2593,0.316
2.4540,0.1345,-0.1336,-0.3177,0.370
2.4610,0.1333,-0.1118,-0.3759,0.414
2.4680,0.1526,-0.0343,-0.3952,0.425
2.4810,0.1163,-0.1108,-0.4332,0.462
2.4880,0.1001,-0.1107,-0.4711,0.494
2.4990,0.1415,-0.0910,-0.6048,0.628
2.5080,0.1061,-0.0707,-0.6237,0.637
2.5180,0.1269,-0.1061,-0.6240,0.646
2.5480,0.1271,-0.1022,-0.5864,0.609
2.5540,0.1644,-0.0605,-0.5489,0.576
2.5560,0.1632,-0.0383,-0.4540,0.484
2.5580,0.1045,-0.0548,-0.4164,0.433
2.5680,0.1223,-0.0711,-0.4363,0.459
2.5790,0.1029,-0.0682,-0.4561,0.473
2.5870,0.1597,-0.0091,-0.4182,0.448
2.5980,0.1780,-0.0274,-0.4185,0.456
2.6070,0.1015,0.0880,-0.4952,0.513
2.6180,0.1015,0.0515,-0.5147,0.527
2.6470,0.0249,0.0350,-0.4961,0.498
2.6490,0.0046,-0.0752,-0.4589,0.465
2.6550,0.0412,-0.1087,-0.4409,0.456
2.6570,0.0577,-0.0470,-0.3081,0.317
2.6670,0.1308,0.0331,-0.2327,0.269
2.6800,0.0322,-0.0215,-0.2337,0.237
2.6870,0.0503,-0.0768,-0.3684,0.380
2.6970,0.0704,-0.0569,-0.3492,0.361
2.7060,0.1100,-0.0578,-0.3680,0.388
2.7170,0.1302,-0.1168,-0.4442,0.477
2.7410,0.1885,0.0146,-0.5393,0.571
2.7440,0.1888,-0.0061,-0.5581,0.589
2.7460,0.2068,-0.0450,-0.5007,0.544
2.7610,0.1668,-0.0074,-0.4625,0.492
2.7660,0.1460,-0.0096,-0.4432,0.467
2.7770,0.2017,-0.0115,-0.4431,0.487
2.7850,0.1428,0.0080,-0.5392,0.558
2.7970,0.1041,-0.0651,-0.4633,0.479
2.8100,0.1607,-0.1367,-0.5793,0.617
2.8150,0.0646,-0.1721,-0.5033,0.536
2.8260,-0.0309,-0.1324,-0.4652,0.485
2.8350,-0.0496,-0.1717,-0.5033,0.534
2.8450,-0.0487,-0.1926,-0.5220,0.558
2.8550,-0.1045,-0.1932,-0.5599,0.601
2.8740,-0.0652,-0.1349,-0.5790,0.598
2.8770,-0.0271,-0.2275,-0.5031,0.553
2.8850,-0.0084,-0.2608,-0.5233,0.585
2.8950,-0.0468,-0.2925,-0.4288,0.521
2.9070,-0.0272,-0.2667,-0.3917,0.475
2.9140,-0.0264,-0.2604,-0.4119,0.488
2.9240,-0.0442,-0.2367,-0.4126,0.478
2.9340,-0.0034,-0.1022,-0.4506,0.462
2.9440,0.0173,-0.0086,-0.4499,0.450
2.9680,-0.0011,-0.0109,-0.4110,0.411
2.9730,-0.0188,-0.0491,-0.4108,0.414
2.9760,0.1170,-0.0483,-0.4490,0.467
2.9840,0.1204,0.0095,-0.5443,0.558
2.9940,0.1040,-0.0850,-0.5058,0.523
3.0030,0.0864,-0.0455,-0.5249,0.534
3.0150,0.1445,-0.0257,-0.3717,0.400
3.0240,0.1256,-0.0453,-0.3716,0.395
3.0330,0.2396,0.0104,-0.3522,0.426
3.0430,0.2014,0.0085,-0.4476,0.491
3.0570,0.2216,-0.0504,-0.4855,0.536
3.0740,0.1857,-0.0135,-0.6189,0.646
3.0750,0.1889,0.0619,-0.5799,0.613
3.0830,0.2301,0.0803,-0.6176,0.664
3.0930,0.2330,0.0232,-0.7129,0.750
3.1040,0.1587,-0.0712,-0.5788,0.604
3.1120,0.2531,-0.1282,-0.4067,0.496
3.1220,0.2311,-0.0727,-0.2727,0.365
3.1320,0.2651,-0.0371,-0.2729,0.382
3.1430,0.1666,-0.0950,-0.3690,0.416
3.1780,0.2038,-0.1500,-0.4846,0.547
3.1800,0.1477,-0.1627,-0.5430,0.586
3.1820,0.1669,-0.0841,-0.5625,0.593
3.1840,0.1660,-0.0820,-0.6589,0.684
3.1930,0.1267,-0.1752,-0.6978,0.731
3.2020,0.1632,-0.1734,-0.6793,0.720
3.2120,0.0479,-0.1901,-0.6990,0.726
3.2210,-0.0286,-0.2054,-0.6997,0.730
3.2310,-0.0105,-0.1808,-0.6051,0.632
3.2410,0.0439,-0.0610,-0.4724,0.478
3.2570,0.0008,-0.1324,-0.3401,0.365
3.2600,-0.0809,-0.1272,-0.1503,0.213
3.2800,-0.0469,-0.1032,-0.2094,0.238
3.2850,0.0446,-0.0980,-0.2876,0.307
3.2910,0.1008,-0.0751,-0.4034,0.423
3.3020,0.0648,-0.0522,-0.4804,0.488
3.3100,0.0676,0.0837,-0.4803,0.492
3.3200,0.0888,0.1030,-0.4800,0.499
3.3300,0.0899,0.1203,-0.4603,0.484
3.3590,0.1091,0.1561,-0.4407,0.480
3.3600,0.1087,0.1548,-0.4214,0.462
3.3610,0.1277,0.0409,-0.3641,0.388
3.3700,0.0901,-0.0141,-0.4985,0.507
3.3800,0.1099,0.0071,-0.4605,0.473
3.3900,0.0537,-0.0293,-0.4607,0.465
3.3990,0.1118,0.0670,-0.3840,0.406
3.4090,0.0370,0.0482,-0.4221,0.426
3.4210,0.0197,-0.0087,-0.4985,0.499
3.4290,0.0977,-0.0473,-0.5366,0.547
3.4380,0.0427,-0.1061,-0.5168,0.529
3.4710,0.0263,-0.1087,-0.4967,0.509
3.4720,0.0288,-0.0551,-0.4765,0.480
3.4730,0.1055,-0.0577,-0.4568,0.472
3.4800,0.1043,-0.0013,-0.4568,0.469
3.4890,0.0456,-0.0015,-0.4378,0.440
3.5050,0.0627,-0.0415,-0.4570,0.463
3.5100,0.1189,-0.0993,-0.3422,0.376
3.5180,0.1349,-0.1187,-0.3426,0.387
3.5290,0.1137,-0.0992,-0.4579,0.482
3.5380,0.0760,-0.0222,-0.5729,0.578
3.5830,0.1343,-0.0029,-0.6494,0.663
3.5840,0.1539,0.0161,-0.7067,0.723
3.5850,0.0963,0.0540,-0.6684,0.677
3.5870,0.0757,0.0734,-0.6303,0.639
3.5880,0.0349,-0.0395,-0.5928,0.595
3.5990,-0.0058,-0.0193,-0.6508,0.651
3.6070,-0.0264,-0.0011,-0.5934,0.594
3.6170,-0.0835,0.0737,-0.5547,0.566
3.6280,-0.0447,0.0731,-0.6120,0.618
3.6370,-0.0261,0.1501,-0.5547,0.575
3.6470,-0.0846,0.0954,-0.5362,0.551
3.6570,-0.1426,0.0034,-0.4795,0.500
3.6670,-0.1827,0.0082,-0.4424,0.479
3.6780,-0.1855,0.0320,-0.2904,0.346
3.6870,-0.0934,0.0923,-0.3107,0.337
3.6970,-0.0955,0.0357,-0.4453,0.457
3.7060,-0.0378,0.0924,-0.5983,0.607
3.7160,-0.0547,0.1684,-0.6936,0.716
3.7270,-0.0713,0.2260,-0.7698,0.805
3.7360,-0.0307,0.2445,-0.8077,0.844
3.7460,-0.0483,0.2441,-0.7882,0.827
3.7550,-0.1054,0.2437,-0.8072,0.850
3.7810,-0.0310,0.2629,-0.6352,0.688
3.7820,-0.1307,0.2074,-0.5404,0.593
3.7860,-0.1560,0.1346,-0.4271,0.474
3.7950,-0.2199,0.1375,-0.2563,0.365
3.8050,-0.2067,0.1379,-0.2190,0.331
3.8150,-0.2117,0.1179,-0.2005,0.315
3.8260,-0.1779,0.0595,-0.2968,0.351
3.8340,-0.1226,0.0209,-0.3928,0.412
3.8450,-0.1224,0.0419,-0.5080,0.524
3.8540,-0.1389,-0.0111,-0.7766,0.789
3.8670,-0.0785,0.0707,-0.8920,0.898
3.8750,-0.0951,0.2274,-1.0646,1.093
3.8840,-0.0936,0.1913,-1.1414,1.161
3.8940,-0.1878,0.2117,-1.0456,1.083
3.9040,-0.1692,0.1769,-0.9314,0.963
3.9140,-0.2462,0.1442,-0.7984,0.848
3.9250,-0.2669,0.0392,-0.7430,0.790
3.9330,-0.3079,-0.0053,-0.7840,0.842
3.9440,-0.2917,0.0084,-0.7294,0.786
3.9530,-0.3890,0.0589,-0.6743,0.781
3.9660,-0.3532,0.0697,-0.5616,0.667
3.9740,-0.4333,0.0417,-0.5256,0.683
3.9830,-0.4766,0.0516,-0.4898,0.685
3.9930,-0.3485,0.1188,-0.4732,0.600
4.0030,-0.4289,0.1293,-0.5522,0.711
4.0130,-0.3745,0.0642,-0.6120,0.720
4.0240,-0.3176,-0.0005,-0.7482,0.813
4.0320,-0.2032,0.0104,-0.6735,0.704
4.0430,-0.1860,0.0218,-0.6565,0.683
4.0520,-0.0937,0.0710,-0.6205,0.632
4.0670,-0.0010,0.1565,-0.6224,0.642
4.0810,0.1108,0.2240,-0.7011,0.744
4.0830,0.0896,0.2740,-0.7799,0.831
4.0930,0.1443,0.3271,-0.7635,0.843
4.1020,0.3311,0.2861,-0.7859,0.900
4.1120,0.3450,0.2823,-0.7316,0.857
4.1230,0.3373,0.4680,-0.6199,0.847
4.1320,0.3842,0.5565,-0.5274,0.858
4.1420,0.5992,0.5685,-0.4739,0.952
4.1520,0.5824,0.6010,-0.5550,1.004
4.1670,0.6031,0.5947,-0.3870,0.931
4.1880,0.6211,0.5889,-0.2385,0.888
4.1890,0.7113,0.5631,-0.0714,0.910
4.1910,0.7223,0.5735,0.1150,0.929
4.2060,0.6749,0.6206,0.2058,0.940
4.2110,0.6846,0.6269,0.2204,0.954
4.2230,0.6772,0.5367,0.2929,0.912
4.2310,0.7277,0.3886,0.2890,0.874
4.2410,0.7634,0.2588,0.2092,0.833
4.2510,0.9173,0.3191,0.0917,0.976
4.2710,1.0343,0.3600,0.0127,1.095
4.2740,1.1301,0.4030,0.1248,1.206
4.2810,1.1462,0.4271,0.3323,1.268
4.2910,1.1421,0.3181,0.4822,1.280
4.3040,1.1379,0.2462,0.4599,1.252
4.3100,1.0625,0.2287,0.0364,1.087
4.3210,1.0725,0.2839,-0.4239,1.188
4.3300,1.0721,0.4133,-0.9213,1.473
4.3410,0.9992,0.5628,-1.1503,1.624
4.3500,0.9430,0.5622,-0.9585,1.457
4.3670,0.9572,0.5435,-0.7676,1.342
4.3740,0.8905,0.5616,-0.7492,1.292
4.3800,0.6704,0.5025,-0.6542,1.063
4.3900,0.5851,0.6136,-0.6928,1.095
4.4020,0.6166,0.7056,-0.6738,1.154
4.4100,0.6493,0.7238,-0.6742,1.183
4.4200,0.5891,0.5553,-0.8283,1.158
4.4290,0.4391,0.4840,-0.9436,1.148
4.4390,0.4639,0.4690,-1.0011,1.199
4.4520,0.4507,0.5536,-0.9825,1.214
4.4590,0.4111,0.5142,-0.8484,1.074
4.4930,0.4854,0.4020,-0.7340,0.967
4.4990,0.3882,0.4233,-0.7153,0.917
4.5010,0.3493,0.3879,-0.6200,0.810
4.5020,0.3693,0.3747,-0.5824,0.785
4.5090,0.4476,0.3456,-0.5644,0.799
4.5190,0.3946,0.3194,-0.5081,0.718
4.5280,0.3446,0.4651,-0.5280,0.784
4.5390,0.2975,0.5701,-0.7389,0.980
4.5510,0.3295,0.5951,-0.9107,1.137
4.5580,0.3454,0.6548,-1.0626,1.295
4.5680,0.3440,0.6943,-1.1374,1.376
4.5780,0.3043,0.7355,-1.1742,1.419
4.6020,0.3003,0.7990,-1.1733,1.451
4.6060,0.1810,0.8243,-1.0767,1.368
4.6130,0.2323,0.9244,-0.9992,1.381
4.6250,0.2079,0.9293,-1.1323,1.480
4.6270,0.1265,0.9138,-1.2269,1.535
4.6380,0.1442,0.9169,-1.3401,1.630
4.6500,0.2214,0.9938,-1.3953,1.727
4.6570,0.2409,1.0315,-1.2779,1.660
4.6670,0.2406,1.0496,-1.2755,1.669
4.6770,0.2563,1.0472,-1.0817,1.527
4.6900,0.2317,0.9099,-0.9454,1.332
4.7070,0.1875,0.8283,-0.6367,1.061
4.7090,0.1429,0.7650,-0.4235,0.886
4.7170,0.1377,0.6436,-0.2294,0.697
4.7260,0.1350,0.3681,-0.1305,0.413
4.7360,0.0774,0.2045,-0.2223,0.312
4.7470,-0.0556,0.1347,-0.1796,0.231
4.7560,-0.1541,0.1374,0.0164,0.207
4.7660,-0.1863,0.1334,0.4035,0.464
4.7760,-0.1939,0.2197,0.8469,0.896
4.8060,-0.3097,0.2285,1.3847,1.437
4.8110,-0.4562,0.2308,2.3025,2.359
4.8120,-0.4694,-0.0572,3.2010,3.236
4.8170,-0.6035,-0.4523,3.6931,3.769
4.8250,-0.5964,-0.8104,3.8771,4.006
4.8360,-0.3895,-1.2325,3.1411,3.397
4.8460,-0.3655,-1.3784,1.5243,2.087
4.8560,-0.6542,-1.1915,-0.0078,1.359
4.8650,-0.6731,-0.7647,-1.1722,1.553
4.8750,-0.5872,-0.4935,-2.0067,2.148
4.9090,-0.4841,-0.3679,-2.6099,2.680
4.9120,-0.5194,-0.4332,-3.0027,3.078
4.9230,-0.6344,-0.5675,-3.1286,3.242
4.9250,-0.6391,-0.6926,-3.0457,3.188
4.9270,-0.6871,-0.7530,-2.7537,2.936
4.9350,-0.6815,-0.6951,-2.4244,2.613
4.9440,-0.6247,-0.6514,-1.9818,2.178
4.9540,-0.6324,-0.5652,-1.4451,1.676
4.9850,-0.6866,-0.6841,-1.0828,1.453
4.9860,-0.7076,-0.6886,-0.8745,1.319
4.9870,-0.7295,-0.6978,-0.7039,1.231
4.9960,-0.7885,-0.6906,-0.5519,1.185
5.0030,-0.8662,-0.6634,-0.4191,1.169
5.0140,-0.8872,-0.8232,-0.0764,1.213
5.0240,-0.8712,-0.8641,0.1699,1.239
5.0340,-0.8366,-0.9789,0.3200,1.327
5.0440,-0.7824,-1.0532,0.3359,1.354
5.0530,-0.6699,-0.9558,0.3328,1.214
5.0620,-0.5929,-0.9181,0.2348,1.118
5.0770,-0.4901,-0.7642,0.0227,0.908
5.1070,-0.3110,-0.5836,-0.3603,0.753
5.1080,-0.2227,-0.4953,-0.5706,0.788
5.1090,-0.1151,-0.2943,-0.6657,0.737
5.1120,-0.0469,-0.1532,-0.8372,0.852
5.1240,0.0570,-0.0718,-0.9131,0.918
5.1320,0.0996,0.0463,-0.8937,0.900
5.1420,0.1757,0.1812,-0.8172,0.855
5.1520,0.1715,0.1810,-0.8370,0.873
5.1610,0.2031,0.2762,-0.7423,0.818
5.1830,0.1753,0.3339,-0.6670,0.766
5.1900,0.2238,0.2965,-0.6111,0.715
5.1960,0.1762,0.3158,-0.6317,0.728
5.2010,0.1667,0.3539,-0.6331,0.744
5.2120,0.1185,0.3727,-0.4814,0.620
5.2240,0.0486,0.2761,-0.4832,0.559
5.2310,0.0141,0.3868,-0.3127,0.498
5.2410,-0.1167,0.3612,-0.2185,0.438
5.2510,-0.1714,0.2578,-0.3158,0.442
5.2610,-0.1104,0.3251,-0.4319,0.552
5.2910,-0.1031,0.3714,-0.6812,0.783
5.2920,-0.0358,0.3588,-1.0066,1.069
5.2930,-0.0628,0.3630,-1.3123,1.363
5.3010,-0.1084,0.5175,-1.4643,1.557
5.3110,-0.0604,0.5911,-1.5203,1.632
5.3230,-0.1127,0.5275,-1.5764,1.666
5.3300,-0.1487,0.4440,-1.5561,1.625
