time,ax,ay,az,aT
1.5250,-0.0148,-0.0003,0.0905,0.092
1.5300,-0.0273,-0.0153,0.1012,0.106
1.5390,0.0101,-0.0331,0.0906,0.097
1.5410,0.0017,-0.0343,0.0564,0.066
1.5450,-0.0165,-0.0170,0.0297,0.038
1.5510,-0.0300,-0.0045,-0.0063,0.031
1.5540,-0.0150,-0.0301,-0.0277,0.044
1.5600,-0.0189,-0.0267,-0.0182,0.037
1.5640,-0.0083,-0.0278,-0.0231,0.037
1.5690,-0.0260,-0.0095,-0.0137,0.031
1.5740,-0.0360,0.0066,-0.0140,0.039
1.5790,-0.0550,-0.0007,0.0521,0.076
1.5850,-0.0475,-0.0150,0.0606,0.078
1.5890,-0.0897,-0.0030,0.0573,0.106
1.5930,-0.1145,0.0088,0.0943,0.149
1.5990,-0.0868,-0.0032,0.1001,0.133
1.6080,-0.0545,-0.0154,0.0941,0.110
1.6090,-0.0369,-0.0087,0.0906,0.098
1.6140,-0.0127,-0.0092,0.0657,0.068
1.6300,0.0206,0.0235,0.0695,0.076
1.6300,0.0132,0.0296,0.0378,0.050
1.6310,0.0350,0.0426,-0.0482,0.073
1.6350,0.0200,0.0225,-0.0979,0.102
1.6380,0.0701,0.0337,-0.0619,0.099
1.6450,0.1081,0.0238,0.0094,0.111
1.6480,0.0789,0.0400,-0.0266,0.092
1.6570,0.0230,0.0558,-0.0315,0.068
1.6620,-0.0048,0.0833,-0.0103,0.084
1.6630,-0.0166,0.0653,0.0369,0.077
1.6690,-0.0505,0.0541,0.0126,0.075
1.6720,-0.0587,0.0452,-0.0091,0.075
1.6760,-0.0551,0.0269,-0.0734,0.096
1.6820,-0.0486,0.0018,-0.0730,0.088
1.6880,-0.0579,0.0083,-0.0491,0.076
1.6920,-0.0474,0.0102,-0.0562,0.074
1.6960,-0.0553,-0.0185,-0.0348,0.068
1.7060,-0.0486,0.0151,-0.0160,0.053
1.7060,-0.0368,-0.0061,0.0073,0.038
1.7130,-0.0459,-0.0032,-0.0051,0.046
1.7270,-0.0472,-0.0144,-0.0792,0.093
1.7280,-0.0121,-0.0041,-0.0791,0.080
1.7290,-0.0031,0.0016,-0.0434,0.044
1.7320,0.0176,0.0123,-0.0627,0.066
1.7420,0.0262,-0.0103,-0.1031,0.107
1.7440,0.0275,-0.0040,-0.1243,0.127
1.7450,0.0169,0.0096,-0.1002,0.102
1.7520,0.0184,0.0161,-0.0693,0.074
1.7550,0.0055,0.0109,-0.0505,0.052
1.7600,-0.0025,0.0200,-0.0391,0.044
1.7650,0.0232,0.0032,-0.0301,0.038
1.7700,-0.0282,0.0060,-0.2324,0.234
1.7750,-0.0814,-0.0210,-0.3810,0.390
1.7800,-0.0023,-0.0724,-0.3007,0.309
1.7880,0.0354,-0.0294,-0.1690,0.175
1.7890,0.0191,0.0167,-0.1217,0.124
1.7950,-0.0261,0.0131,-0.0772,0.083
1.7990,0.0231,0.0002,0.0547,0.059
1.8060,0.0844,-0.0037,0.1879,0.206
1.8090,0.1505,0.0059,0.2916,0.328
1.8140,0.1640,0.0044,0.3923,0.425
1.8210,0.1172,0.0607,0.4853,0.503
1.8240,0.1056,0.0861,0.5160,0.534
1.8290,0.1029,0.0928,0.5206,0.539
1.8350,0.0860,0.0664,0.4875,0.500
1.8390,0.0960,0.0149,0.4217,0.433
1.8430,0.0387,-0.0399,0.2927,0.298
1.8480,-0.0178,-0.0429,0.1293,0.137
1.8540,-0.1201,-0.0365,0.0314,0.129
1.8580,-0.1748,-0.0298,-0.1013,0.204
1.8630,-0.2265,-0.0489,-0.1964,0.304
1.8690,-0.2646,-0.0406,-0.2580,0.372
1.8730,-0.2701,-0.0432,-0.3101,0.414
1.8780,-0.2368,-0.0162,-0.2907,0.375
1.8830,-0.2029,-0.0360,-0.2476,0.322
1.8870,-0.1573,0.0072,-0.2046,0.258
1.8920,-0.1290,0.0199,-0.1332,0.187
1.8970,-0.0824,0.0785,-0.0166,0.115
1.9050,-0.0391,0.0723,0.1118,0.139
1.9070,-0.0159,0.0943,0.1828,0.206
1.9110,0.0159,0.0894,0.2369,0.254
1.9160,-0.0125,0.0624,0.2314,0.240
1.9230,-0.0508,0.0585,0.2619,0.273
1.9260,-0.0986,0.0541,0.2160,0.244
1.9310,-0.1631,0.0227,0.2205,0.275
1.9370,-0.2416,0.0195,0.1940,0.310
1.9410,-0.2742,-0.0294,0.1628,0.320
1.9460,-0.3114,-0.0618,0.0983,0.332
1.9520,-0.3005,-0.0654,0.0577,0.313
1.9570,-0.2798,-0.0761,-0.0019,0.290
1.9610,-0.2279,-0.0795,-0.0041,0.241
1.9660,-0.1833,-0.0468,-0.0183,0.190
1.9720,-0.1172,-0.0617,-0.0135,0.133
1.9770,-0.0800,-0.0356,0.0415,0.097
1.9810,-0.0262,-0.0144,0.0439,0.053
1.9870,0.0609,-0.0264,0.1083,0.127
1.9910,0.0811,-0.0337,0.1321,0.159
1.9950,0.0536,-0.0219,0.1272,0.140
2.0060,0.0717,0.0042,0.1318,0.150
2.0060,0.0708,0.0111,0.1388,0.156
2.0110,0.0392,0.0252,0.1148,0.124
2.0150,0.0581,0.0389,0.1099,0.130
2.0270,0.0269,0.0166,0.0813,0.087
2.0290,0.0102,0.0110,0.0646,0.066
2.0290,-0.0137,0.0148,0.0647,0.068
2.0370,-0.0449,-0.0031,0.0242,0.051
2.0420,-0.0475,-0.0234,0.0005,0.053
2.0440,-0.0289,-0.0155,-0.0470,0.057
2.0490,-0.0417,-0.0341,-0.0872,0.103
2.0540,-0.0191,-0.0169,-0.1011,0.104
2.0590,0.0104,-0.0165,-0.1198,0.121
2.0640,-0.0012,-0.0205,-0.1257,0.127
2.0690,0.0181,-0.0265,-0.1481,0.152
2.0740,0.0111,-0.0204,-0.1396,0.142
2.0790,-0.0052,-0.0257,-0.1218,0.125
2.0840,-0.0115,-0.0140,-0.0970,0.099
2.0890,-0.0363,-0.0211,-0.0701,0.082
2.0930,-0.0651,-0.0089,-0.0269,0.071
2.0980,-0.0670,-0.0276,0.0089,0.073
2.1060,-0.0710,-0.0297,0.0397,0.087
2.1110,-0.0676,-0.0484,0.0180,0.085
2.1130,-0.0620,-0.0221,-0.0011,0.066
2.1260,-0.0565,0.0013,-0.0389,0.069
2.1270,-0.0299,0.0100,-0.0740,0.080
2.1280,-0.0252,0.0090,-0.1041,0.108
2.1330,-0.0188,0.0150,-0.1102,0.113
2.1420,-0.0180,0.0329,-0.1139,0.120
2.1430,-0.0178,0.0506,-0.1484,0.158
2.1470,0.0081,0.0421,-0.1566,0.162
2.1530,0.0551,0.0195,-0.1766,0.186
2.1570,0.0780,0.0042,-0.1892,0.205
2.1620,0.0864,-0.0035,-0.1924,0.211
2.1670,0.0972,-0.0036,-0.1956,0.218
2.1720,0.0628,0.0132,-0.1680,0.180
2.1760,0.0477,0.0044,-0.1336,0.142
2.1810,0.0541,0.0247,-0.0712,0.093
2.1910,0.0107,0.0308,0.0002,0.033
2.1920,-0.0104,-0.0221,0.0496,0.055
2.1960,-0.0143,-0.0150,0.1365,0.138
2.2130,-0.0247,-0.0272,0.1777,0.181
2.2140,-0.0178,-0.0254,0.1972,0.200
2.2140,-0.0248,-0.0074,0.1954,0.197
2.2170,-0.0056,0.0028,0.1651,0.165
2.2210,0.0279,0.0195,0.1092,0.114
2.2290,0.0467,0.0689,0.0253,0.087
2.2300,0.1103,0.0724,-0.0389,0.138
2.2370,0.1490,0.0733,-0.1238,0.207
2.2410,0.1866,0.0814,-0.1820,0.273
2.2450,0.2136,0.0613,-0.2208,0.313
2.2510,0.2257,0.1013,-0.2405,0.345
2.2560,0.1973,0.1296,-0.2506,0.344
2.2600,0.1835,0.1106,-0.1799,0.280
2.2650,0.1655,0.0995,-0.1266,0.231
2.2720,0.1552,0.1054,-0.0809,0.204
2.2760,0.1646,0.0828,-0.0546,0.192
2.2800,0.1367,0.0461,-0.0403,0.150
2.2850,0.1476,0.0617,-0.0118,0.160
2.2890,0.1494,0.0603,-0.0144,0.162
2.2940,0.1344,0.0562,-0.0026,0.146
2.2990,0.1429,0.0969,-0.0407,0.177
2.3080,0.1317,0.1108,-0.0428,0.177
2.3120,0.1700,0.0814,-0.1374,0.233
2.3130,0.2004,0.0854,-0.1742,0.279
2.3190,0.1876,0.1083,-0.2393,0.323
2.3320,0.1772,0.0982,-0.3347,0.391
2.3330,0.1741,0.0649,-0.3463,0.393
2.3340,0.1546,0.0944,-0.3651,0.408
2.3390,0.1424,0.1032,-0.3626,0.403
2.3460,0.1281,0.1200,-0.3009,0.348
2.3480,0.1281,0.1112,-0.2518,0.304
2.3540,0.0948,0.1245,-0.1700,0.231
2.3580,0.0639,0.1286,-0.1127,0.183
2.3630,0.0237,0.1210,-0.0155,0.124
2.3680,-0.0043,0.1134,0.0405,0.121
2.3730,-0.0342,0.0724,0.1080,0.134
2.3780,-0.0616,0.0457,0.1654,0.182
2.3820,-0.0888,0.0591,0.1513,0.185
2.3920,-0.1111,0.0173,0.1802,0.212
2.3930,-0.1525,0.0300,0.1614,0.224
2.3970,-0.1702,0.0233,0.1499,0.228
2.4130,-0.1692,0.0280,0.1481,0.227
2.4140,-0.1664,0.0254,0.1392,0.218
2.4140,-0.1737,-0.0012,0.1708,0.244
2.4160,-0.1268,0.0293,0.1736,0.217
2.4290,-0.1092,-0.0022,0.1836,0.214
2.4290,-0.1323,0.0189,0.2337,0.269
2.4310,-0.1054,0.0041,0.2360,0.259
2.4370,-0.1120,0.0203,0.2763,0.299
2.4410,-0.1515,0.0174,0.3589,0.390
2.4460,-0.1461,0.0168,0.3963,0.423
2.4510,-0.1354,0.0233,0.4480,0.469
2.4560,-0.1049,0.0007,0.4925,0.504
2.4610,-0.1196,-0.0270,0.4893,0.504
2.4660,-0.1006,-0.0241,0.4670,0.478
2.4710,-0.1147,-0.0339,0.4473,0.463
2.4750,-0.0930,-0.0371,0.4134,0.425
2.4800,-0.0835,-0.0527,0.3868,0.399
2.4850,-0.0887,-0.0399,0.3770,0.389
2.4910,-0.0895,-0.0345,0.3434,0.357
2.4950,-0.0594,-0.0508,0.3265,0.336
2.5000,-0.0438,-0.0338,0.3671,0.371
2.5080,-0.0447,-0.0478,0.3550,0.361
2.5090,-0.0213,-0.0429,0.3454,0.349
2.5150,-0.0475,-0.0429,0.3574,0.363
2.5190,-0.0729,-0.0430,0.3239,0.335
2.5280,-0.0807,-0.0385,0.2953,0.309
2.5290,-0.1141,-0.0317,0.2668,0.292
2.5340,-0.1687,-0.0514,0.2264,0.287
2.5430,-0.1987,-0.0212,0.1957,0.280
2.5450,-0.2117,-0.0557,0.1627,0.273
2.5490,-0.2391,-0.0690,0.0700,0.259
2.5550,-0.2356,-0.0633,0.0181,0.245
2.5580,-0.2277,-0.0531,-0.0121,0.234
2.5630,-0.2275,-0.0429,-0.0567,0.238
2.5680,-0.2209,-0.0683,-0.1252,0.263
2.5750,-0.1694,-0.0339,-0.1172,0.209
2.5800,-0.1279,-0.0376,-0.1139,0.175
2.5840,-0.0883,-0.0550,-0.1337,0.169
2.5920,-0.0585,-0.0672,-0.1059,0.138
2.5930,-0.0526,-0.0529,-0.0356,0.083
2.5980,-0.0632,-0.0621,0.0126,0.089
2.6020,-0.0567,-0.0616,0.0367,0.091
2.6130,-0.0781,-0.0396,0.0771,0.117
2.6140,-0.0772,-0.0818,0.1030,0.153
2.6180,-0.0803,-0.1311,0.0955,0.181
2.6220,-0.1066,-0.1161,0.0882,0.181
2.6280,-0.1536,-0.1251,0.0809,0.214
2.6360,-0.1646,-0.1131,0.0572,0.208
2.6390,-0.1825,-0.1227,0.0384,0.223
2.6420,-0.1837,-0.1159,-0.0299,0.219
2.6470,-0.1733,-0.1259,-0.0930,0.233
2.6530,-0.1682,-0.1454,-0.1365,0.261
2.6580,-0.1565,-0.1313,-0.1868,0.277
2.6620,-0.1569,-0.1338,-0.2225,0.303
2.6660,-0.1244,-0.1504,-0.2603,0.325
