time,ax,ay,az,aT
0.7260,0.2218,-0.2716,-0.2893,0.455
0.7370,0.1812,-0.2916,-0.3084,0.461
0.7460,0.1791,-0.3711,-0.2502,0.482
0.7560,0.2155,-0.2584,-0.2880,0.443
0.7710,0.2277,-0.2980,-0.4010,0.549
0.7760,0.2463,-0.2976,-0.4586,0.600
0.7900,0.2266,-0.2951,-0.4404,0.577
0.7950,0.3203,-0.2350,-0.3267,0.514
0.8180,0.2967,-0.2689,-0.3287,0.518
0.8200,0.2729,-0.2832,-0.3310,0.514
0.8250,0.2494,-0.3544,-0.3717,0.571
0.8360,0.2650,-0.3706,-0.2199,0.506
0.8460,0.2803,-0.2355,-0.1824,0.409
0.8560,0.2573,-0.1972,-0.1637,0.363
0.8680,0.1776,-0.2362,-0.2213,0.369
0.8750,0.2352,-0.3321,-0.2212,0.463
0.8860,0.2181,-0.3529,-0.3162,0.522
0.8940,0.2398,-0.3536,-0.4497,0.620
0.9100,0.1846,-0.3712,-0.4500,0.612
0.9280,0.2040,-0.3114,-0.4124,0.556
0.9310,0.2408,-0.2718,-0.3365,0.495
0.9350,0.2575,-0.2721,-0.4707,0.602
0.9440,0.2552,-0.3683,-0.3942,0.597
0.9540,0.2344,-0.2925,-0.4133,0.558
0.9680,0.1758,-0.2912,-0.2415,0.417
0.9730,0.1933,-0.2498,-0.3003,0.436
0.9840,0.1728,-0.3212,-0.3022,0.474
0.9940,0.2486,-0.4700,-0.2655,0.594
1.0100,0.2097,-0.4463,-0.2671,0.561
1.0150,0.2085,-0.3472,-0.4025,0.571
1.0340,0.3027,-0.3081,-0.4029,0.591
1.0360,0.2629,-0.2713,-0.4792,0.610
1.0430,0.2615,-0.3112,-0.4788,0.628
1.0540,0.2408,-0.2548,-0.5170,0.625
1.0670,0.2763,-0.2157,-0.3069,0.466
1.0730,0.1774,-0.2700,-0.3084,0.447
1.0830,0.0983,-0.3409,-0.2723,0.447
1.0930,0.1930,-0.2783,-0.3891,0.516
1.1050,0.1732,-0.3303,-0.3718,0.527
1.1250,0.1722,-0.2499,-0.4307,0.527
1.1270,0.1717,-0.2662,-0.3743,0.490
1.1390,0.2099,-0.2645,-0.3940,0.519
1.1430,0.2094,-0.3204,-0.3180,0.498
1.1530,0.1123,-0.3966,-0.3566,0.545
1.1630,0.1689,-0.3391,-0.4142,0.561
1.1710,0.1103,-0.2832,-0.2797,0.413
1.1810,0.1073,-0.2645,-0.2224,0.362
1.1920,0.1421,-0.3016,-0.2999,0.448
1.2140,0.1582,-0.3372,-0.2820,0.467
1.2150,0.1564,-0.3731,-0.2830,0.494
1.2210,0.1752,-0.3711,-0.2837,0.499
1.2310,0.1383,-0.3109,-0.3802,0.510
1.2410,0.1596,-0.2123,-0.4193,0.496
1.2510,0.1618,-0.1513,-0.3819,0.441
1.2620,0.2007,-0.2043,-0.3067,0.420
1.2710,0.2001,-0.3158,-0.3271,0.497
1.2810,0.1812,-0.5244,-0.3852,0.675
1.2920,0.1825,-0.4277,-0.4237,0.629
1.3040,0.2026,-0.2154,-0.4049,0.501
1.3100,0.2013,-0.1366,-0.3867,0.457
1.3200,0.2560,-0.1721,-0.2347,0.388
1.3300,0.2162,-0.3434,-0.3118,0.512
1.3410,0.2170,-0.3825,-0.3690,0.574
1.3500,0.1797,-0.2682,-0.3686,0.490
1.3600,0.1424,-0.2284,-0.4073,0.488
1.3700,0.2001,-0.2649,-0.3313,0.469
1.3800,0.2595,-0.3413,-0.4843,0.647
1.3890,0.2027,-0.3602,-0.5418,0.681
1.4020,0.2456,-0.3023,-0.6180,0.731
1.4110,0.2486,-0.3383,-0.6184,0.747
1.4190,0.2688,-0.3354,-0.4852,0.648
1.4290,0.2481,-0.2184,-0.3712,0.497
1.4390,0.1684,-0.2182,-0.2567,0.377
1.4490,0.1081,-0.2764,-0.2376,0.380
1.4590,0.1629,-0.2758,-0.2956,0.436
1.4680,0.1622,-0.4057,-0.2779,0.518
1.4780,0.2216,-0.4570,-0.3563,0.620
1.5070,0.2057,-0.4129,-0.4345,0.634
1.5080,0.2460,-0.3320,-0.3973,0.573
1.5090,0.2468,-0.2906,-0.3600,0.524
1.5180,0.2641,-0.2892,-0.2840,0.484
1.5280,0.2618,-0.2896,-0.3416,0.519
1.5420,0.3162,-0.3111,-0.2454,0.507
1.5480,0.2948,-0.3325,-0.2641,0.517
1.5590,0.2565,-0.3905,-0.3788,0.602
1.5680,0.2594,-0.4274,-0.5705,0.759
1.5780,0.3015,-0.4064,-0.5898,0.777
1.6110,0.3428,-0.4442,-0.7429,0.931
1.6130,0.2685,-0.3882,-0.7230,0.863
1.6150,0.1743,-0.3133,-0.6839,0.772
1.6170,0.1920,-0.2001,-0.5303,0.598
1.6280,0.2638,-0.1229,-0.3778,0.477
1.6420,0.2947,-0.0986,-0.2655,0.409
1.6470,0.2313,-0.2421,-0.2119,0.396
1.6600,0.2269,-0.4202,-0.2360,0.533
1.6670,0.2439,-0.4658,-0.2975,0.604
1.6780,0.2231,-0.3406,-0.2627,0.485
1.6960,0.1641,-0.2771,-0.2840,0.429
1.6970,0.2006,-0.3108,-0.3049,0.479
1.7070,0.1417,-0.2709,-0.3439,0.460
1.7160,0.1212,-0.2527,-0.4778,0.554
1.7270,0.1588,-0.2156,-0.4966,0.564
1.7370,0.1757,-0.1773,-0.4011,0.472
1.7460,0.1155,-0.2314,-0.3450,0.431
1.7570,0.1513,-0.2444,-0.3473,0.451
1.7660,0.2062,-0.2190,-0.3496,0.461
1.7760,0.2033,-0.2315,-0.3712,0.482
1.7930,0.1817,-0.2457,-0.3922,0.497
1.7960,0.1605,-0.2596,-0.3750,0.484
1.8060,0.2353,-0.2743,-0.4341,0.565
1.8150,0.2144,-0.3652,-0.4933,0.650
1.8250,0.1742,-0.1894,-0.4179,0.491
1.8370,0.2285,-0.1870,-0.4765,0.561
1.8450,0.2064,-0.0904,-0.4579,0.510
1.8550,0.1277,-0.2040,-0.4011,0.468
1.8640,0.1641,-0.2782,-0.4021,0.516
1.8750,0.2385,-0.4465,-0.4803,0.698
1.8890,0.2557,-0.4035,-0.5394,0.721
1.8960,0.2157,-0.3796,-0.5219,0.680
1.9050,0.3089,-0.2807,-0.4657,0.625
1.9150,0.2861,-0.2409,-0.5241,0.644
1.9240,0.2448,-0.2584,-0.5441,0.650
1.9340,0.2418,-0.2163,-0.5456,0.635
1.9440,0.2572,-0.3049,-0.3950,0.561
1.9550,0.3090,-0.3334,-0.3795,0.592
1.9650,0.2846,-0.3246,-0.3637,0.564
1.9740,0.3176,-0.3163,-0.3859,0.592
1.9890,0.2173,-0.2911,-0.4266,0.560
1.9940,0.1735,-0.2089,-0.4481,0.524
2.0050,0.2059,-0.1844,-0.3737,0.465
2.0140,0.1802,-0.0827,-0.3187,0.375
2.0230,0.1747,-0.0575,-0.2446,0.306
2.0340,0.1320,-0.1268,-0.1898,0.264
2.0440,0.1867,-0.1583,-0.3454,0.423
2.0530,0.1090,-0.1695,-0.3287,0.386
2.0660,0.0892,-0.2001,-0.3311,0.397
2.0730,0.1453,-0.0962,-0.2188,0.280
2.0850,0.1039,-0.1072,-0.1258,0.195
2.0930,0.0998,-0.1561,-0.1288,0.226
2.1140,0.1351,-0.1499,-0.1309,0.241
2.1150,0.1155,-0.1071,-0.2472,0.293
2.1230,0.1744,-0.0473,-0.4010,0.440
2.1330,0.1402,0.0111,-0.6307,0.646
2.1420,0.1250,0.0111,-0.6878,0.699
2.1530,0.1284,-0.0274,-0.5533,0.569
2.1650,0.1489,-0.1606,-0.4194,0.473
2.1720,0.1279,-0.0250,-0.3817,0.403
2.1830,0.1434,0.0358,-0.3065,0.340
2.1920,0.0444,-0.1118,-0.2510,0.278
2.2020,0.1570,-0.1463,-0.2332,0.317
2.2280,0.1563,-0.1062,-0.2338,0.301
2.2300,0.0803,-0.1818,-0.2723,0.337
2.2330,0.1386,-0.1616,-0.3492,0.409
2.2440,0.1588,-0.1983,-0.3878,0.464
2.2520,0.1601,-0.3113,-0.5415,0.645
2.2640,0.2391,-0.1966,-0.7328,0.795
2.2710,0.1850,-0.1601,-0.6553,0.699
2.2810,0.2239,-0.1431,-0.6354,0.689
2.2900,0.1835,-0.3163,-0.5205,0.636
2.3010,0.1795,-0.3166,-0.3484,0.504
2.3260,0.1933,-0.2959,-0.3686,0.511
2.3290,0.2090,-0.3306,-0.4274,0.579
2.3310,0.2256,-0.3823,-0.4485,0.631
2.3400,0.2378,-0.3765,-0.4490,0.632
2.3510,0.1983,-0.2558,-0.4508,0.555
2.3620,0.1965,-0.1752,-0.3564,0.443
2.3700,0.2500,-0.1921,-0.3000,0.435
2.3800,0.2074,-0.2477,-0.2818,0.429
2.3900,0.1654,-0.1880,-0.3786,0.454
2.4000,0.1440,-0.2424,-0.5330,0.603
2.4290,0.1797,-0.1409,-0.5157,0.564
2.4310,0.2923,-0.1582,-0.5740,0.663
2.4320,0.2316,-0.1729,-0.5181,0.593
2.4390,0.1711,-0.1313,-0.4810,0.527
2.4500,0.1297,-0.1464,-0.4059,0.451
2.4640,0.2032,-0.0652,-0.4075,0.460
2.4690,0.1422,-0.1142,-0.3146,0.364
2.4790,0.1378,-0.1599,-0.3950,0.448
2.4890,0.1715,-0.1649,-0.2845,0.371
2.5100,0.1674,-0.1141,-0.3268,0.384
2.5130,0.1067,-0.1206,-0.3881,0.420
2.5200,0.1597,-0.0701,-0.4494,0.482
2.5290,0.1549,-0.0761,-0.4727,0.503
2.5390,0.1120,-0.1973,-0.4193,0.477
2.5490,0.1629,-0.2210,-0.3665,0.458
2.5610,0.1174,-0.1299,-0.2562,0.310
2.5680,0.0345,-0.1888,-0.2999,0.356
2.5780,0.1083,-0.1711,-0.4199,0.466
2.5890,0.2028,-0.2259,-0.3684,0.477
2.6050,0.2213,-0.2810,-0.3933,0.532
2.6110,0.1473,-0.3364,-0.5519,0.663
2.6180,0.0939,-0.3380,-0.5561,0.658
2.6290,0.1194,-0.2686,-0.4821,0.565
2.6380,0.1036,-0.1844,-0.4262,0.476
2.6480,0.1030,-0.1059,-0.3693,0.398
2.6590,0.1188,-0.1396,-0.3900,0.431
2.6680,0.0965,-0.2090,-0.3921,0.455
2.6770,0.1712,-0.3161,-0.4135,0.548
2.6880,0.2091,-0.2702,-0.4537,0.568
2.7060,0.1519,-0.1886,-0.4741,0.532
2.7110,0.1717,-0.1096,-0.4555,0.499
2.7170,0.2480,-0.0893,-0.3793,0.462
2.7270,0.1699,-0.1085,-0.3985,0.447
2.7380,0.1290,-0.1096,-0.3602,0.398
2.7470,0.2030,-0.1884,-0.3790,0.469
2.7570,0.1637,-0.1910,-0.4550,0.520
2.7660,0.1445,-0.1936,-0.4927,0.549
2.7760,0.1636,-0.1561,-0.4350,0.490
2.8150,0.1253,-0.1918,-0.5698,0.614
2.8170,0.1247,-0.1715,-0.5893,0.626
2.8180,0.1811,-0.1498,-0.4559,0.513
2.8200,0.1417,-0.1872,-0.5137,0.565
2.8270,0.1212,-0.1885,-0.4561,0.508
2.8400,0.1188,-0.1713,-0.3217,0.383
2.8450,0.1528,-0.1526,-0.2837,0.357
2.8550,0.1673,-0.1696,-0.3038,0.386
2.8650,0.1648,-0.2421,-0.4200,0.512
2.8750,0.1273,-0.1616,-0.4975,0.538
2.8970,0.1320,-0.1575,-0.5939,0.628
2.8990,0.1700,-0.2137,-0.4410,0.519
2.9080,0.1497,-0.1738,-0.3840,0.447
2.9150,0.1271,-0.2107,-0.3081,0.394
2.9250,0.1603,-0.2090,-0.2132,0.339
2.9360,0.2709,-0.2264,-0.3481,0.496
2.9440,0.2126,-0.1291,-0.4060,0.476
2.9540,0.2717,-0.0518,-0.5018,0.573
2.9640,0.2557,-0.0711,-0.5015,0.567
2.9740,0.2197,-0.0340,-0.5585,0.601
2.9990,0.2597,-0.1684,-0.5774,0.655
3.0010,0.2791,-0.0909,-0.5393,0.614
3.0060,0.2974,-0.0884,-0.5208,0.606
3.0140,0.2778,-0.1426,-0.6175,0.692
3.0250,0.2011,-0.1024,-0.5413,0.586
3.0350,0.1814,-0.1405,-0.5414,0.588
3.0430,0.1801,-0.0833,-0.4074,0.453
3.0530,0.1390,-0.1205,-0.3122,0.362
3.0620,0.1361,-0.1000,-0.2745,0.322
3.0730,0.1908,-0.0618,-0.2172,0.296
3.0890,0.1886,-0.1575,-0.3323,0.413
3.0920,0.2065,-0.1570,-0.3326,0.422
3.1030,0.1108,-0.0981,-0.4287,0.454
3.1120,0.2070,-0.1152,-0.5249,0.576
3.1230,0.1893,-0.1131,-0.6402,0.677
3.1320,0.1906,-0.1121,-0.6404,0.677
3.1420,0.2489,-0.1317,-0.6593,0.717
3.1520,0.1915,-0.1333,-0.6781,0.717
3.1620,0.1715,-0.0400,-0.6201,0.645
3.1770,0.1321,0.0147,-0.5237,0.540
3.1830,0.1292,-0.0441,-0.4087,0.431
3.1920,0.0490,-0.0830,-0.4089,0.420
3.2010,0.0655,-0.1610,-0.3513,0.392
3.2110,0.1406,-0.0873,-0.3890,0.423
3.2350,0.1200,-0.0900,-0.3884,0.416
3.2360,0.1762,-0.1295,-0.5415,0.584
3.2410,0.1753,-0.1503,-0.5795,0.624
3.2510,0.1554,-0.1153,-0.5787,0.610
3.2610,0.1736,-0.1387,-0.6160,0.655
3.2710,0.1534,-0.1045,-0.6916,0.716
3.2830,0.1328,-0.0889,-0.6143,0.635
3.2910,0.0930,-0.1281,-0.5567,0.579
3.3010,0.1096,-0.1258,-0.4043,0.437
3.3110,0.1065,-0.1023,-0.3482,0.378
3.3260,0.1216,-0.1353,-0.3499,0.394
3.3310,0.1557,-0.1690,-0.1790,0.291
3.3400,0.0760,-0.1467,-0.2183,0.274
3.3500,0.1447,-0.1828,-0.2563,0.346
3.3600,0.1061,-0.2204,-0.4289,0.494
3.3700,0.1452,-0.1632,-0.5245,0.568
3.3800,0.1473,-0.1263,-0.5240,0.559
3.3900,0.0730,-0.0703,-0.6000,0.609
3.4050,0.1122,-0.0896,-0.5424,0.561
3.4120,0.1868,-0.1656,-0.4853,0.546
3.4200,0.1654,-0.1854,-0.4662,0.528
3.4300,0.0874,-0.1662,-0.3897,0.433
3.4390,0.1816,-0.1077,-0.3709,0.427
3.4500,0.0843,-0.0875,-0.3713,0.391
3.4590,0.0827,-0.0860,-0.3910,0.409
3.4700,0.0638,-0.1224,-0.4297,0.451
3.4800,0.1416,-0.1202,-0.4685,0.504
3.4890,0.1618,-0.0803,-0.4305,0.467
3.5160,0.2766,-0.0033,-0.4306,0.512
3.5180,0.2759,-0.0797,-0.4116,0.502
3.5220,0.1800,-0.0807,-0.4688,0.509
3.5300,0.1604,-0.0633,-0.5067,0.535
3.5390,0.1214,-0.0841,-0.4680,0.491
3.5490,0.1760,-0.1235,-0.4297,0.480
3.5610,0.2292,-0.2010,-0.3724,0.481
3.5680,0.1119,-0.1644,-0.4296,0.473
3.5780,0.0727,-0.1088,-0.4867,0.504
3.5880,0.0548,-0.1089,-0.4865,0.502
3.6070,0.0938,-0.1464,-0.5442,0.571
3.6100,0.0752,-0.1846,-0.5250,0.562
3.6250,0.0563,-0.2047,-0.4481,0.496
3.6280,0.0374,-0.0909,-0.4286,0.440
3.6380,0.0564,-0.0720,-0.4286,0.438
3.6480,0.0755,-0.1662,-0.4673,0.502
3.6600,0.1340,-0.2220,-0.5251,0.586
3.6670,0.0411,-0.2213,-0.5825,0.624
3.6780,0.0809,-0.1263,-0.5247,0.546
3.6870,0.0989,-0.0325,-0.5052,0.516
3.6970,0.0778,-0.1300,-0.5049,0.527
3.7260,0.0384,-0.1314,-0.5238,0.541
3.7290,0.0954,-0.1512,-0.5045,0.535
3.7310,0.1148,0.0012,-0.4851,0.499
3.7380,0.1528,0.0014,-0.5235,0.545
3.7470,0.0956,-0.0926,-0.4856,0.504
3.7590,0.0399,-0.1485,-0.5050,0.528
3.7660,0.0798,-0.1287,-0.4667,0.491
3.7760,0.0618,-0.0897,-0.5051,0.517
3.7860,0.0821,-0.1079,-0.5627,0.579
3.8010,0.0841,-0.0870,-0.6013,0.613
3.8160,0.0865,-0.1606,-0.5444,0.574
3.8180,0.0506,-0.1382,-0.4492,0.473
3.8270,0.0518,-0.2111,-0.3735,0.432
3.8360,-0.0050,-0.1885,-0.2976,0.352
3.8460,0.0155,-0.1295,-0.3171,0.343
3.8570,0.0190,-0.0707,-0.3746,0.382
3.8660,0.0585,-0.0694,-0.3748,0.386
3.8760,0.1375,-0.1608,-0.5098,0.552
3.8870,0.1590,-0.1747,-0.6258,0.669
3.8960,0.1041,-0.1335,-0.7795,0.798
3.9250,0.0881,-0.0939,-0.7413,0.752
3.9270,0.0914,0.0015,-0.7792,0.785
3.9280,0.1498,0.0012,-0.5684,0.588
3.9430,0.1274,0.0052,-0.4356,0.454
3.9460,0.0873,0.0068,-0.3595,0.370
3.9560,0.1231,-0.0434,-0.3423,0.366
3.9650,0.1409,-0.1324,-0.3250,0.378
3.9750,0.1391,-0.1277,-0.3071,0.361
3.9870,0.0237,-0.0710,-0.2878,0.297
3.9940,0.0428,0.0208,-0.2485,0.253
4.0050,0.0434,-0.0210,-0.3051,0.309
4.0140,0.0826,0.0143,-0.4575,0.465
4.0350,0.0847,-0.0062,-0.5528,0.559
4.0370,0.0885,-0.0636,-0.6291,0.638
4.0500,0.1295,-0.0060,-0.5714,0.586
4.0570,0.2064,-0.0250,-0.5523,0.590
4.0640,0.1287,-0.1019,-0.4565,0.485
4.0740,0.1835,-0.0075,-0.3989,0.439
4.0850,0.2382,-0.0463,-0.4565,0.517
4.0930,0.1410,-0.0078,-0.4376,0.460
4.1040,0.0835,-0.0449,-0.5719,0.580
4.1130,0.0461,-0.0811,-0.5341,0.542
4.1340,0.1235,-0.1566,-0.5534,0.588
4.1380,0.1238,-0.0417,-0.4002,0.421
4.1430,0.0846,-0.0221,-0.3620,0.372
4.1540,0.0636,0.0360,-0.4198,0.426
4.1630,-0.0138,-0.0018,-0.3626,0.363
4.1730,0.0249,-0.0582,-0.3628,0.368
4.1850,0.1012,0.0183,-0.3628,0.377
4.1920,0.0630,-0.0391,-0.3819,0.389
4.2030,0.0828,-0.0389,-0.3245,0.337
4.2130,0.1034,-0.0389,-0.4584,0.472
4.2330,0.1241,-0.0202,-0.4773,0.494
4.2360,0.0881,0.0173,-0.5152,0.523
4.2420,0.1097,-0.0406,-0.5915,0.603
4.2560,0.1508,0.0165,-0.5912,0.610
4.2610,0.1524,0.0544,-0.5335,0.558
4.2720,0.1538,0.1495,-0.5332,0.575
4.2840,0.1550,0.1488,-0.4755,0.522
4.2910,0.2506,0.0723,-0.4947,0.559
4.3010,0.2115,0.1678,-0.4755,0.547
4.3110,0.2100,0.0917,-0.4758,0.528
4.3400,0.2476,0.1864,-0.5714,0.650
4.3440,0.3062,0.1280,-0.5710,0.660
4.3520,0.3846,0.0496,-0.7620,0.855
4.3540,0.3681,0.0479,-0.8379,0.916
4.3610,0.3325,0.1597,-0.8752,0.950
4.3700,0.2588,0.1950,-0.8551,0.914
4.3840,0.3371,0.1165,-0.8161,0.891
4.3900,0.3383,0.1161,-0.7776,0.856
4.4000,0.3574,0.0414,-0.7206,0.805
4.4100,0.3946,-0.0494,-0.5879,0.710
4.4450,0.3936,-0.0813,-0.5130,0.652
4.4460,0.3739,-0.0363,-0.4381,0.577
4.4470,0.3728,0.0827,-0.4583,0.597
4.4510,0.4285,0.0472,-0.4208,0.602
4.4600,0.4270,0.1244,-0.4786,0.653
4.4700,0.4265,0.1815,-0.6126,0.768
4.4900,0.4462,0.1604,-0.7270,0.868
4.4910,0.3726,0.1969,-0.8221,0.924
4.5040,0.3943,0.2170,-0.8029,0.920
4.5100,0.4116,0.2917,-0.8409,0.981
4.5220,0.3320,0.3688,-0.8030,0.944
4.5380,0.3252,0.3540,-0.6706,0.825
4.5390,0.2267,0.5239,-0.5744,0.810
4.5500,0.1443,0.6611,-0.6331,0.927
4.5590,0.1965,0.5693,-0.5963,0.848
4.5700,0.2107,0.4786,-0.5979,0.794
4.5800,0.1869,0.5242,-0.6001,0.818
4.5890,0.0898,0.5614,-0.6191,0.841
4.6000,0.0313,0.6024,-0.6007,0.851
4.6160,0.0125,0.5384,-0.6229,0.823
4.6190,-0.0063,0.4256,-0.6234,0.755
4.6550,-0.0245,0.2867,-0.6459,0.707
4.6560,-0.0043,0.1684,-0.8603,0.877
4.6600,-0.0985,0.1870,-0.7879,0.816
4.6610,0.1449,0.2147,-0.6033,0.657
4.6710,0.1981,0.1833,-0.4712,0.543
4.6810,0.1115,0.2445,-0.6689,0.721
4.6880,0.0900,0.1922,-0.8043,0.832
4.6980,0.0323,0.2018,-0.7491,0.776
4.7140,-0.0402,0.2296,-0.8848,0.915
4.7180,-0.2092,0.3811,-0.9607,1.055
4.7550,-0.2428,0.5151,-1.1327,1.268
4.7590,-0.2951,0.5119,-1.2848,1.414
4.7600,-0.2893,0.6593,-1.3979,1.572
4.7620,-0.2649,0.5940,-1.3956,1.540
4.7720,-0.3381,0.5662,-1.4125,1.559
4.7820,-0.3201,0.5770,-1.3341,1.488
4.7870,-0.4221,0.7208,-1.1026,1.383
4.7970,-0.3949,0.7315,-0.8909,1.218
4.8340,-0.4118,0.7625,-0.6032,1.056
4.8360,-0.4228,0.7192,-0.4513,0.949
4.8370,-0.4692,0.7344,-0.2211,0.899
4.8380,-0.4881,0.7520,0.2758,0.938
4.8460,-0.5674,0.8307,0.6568,1.201
4.8570,-0.6272,0.8580,1.1130,1.539
4.8660,-0.6312,0.6458,1.3371,1.614
4.8790,-0.6100,0.5318,1.2547,1.493
4.8860,-0.6374,0.4200,0.8852,1.169
4.8960,-0.5947,0.5310,0.2883,0.848
4.9050,-0.5016,0.7506,-0.2681,0.942
4.9160,-0.4978,0.8480,-0.8606,1.307
4.9270,-0.4317,0.9794,-1.3369,1.713
4.9350,-0.3496,0.9745,-1.5255,1.844
4.9450,-0.2887,0.9290,-1.6370,1.904
4.9560,-0.2727,0.8632,-1.7297,1.952
4.9650,-0.3745,0.7588,-1.5734,1.787
4.9750,-0.2704,0.8066,-1.5705,1.786
4.9850,-0.2266,0.8344,-1.5102,1.740
4.9950,-0.2430,1.0143,-1.5647,1.880
5.0140,-0.2429,1.0035,-1.4665,1.793
5.0150,-0.2072,0.9369,-1.4837,1.767
5.0250,-0.2313,0.9856,-1.2522,1.610
5.0340,-0.2195,0.9576,-1.1167,1.487
5.0450,-0.2312,0.9467,-0.8277,1.279
5.0560,-0.2262,0.9539,-0.6728,1.189
5.0640,-0.3586,1.0175,-0.4604,1.173
5.0740,-0.3753,0.9862,-0.3629,1.116
5.0850,-0.3941,0.8408,-0.2084,0.952
5.0940,-0.3918,0.7343,-0.1304,0.842
5.1090,-0.4838,0.6469,-0.1672,0.825
5.1130,-0.4764,0.6739,-0.0694,0.828
5.1240,-0.5452,0.7373,-0.0670,0.919
5.1350,-0.5329,0.8186,-0.0638,0.979
5.1430,-0.5377,0.8210,-0.0025,0.981
5.1530,-0.4812,0.8612,0.0784,0.990
5.1640,-0.4027,0.7670,0.1021,0.872
5.1730,-0.4354,0.6943,0.2405,0.854
5.1830,-0.2933,0.6224,0.3788,0.785
5.1930,-0.1886,0.6289,0.4784,0.812
5.2130,-0.1591,0.6733,0.6549,0.953
5.2150,-0.1271,0.6984,0.6593,0.969
5.2290,-0.1265,0.6246,0.6076,0.880
5.2370,0.0267,0.5412,0.4450,0.701
5.2420,-0.0742,0.4161,0.3339,0.539
5.2520,-0.1020,0.3424,0.2257,0.423
5.2620,0.1016,0.2704,0.3472,0.452
5.2720,0.1987,0.1664,0.5619,0.619
5.2820,0.2485,0.1270,0.7357,0.787
5.2910,0.1943,-0.0364,0.9825,1.002
5.3150,0.1966,-0.2303,1.1122,1.153
5.3220,0.2510,-0.5105,1.2773,1.398
5.3230,0.3198,-0.6873,1.3825,1.577
5.3330,0.4218,-0.7138,1.5073,1.720
