time,ax,ay,az,aT
1.7710,-0.1514,-0.0086,0.3468,0.379
1.7840,-0.0677,-0.0096,0.3587,0.365
1.7910,-0.0776,-0.0401,0.4020,0.411
1.8010,-0.1021,-0.1641,0.1889,0.270
1.8110,-0.0616,-0.2287,-0.0108,0.237
1.8210,-0.0291,-0.3459,-0.2457,0.425
1.8300,0.0233,-0.3860,-0.4657,0.605
1.8410,0.0882,-0.4019,-0.5949,0.723
1.8580,0.1634,-0.3329,-0.5310,0.648
1.8590,0.1615,-0.2753,-0.2485,0.405
1.8700,0.0657,-0.3488,-0.0246,0.356
1.8800,-0.0330,-0.4794,0.0196,0.481
1.8890,-0.1329,-0.5449,-0.0101,0.561
1.9020,0.0830,-0.6197,-0.2374,0.669
1.9090,0.1101,-0.6084,-0.2921,0.684
1.9200,0.1643,-0.5831,-0.3829,0.717
1.9290,0.2233,-0.5883,-0.4189,0.756
1.9390,0.1513,-0.5407,-0.5531,0.788
1.9480,0.2174,-0.4320,-0.5820,0.757
1.9610,0.1919,-0.2606,-0.6159,0.696
1.9720,0.1002,-0.2632,-0.7021,0.757
1.9780,0.0495,-0.3165,-0.8432,0.902
1.9890,0.0448,-0.3617,-0.7789,0.860
1.9980,0.0673,-0.3224,-0.7439,0.814
2.0080,0.0691,-0.2938,-0.6761,0.740
2.0240,0.1005,-0.2916,-0.6521,0.721
2.0260,0.1215,-0.2965,-0.5239,0.614
2.0460,0.1802,-0.2351,-0.2725,0.402
2.0470,0.2722,-0.2500,0.0590,0.374
2.0570,0.3528,-0.2325,0.4206,0.596
2.0700,0.3058,-0.2604,0.6721,0.783
2.0760,0.1453,-0.3333,0.7756,0.857
2.0860,0.0155,-0.3621,0.6600,0.753
2.0960,-0.0256,-0.2575,0.4876,0.552
2.1060,-0.0094,-0.1307,0.2344,0.269
2.1210,-0.0777,-0.0410,0.0078,0.088
2.1250,-0.0956,0.0561,-0.1950,0.224
2.1450,-0.1337,0.2561,-0.2688,0.395
2.1460,-0.0533,0.4262,-0.1543,0.456
2.1550,0.0136,0.5295,0.1748,0.558
2.1650,0.0236,0.4627,0.3075,0.556
2.1750,-0.0248,0.4114,0.4573,0.616
2.1860,-0.2010,0.1897,0.5623,0.627
2.1950,-0.2346,0.1277,0.5629,0.623
2.2050,-0.1854,0.0811,0.4735,0.515
2.2150,-0.1710,0.1130,0.2033,0.289
2.2250,-0.2551,0.1814,-0.0184,0.314
2.2450,-0.2311,0.3229,-0.0036,0.397
2.2460,-0.1855,0.4233,0.0751,0.468
2.2570,-0.0713,0.5321,0.3082,0.619
2.2640,-0.1328,0.4437,0.6168,0.771
2.2730,-0.1582,0.3539,0.7002,0.800
2.2850,-0.1406,0.1772,0.6810,0.718
2.2930,-0.0534,0.0163,0.5215,0.524
2.3040,0.0427,-0.0783,0.3628,0.374
2.3130,0.1326,-0.1888,0.2073,0.310
2.3230,0.1173,-0.1640,0.1240,0.237
2.3330,-0.0436,-0.1396,0.1414,0.203
2.3470,-0.1420,-0.0073,0.2183,0.261
2.3580,-0.2236,0.0484,0.1016,0.250
2.3610,-0.1980,0.1209,-0.0220,0.233
2.3720,-0.1202,0.0959,-0.1262,0.199
2.3810,-0.0981,0.1238,-0.1274,0.203
2.3910,-0.1194,0.0626,-0.1786,0.224
2.4020,-0.1548,-0.0357,-0.1698,0.232
2.4110,-0.2206,-0.1901,-0.1917,0.349
2.4210,-0.1738,-0.2369,-0.1705,0.340
2.4310,-0.2218,-0.2043,-0.1638,0.343
2.4400,-0.2251,-0.1715,-0.2217,0.360
2.4500,-0.2308,-0.1360,-0.2627,0.375
2.4630,-0.2488,-0.0055,-0.3827,0.457
2.4740,-0.1928,0.0405,-0.4071,0.452
2.4800,-0.0809,-0.0270,-0.3409,0.351
2.4900,-0.0457,-0.1081,-0.4133,0.430
2.5000,-0.0743,-0.2025,-0.2563,0.335
2.5090,-0.0992,-0.2031,-0.0354,0.229
2.5230,-0.0783,-0.2156,0.0368,0.232
2.5290,-0.0165,-0.2658,-0.1110,0.289
2.5470,0.0633,-0.2676,-0.2084,0.345
2.5490,0.1202,-0.2540,-0.3056,0.415
2.5620,0.1039,-0.2008,-0.3789,0.441
2.5800,0.1614,-0.2108,-0.2897,0.393
2.5800,0.2402,-0.2111,-0.1865,0.370
2.5980,0.1968,-0.2691,-0.1526,0.367
2.5990,0.1942,-0.2629,-0.0519,0.331
2.6080,0.1537,-0.3427,0.0938,0.387
2.6170,0.1738,-0.3761,0.1364,0.436
2.6270,0.1892,-0.2719,0.1452,0.362
2.6470,0.2671,-0.2911,0.1848,0.436
2.6480,0.3310,-0.2897,0.1429,0.462
2.6580,0.3016,-0.2735,0.1416,0.431
2.6670,0.3336,-0.2503,0.0927,0.427
2.6770,0.1833,-0.2067,0.1873,0.334
2.6880,0.1266,-0.2244,0.1864,0.318
2.6970,0.1213,-0.1423,0.1568,0.244
2.7060,0.1745,-0.0978,0.1821,0.271
2.7150,0.3096,-0.0838,0.1762,0.366
2.7250,0.3093,-0.0860,0.1345,0.348
2.7460,0.2518,-0.1200,0.0404,0.282
2.7470,0.1870,-0.1129,-0.0317,0.221
2.7580,0.1080,-0.0681,-0.0650,0.143
2.7650,0.0237,0.0262,-0.1240,0.129
2.7750,-0.1125,0.0544,-0.1827,0.221
2.7870,-0.1143,0.1397,-0.1744,0.251
2.7950,-0.1164,0.1480,-0.2332,0.300
2.8050,-0.0765,0.1252,-0.1824,0.234
2.8150,0.1020,0.0743,-0.1821,0.222
2.8250,0.0929,0.0189,-0.0174,0.096
2.8500,0.0439,-0.0285,0.1730,0.181
2.8510,-0.0225,-0.0552,0.2079,0.216
2.8530,-0.1760,-0.0272,0.1952,0.264
2.8640,-0.2151,0.0716,0.1208,0.257
2.8730,-0.1829,0.1100,0.1281,0.249
2.8860,-0.0560,0.0729,0.0210,0.094
2.8930,-0.0519,0.0221,-0.1217,0.134
2.9030,0.0160,-0.0190,-0.2095,0.211
2.9120,0.0543,-0.0574,-0.2926,0.303
2.9230,0.0404,-0.0615,-0.2612,0.271
2.9320,0.0113,-0.0137,-0.1489,0.150
2.9420,-0.0071,0.0504,-0.0511,0.072
2.9640,0.0116,-0.0162,0.0299,0.036
2.9650,-0.0204,0.0153,0.0870,0.091
2.9810,-0.0554,-0.0296,0.2041,0.214
2.9820,-0.1877,-0.0717,0.1803,0.270
2.9990,-0.1001,-0.1143,0.2664,0.307
3.0010,-0.0373,-0.0510,0.3426,0.348
3.0180,-0.0366,-0.1516,0.4114,0.440
3.0200,-0.1231,-0.0766,0.4200,0.444
3.0300,-0.1200,-0.0987,0.3855,0.416
3.0400,-0.1627,-0.0202,0.3821,0.416
3.0500,-0.1525,0.0169,0.2569,0.299
3.0680,-0.0976,-0.0450,0.1394,0.176
3.0710,-0.1061,-0.1027,-0.0972,0.177
3.0800,-0.0533,-0.2236,-0.1109,0.255
3.0900,-0.0128,-0.1490,-0.2653,0.305
3.0990,-0.0303,-0.1416,-0.3405,0.370
3.1090,-0.0992,-0.1648,-0.4107,0.454
3.1250,-0.0913,-0.0218,-0.3305,0.344
3.1470,-0.0890,0.0105,-0.3153,0.328
3.1480,-0.0369,0.0331,-0.2048,0.211
3.1480,-0.1370,0.0357,-0.1569,0.211
3.1580,-0.1434,-0.0114,-0.1092,0.181
3.1700,-0.0272,-0.1241,-0.1187,0.174
3.1780,0.0533,-0.1717,-0.1041,0.208
3.1880,0.0151,-0.1691,-0.0676,0.183
3.1980,0.0764,-0.1069,-0.0214,0.133
3.2080,-0.0002,-0.0670,0.0033,0.067
3.2170,0.0519,-0.0306,0.0683,0.091
3.2270,0.0460,-0.0175,0.1639,0.171
3.2500,0.0587,-0.1186,0.1489,0.199
3.2500,0.1407,-0.1029,0.0931,0.198
3.2600,0.1528,-0.1539,0.1068,0.242
3.2670,0.2913,-0.2208,0.0513,0.369
3.2770,0.2821,-0.2379,0.0465,0.372
3.2880,0.2903,-0.2509,0.0923,0.395
3.2960,0.1320,-0.2336,0.0835,0.281
3.3060,0.0875,-0.1464,0.1203,0.209
3.3160,-0.0847,-0.0686,0.0901,0.141
3.3260,-0.0729,0.0207,0.1051,0.130
3.3490,-0.1745,0.0959,0.0982,0.222
3.3500,-0.1931,0.1232,0.0479,0.234
3.3650,-0.2375,0.1324,-0.0884,0.286
3.3650,-0.2006,0.0655,-0.2124,0.299
3.3800,-0.2208,0.0169,-0.2071,0.303
3.3850,-0.2498,0.0022,-0.2133,0.329
3.3950,-0.2145,0.1242,-0.1334,0.281
3.4060,-0.2005,0.1083,-0.0796,0.241
3.4140,-0.2267,0.1427,-0.1431,0.304
3.4250,-0.1745,0.1056,-0.2641,0.334
3.4340,-0.0273,0.0323,-0.3042,0.307
3.4570,0.1546,-0.0531,-0.2660,0.312
3.4580,0.2973,-0.1976,-0.1375,0.383
3.4640,0.3245,-0.3152,0.1197,0.468
3.4740,0.2645,-0.3771,0.2164,0.509
3.4840,0.1760,-0.3563,0.3635,0.539
3.4930,0.1645,-0.3222,0.3125,0.478
3.5060,0.1331,-0.2187,0.0946,0.273
3.5130,0.0685,-0.1494,-0.2038,0.262
3.5230,0.1211,-0.1551,-0.4253,0.469
3.5320,0.1463,-0.0698,-0.5080,0.533
3.5430,0.1302,-0.0756,-0.5191,0.541
3.5770,0.1458,-0.1351,-0.2891,0.351
3.5780,0.0692,-0.1279,-0.0215,0.147
3.5780,0.0368,-0.1342,0.2314,0.270
3.5820,-0.0376,-0.1110,0.3764,0.394
3.5920,-0.0177,-0.0557,0.3014,0.307
3.6020,-0.0651,0.0114,0.1908,0.202
3.6110,-0.1134,0.0022,0.0088,0.114
3.6260,-0.1137,0.0317,-0.0391,0.124
3.6310,-0.0771,0.0348,-0.0463,0.096
3.6550,-0.0230,-0.0214,-0.0296,0.043
3.6560,-0.0412,-0.0468,-0.0273,0.068
3.6600,-0.0560,-0.0870,-0.1275,0.164
3.6710,-0.0620,-0.0382,-0.1918,0.205
3.6800,0.0256,-0.0367,-0.3181,0.321
3.6900,0.0955,-0.0561,-0.2459,0.270
3.7000,0.0644,-0.0964,-0.2098,0.240
3.7100,0.0472,-0.1271,-0.2071,0.248
3.7270,0.0510,-0.1583,-0.0659,0.179
3.7290,0.0682,-0.1570,-0.0228,0.173
3.7610,0.1200,-0.1045,0.1780,0.239
3.7620,0.0251,-0.0319,0.2591,0.262
3.7620,-0.0354,0.0135,0.2493,0.252
3.7690,-0.0068,-0.0628,0.2562,0.264
3.7790,0.0042,-0.0203,0.2007,0.202
3.7900,0.0300,-0.0070,0.0973,0.102
3.7970,0.0641,0.0411,0.0847,0.114
3.8070,-0.0339,0.0813,0.1173,0.147
3.8180,-0.0642,0.0966,0.1568,0.195
3.8280,-0.0970,0.1259,0.1296,0.205
3.8530,-0.1501,0.1065,0.0957,0.207
3.8540,-0.1619,0.2122,0.2449,0.362
3.8580,-0.1687,0.1542,0.3488,0.417
3.8680,-0.1937,0.2163,0.3646,0.466
3.8780,-0.1706,0.1235,0.3689,0.425
3.8870,-0.1750,0.0645,0.2302,0.296
3.8970,-0.1084,0.0506,0.0465,0.128
3.9070,-0.1281,0.0601,-0.1704,0.221
3.9160,-0.0919,0.0492,-0.2177,0.241
3.9270,-0.0329,0.0585,-0.2366,0.246
3.9350,0.0193,-0.0517,-0.2701,0.276
3.9550,0.1078,-0.0927,-0.1792,0.229
3.9570,0.1179,-0.1779,-0.1600,0.267
3.9660,0.1387,-0.1805,-0.1360,0.265
3.9760,0.1858,-0.1978,-0.1859,0.329
3.9860,0.2474,-0.1749,-0.0495,0.307
3.9950,0.2745,-0.1699,0.0390,0.325
4.0060,0.1823,-0.2157,-0.0183,0.283
4.0150,0.0823,-0.2970,-0.0182,0.309
4.0250,0.0938,-0.2410,-0.0779,0.270
4.0350,0.1441,-0.3065,-0.1351,0.365
4.0440,0.1691,-0.2843,-0.1897,0.381
4.0760,0.0837,-0.2555,-0.2178,0.346
4.0770,0.1250,-0.2187,-0.1361,0.286
4.0770,0.0742,-0.1353,0.0002,0.154
4.0840,0.0482,-0.1376,0.1265,0.193
4.0940,0.0036,-0.1642,0.2478,0.297
4.1050,-0.1482,-0.2080,0.2686,0.371
4.1130,-0.0857,-0.1949,0.2344,0.317
4.1230,0.0048,-0.1461,0.1716,0.225
4.1330,0.1370,-0.1558,0.0685,0.219
4.1440,0.0609,-0.1159,-0.0390,0.137
4.1530,0.0171,-0.1316,-0.1223,0.180
4.1760,0.0536,-0.1020,-0.2006,0.231
4.1770,0.1025,-0.0509,-0.2016,0.232
4.1830,0.0357,0.0406,-0.2331,0.239
4.1930,-0.0403,-0.0154,-0.2560,0.260
4.2020,-0.0180,-0.0478,-0.2361,0.242
4.2120,-0.0131,-0.1132,-0.0804,0.140
4.2270,0.0040,-0.1094,0.0842,0.138
4.2310,-0.0261,-0.1216,0.2865,0.312
4.2590,-0.0623,-0.1812,0.3736,0.420
4.2600,-0.2022,-0.1727,0.4033,0.483
4.2610,-0.1517,-0.2163,0.4428,0.516
4.2730,-0.0866,-0.2077,0.3869,0.448
4.2810,-0.1521,-0.1676,0.2287,0.322
4.2910,-0.1586,-0.1496,0.0614,0.226
4.3000,-0.2048,-0.0730,-0.0340,0.220
4.3110,-0.1776,-0.1217,-0.1030,0.239
4.3210,-0.2653,-0.0097,-0.1672,0.314
4.3300,-0.2948,0.0249,-0.2932,0.417
4.3610,-0.2656,0.0426,-0.3974,0.480
4.3610,-0.1149,0.0392,-0.3605,0.380
4.3620,-0.0903,-0.0717,-0.3165,0.337
4.3700,-0.1106,-0.1010,-0.2057,0.254
4.3790,-0.1156,-0.1729,-0.0833,0.224
4.3900,-0.1296,-0.1552,0.0196,0.203
4.3990,-0.0219,-0.1075,0.0360,0.116
4.4090,0.0026,-0.0858,0.0213,0.088
4.4190,0.0392,-0.1335,-0.0244,0.141
4.4280,0.0700,-0.1575,0.0208,0.174
4.4370,0.0696,-0.2418,0.1974,0.320
4.4570,0.1277,-0.2891,0.3617,0.480
4.4580,0.1337,-0.2808,0.3229,0.448
4.4680,0.0390,-0.2924,0.2699,0.400
4.4770,0.0329,-0.2153,0.2337,0.319
4.4900,-0.0472,-0.2017,0.1234,0.241
4.4970,-0.0718,-0.1726,0.0466,0.193
4.5080,-0.0611,-0.1472,-0.0779,0.177
4.5170,-0.0657,-0.1670,-0.0803,0.197
4.5270,-0.1423,-0.1303,-0.1948,0.274
4.5360,-0.1476,-0.0892,-0.2325,0.289
4.5590,-0.0891,-0.0836,-0.2439,0.273
4.5600,-0.1128,-0.1488,-0.1742,0.255
4.5660,-0.1094,-0.1555,-0.1120,0.221
4.5760,-0.0707,-0.2659,-0.0835,0.288
4.5860,0.0017,-0.2290,0.0045,0.229
4.5960,0.0670,-0.2443,0.0898,0.269
4.6120,0.0849,-0.2563,0.0995,0.288
4.6150,0.0708,-0.3488,-0.0157,0.356
4.6260,0.1162,-0.3452,-0.1213,0.384
4.6350,0.1396,-0.3335,-0.2770,0.455
4.6450,0.1183,-0.3402,-0.3726,0.518
4.6540,0.1529,-0.2710,-0.4228,0.525
4.6740,0.2976,-0.2198,-0.3942,0.541
4.6750,0.3572,-0.2305,-0.3752,0.567
4.6840,0.3603,-0.2657,-0.2152,0.497
4.6940,0.3895,-0.3327,-0.0173,0.512
4.7040,0.3145,-0.4583,0.1732,0.582
4.7140,0.2945,-0.4631,0.1866,0.580
4.7290,0.3093,-0.4904,-0.0176,0.580
4.7330,0.3207,-0.3445,-0.0879,0.479
4.7630,0.3271,-0.1421,-0.0582,0.361
4.7640,0.3739,-0.1344,-0.0576,0.401
4.7640,0.3247,-0.0844,0.0622,0.341
4.7760,0.3154,-0.1070,0.3086,0.454
4.7820,0.3345,-0.1790,0.4211,0.567
4.7930,0.3049,-0.2281,0.5770,0.691
4.8020,0.1719,-0.2431,0.6806,0.743
4.8120,0.0448,-0.1945,0.6580,0.688
4.8220,0.0504,-0.1204,0.5688,0.584
4.8310,-0.0805,0.0509,0.4392,0.449
4.8630,-0.2153,0.1715,0.2569,0.377
4.8640,-0.3025,0.2665,0.0197,0.404
4.8650,-0.3318,0.3000,-0.0667,0.452
4.8710,-0.4162,0.2893,-0.1292,0.523
4.8810,-0.3537,0.3118,-0.0578,0.475
4.8910,-0.4023,0.2703,0.0400,0.486
4.9010,-0.4235,0.1433,0.0373,0.449
4.9110,-0.4294,0.0702,0.0013,0.435
4.9200,-0.4759,0.0834,-0.1732,0.513
4.9300,-0.4643,0.0888,-0.3452,0.585
4.9630,-0.4193,0.0541,-0.5337,0.681
4.9640,-0.3762,0.0843,-0.5476,0.670
4.9650,-0.3673,0.0064,-0.5257,0.641
4.9690,-0.3587,-0.0277,-0.4896,0.608
4.9790,-0.3214,-0.1120,-0.4583,0.571
4.9910,-0.3014,-0.1345,-0.4150,0.530
4.9990,-0.2514,-0.1692,-0.3670,0.476
5.0080,-0.2309,-0.2401,-0.3549,0.487
5.0190,-0.1797,-0.1553,-0.3165,0.396
5.0300,-0.1803,-0.1153,-0.2353,0.318
5.0380,-0.1759,-0.1007,-0.1233,0.237
5.0680,-0.1924,-0.0787,-0.0164,0.209
5.0690,-0.1939,-0.0192,-0.0100,0.195
5.0690,-0.2039,-0.0371,0.0323,0.210
5.0790,-0.2122,0.0110,0.0459,0.217
5.0880,-0.2576,0.0635,0.0380,0.268
5.0980,-0.2762,0.1260,0.1137,0.324
5.1080,-0.2703,0.1778,0.1963,0.378
5.1170,-0.1078,0.1163,0.1138,0.195
5.1270,0.0141,0.1325,0.0242,0.135
5.1370,0.0330,0.2274,-0.0174,0.230
5.1470,0.0210,0.2325,-0.1352,0.270
5.1560,0.1270,0.2485,-0.2693,0.388
5.1820,0.2288,0.2497,-0.3457,0.484
5.1830,0.2540,0.2913,-0.2452,0.458
5.1850,0.2218,0.3253,-0.0995,0.406
5.1960,0.2864,0.2630,0.1772,0.427
5.2060,0.2803,0.1712,0.3721,0.496
5.2160,0.2465,0.1668,0.5810,0.653
5.2300,0.1724,0.1276,0.5984,0.636
5.2340,0.0765,0.2308,0.4772,0.536
5.2670,0.0975,0.2351,0.3660,0.446
5.2670,0.0309,0.2871,0.2121,0.358
5.2680,0.0312,0.2170,0.0251,0.221
5.2760,0.0715,0.1497,-0.0755,0.182
5.2840,0.1227,0.1482,-0.0111,0.193
5.2950,0.1490,0.1564,0.1702,0.275
5.3050,0.1050,0.1398,0.3846,0.422
5.3140,0.0113,0.1190,0.4624,0.478
5.3310,0.0886,0.1511,0.3681,0.408
5.3330,0.1191,0.0483,0.1620,0.207
5.3670,0.2291,0.0492,0.0470,0.239
