time,ax,ay,az,aT
0.4130,0.1549,-0.1351,-0.0407,0.209
0.4320,0.0930,-0.1119,-0.0790,0.166
0.4320,0.0653,-0.0577,-0.0177,0.089
0.4430,0.0614,-0.0604,-0.0374,0.094
0.4520,-0.0292,-0.0602,-0.1015,0.122
0.4640,-0.0545,0.0039,-0.0959,0.110
0.4720,-0.1084,0.1384,-0.0106,0.176
0.4820,-0.0825,0.0945,0.0613,0.140
0.4920,-0.0151,0.1525,0.0939,0.180
0.5020,-0.0161,0.2118,0.1490,0.259
0.5110,-0.0890,0.2189,0.2142,0.319
0.5210,-0.0606,0.1472,0.4078,0.438
0.5320,-0.0365,0.1138,0.5167,0.530
0.5410,0.0773,0.0954,0.4837,0.499
0.5500,0.0945,0.1305,0.3335,0.370
0.5650,0.1357,0.0751,0.1562,0.220
0.5710,0.1250,0.0557,0.0037,0.137
0.5810,0.1658,-0.0072,0.0371,0.170
0.5910,0.1026,0.0302,0.1124,0.155
0.6000,0.1547,0.0473,0.2105,0.265
0.6110,0.1552,0.0371,0.2655,0.310
0.6200,0.1693,0.0012,0.2233,0.280
0.6330,0.1623,0.0291,0.2342,0.286
0.6410,0.1559,0.0037,0.3314,0.366
0.6500,0.1781,-0.0028,0.2709,0.324
0.6640,0.1396,-0.0813,0.2133,0.268
0.6690,0.1096,-0.0900,0.2776,0.312
0.6790,0.1136,-0.0818,0.2486,0.285
0.6890,0.1008,-0.1140,0.3055,0.341
0.6990,0.0757,-0.0520,0.2483,0.265
0.7090,0.1944,-0.0774,0.1345,0.249
0.7180,0.2042,-0.0029,0.0333,0.207
0.7330,0.2034,-0.0073,-0.0770,0.218
0.7380,0.2013,-0.0038,-0.1132,0.231
0.7470,0.1258,0.1040,-0.1858,0.247
0.7660,0.1036,0.1148,-0.0247,0.157
0.7670,0.1295,0.0155,0.0093,0.131
0.7780,0.1194,-0.0214,0.0335,0.126
0.7870,0.0154,0.0502,0.0457,0.070
0.7980,-0.0404,0.0781,0.1354,0.161
0.8090,-0.0492,-0.0059,0.1909,0.197
0.8170,-0.0349,0.0123,0.1373,0.142
0.8330,-0.0021,-0.0462,0.1933,0.199
0.8360,-0.0800,-0.0648,0.2019,0.227
0.8460,-0.1747,-0.0154,0.0436,0.181
0.8560,-0.2432,-0.0187,-0.0037,0.244
0.8670,-0.2243,-0.1433,0.0253,0.267
0.8760,-0.1894,-0.1348,0.0223,0.234
0.8860,-0.1974,-0.1452,0.0074,0.245
0.8950,-0.2497,-0.1415,-0.1124,0.308
0.9050,-0.2319,-0.1047,-0.1815,0.313
0.9150,-0.2213,-0.1355,-0.2692,0.374
0.9280,-0.1965,-0.1223,-0.3690,0.436
0.9350,-0.1896,-0.0999,-0.3551,0.415
0.9500,-0.0920,-0.0729,-0.2494,0.276
0.9540,-0.0973,-0.1046,-0.1831,0.232
0.9640,-0.0557,-0.0693,-0.0287,0.093
0.9740,-0.0489,-0.1403,0.0947,0.176
0.9840,0.0183,-0.1451,0.0675,0.161
0.9950,0.0113,-0.1350,0.0759,0.155
1.0040,-0.0271,-0.0721,0.1727,0.189
1.0140,0.0093,-0.1121,0.3510,0.369
1.0340,0.0629,-0.1799,0.3198,0.372
1.0340,0.0226,-0.1182,0.2137,0.245
1.0940,0.0089,-0.1274,0.1543,0.200
1.0950,-0.0109,-0.0703,0.0333,0.079
1.0950,-0.0116,-0.0493,0.0012,0.051
1.0960,-0.0243,-0.0428,-0.0930,0.105
1.0960,0.0611,-0.0603,-0.1605,0.182
1.0970,0.1349,-0.0444,-0.3162,0.347
1.1040,0.1548,-0.0988,-0.4241,0.462
1.1160,0.1633,-0.0883,-0.4494,0.486
1.1230,0.0772,-0.0929,-0.4194,0.436
1.1350,-0.0100,-0.0620,-0.2173,0.226
1.1940,-0.0097,-0.0554,0.1000,0.115
1.1950,0.0170,-0.1497,0.2283,0.274
1.1950,-0.1077,-0.1585,0.2505,0.315
1.1960,-0.1475,-0.2133,0.2431,0.355
1.1960,-0.2489,-0.1867,0.1223,0.334
1.1970,-0.2426,-0.2158,0.0618,0.330
1.2020,-0.2171,-0.2300,0.0037,0.316
1.2110,-0.1441,-0.1767,0.0696,0.238
1.2210,-0.0907,-0.1720,0.0090,0.195
1.2360,-0.0213,-0.1710,-0.0627,0.183
1.2400,0.0446,-0.1354,-0.1530,0.209
1.2960,0.0662,-0.0909,-0.2907,0.312
1.2960,-0.0300,-0.0534,-0.3972,0.402
1.2970,-0.0318,-0.0241,-0.4638,0.466
1.2980,-0.0688,-0.0490,-0.3170,0.328
1.2980,-0.0069,-0.1041,-0.1939,0.220
1.2990,-0.0793,-0.0826,-0.0317,0.119
1.3110,-0.0333,-0.1266,0.2966,0.324
1.3190,0.0664,-0.1668,0.5191,0.549
1.3300,0.0859,-0.1647,0.5208,0.553
1.3390,0.0417,-0.1914,0.4966,0.534
1.3560,0.0888,-0.1711,0.2643,0.327
1.4190,0.0976,-0.1212,-0.0167,0.156
1.4200,0.1394,-0.0724,-0.2135,0.265
1.4200,0.1895,-0.0695,-0.2125,0.293
1.4210,0.2725,-0.0502,-0.2292,0.360
1.4210,0.2294,0.0042,-0.2374,0.330
1.4220,0.1745,0.0906,-0.1605,0.254
1.4220,0.1508,0.0355,-0.1747,0.233
1.4270,0.1678,0.0264,-0.1154,0.205
1.4370,0.1488,0.0614,-0.1671,0.232
1.4510,0.1335,-0.0072,-0.0070,0.134
1.4570,0.1601,-0.0464,0.1547,0.227
1.5100,0.1159,-0.0740,0.3063,0.336
1.5100,0.0540,-0.0699,0.3747,0.385
1.5110,0.0248,-0.0553,0.3622,0.367
1.5110,-0.0431,-0.0780,0.2787,0.293
1.5120,-0.0257,-0.0567,0.2417,0.250
1.5160,0.0567,-0.0500,0.1385,0.158
1.5270,0.0975,-0.1052,0.0050,0.144
1.5360,0.0562,-0.1431,-0.1898,0.244
1.5520,0.0205,-0.1151,-0.2863,0.309
1.5550,-0.0914,-0.0236,-0.3832,0.395
1.6100,-0.1379,0.0360,-0.4476,0.470
1.6110,-0.2357,0.0293,-0.4720,0.528
1.6110,-0.2647,0.0275,-0.5333,0.596
1.6120,-0.3095,0.1007,-0.5552,0.644
1.6120,-0.1742,0.1090,-0.5022,0.543
1.6140,-0.1859,0.0745,-0.2430,0.315
1.6250,-0.1829,0.0366,-0.1520,0.241
1.6340,-0.3052,-0.0089,0.1183,0.327
1.6530,-0.4279,-0.0100,0.2808,0.512
1.6540,-0.4537,0.0678,0.3794,0.595
1.7130,-0.4487,0.0373,0.4576,0.642
1.7140,-0.3480,-0.0295,0.5178,0.625
1.7140,-0.2059,-0.0405,0.3806,0.435
1.7150,-0.1326,-0.0519,0.4475,0.470
1.7150,-0.0752,-0.0040,0.3883,0.395
1.7160,0.0127,-0.0112,0.3012,0.302
1.7230,0.0713,-0.0477,0.3324,0.343
1.7330,0.1060,-0.0589,0.1852,0.221
1.7550,0.1508,-0.0382,-0.0726,0.172
1.7560,0.1137,-0.0661,-0.1859,0.228
1.8210,0.0835,-0.0202,-0.3872,0.397
1.8220,0.1425,0.0142,-0.4643,0.486
1.8220,0.1777,-0.0367,-0.5801,0.608
1.8230,0.1734,-0.0238,-0.5511,0.578
1.8230,0.2390,0.0582,-0.5550,0.607
1.8240,0.2347,0.0387,-0.5432,0.593
1.8240,0.2642,0.0402,-0.5230,0.587
1.8870,0.2306,0.0391,-0.4396,0.498
1.8880,0.2011,-0.0144,-0.3862,0.436
1.8890,0.1698,-0.0897,-0.3673,0.414
1.8900,0.1026,-0.1192,-0.1680,0.230
1.8900,0.0363,-0.1592,0.0968,0.190
1.8910,0.0196,-0.2112,0.2698,0.343
1.8910,-0.0019,-0.2560,0.3812,0.459
1.9040,0.0470,-0.3112,0.4481,0.548
1.9090,0.0511,-0.3497,0.4231,0.551
1.9620,0.0561,-0.2798,0.3969,0.489
1.9630,0.0609,-0.2796,0.3595,0.459
1.9630,0.0447,-0.2602,0.2705,0.378
1.9640,0.0201,-0.2116,0.2345,0.317
1.9640,-0.0483,-0.1341,0.2607,0.297
1.9730,0.0222,-0.2195,0.1748,0.281
1.9920,0.0682,-0.1985,0.1469,0.256
1.9920,0.0837,-0.1838,0.0550,0.209
2.0520,0.1025,-0.1461,0.0089,0.179
2.0530,0.1033,-0.1299,-0.0995,0.193
2.0530,0.0799,-0.1201,-0.0718,0.161
2.0540,0.0136,-0.2163,0.0005,0.217
2.0540,-0.0137,-0.2444,0.0222,0.246
2.0550,-0.0547,-0.2667,0.0458,0.276
2.0660,-0.0899,-0.2531,0.0815,0.281
2.0670,-0.1681,-0.2041,0.0838,0.277
2.0800,-0.1632,-0.2489,0.0552,0.303
2.0940,-0.1283,-0.1342,-0.0114,0.186
2.1530,-0.0481,-0.0901,-0.0133,0.103
2.1540,0.0424,-0.0749,-0.0105,0.087
2.1550,0.0023,-0.0385,-0.0196,0.043
2.1550,0.0614,-0.0713,-0.0425,0.103
2.1560,0.0104,-0.0468,-0.0512,0.070
2.1560,-0.0176,-0.0625,-0.0106,0.066
2.1570,0.0263,-0.1081,-0.0251,0.114
2.1680,0.0799,-0.1272,0.0122,0.151
2.1760,0.1021,-0.1321,0.0396,0.172
2.1860,0.1757,-0.0952,0.0554,0.207
2.2040,0.2086,-0.0545,-0.0368,0.219
2.2050,0.1054,-0.1017,-0.1647,0.220
2.2630,0.1006,-0.1167,-0.1185,0.194
2.2640,0.0604,-0.0866,-0.1015,0.146
2.2640,0.0892,-0.0805,-0.1251,0.173
2.2650,0.1050,-0.0344,-0.0687,0.130
2.2650,0.1153,0.0444,-0.1127,0.167
2.2660,0.1504,0.0526,-0.0719,0.175
2.2740,0.1550,0.0076,0.0032,0.155
2.2840,0.2212,-0.0214,-0.0266,0.224
2.2930,0.2603,-0.0251,0.0995,0.280
2.3040,0.2229,-0.0968,0.1722,0.298
2.3650,0.2064,-0.0830,0.2350,0.324
2.3660,0.1613,-0.0959,0.1819,0.261
2.3660,0.0394,-0.0975,0.0734,0.128
2.3670,-0.0800,-0.0974,0.0752,0.147
2.3670,-0.1240,-0.0985,0.0085,0.159
2.3680,-0.1621,-0.0345,-0.0596,0.176
2.3720,-0.1155,0.0377,-0.1481,0.192
2.3830,-0.0658,0.1166,-0.2238,0.261
2.3910,0.1016,-0.0256,-0.2517,0.273
2.4030,0.1083,-0.0369,-0.1758,0.210
2.4110,0.0912,-0.0488,-0.0967,0.142
2.4670,0.0444,-0.0105,-0.0944,0.105
2.4670,-0.0112,-0.0675,-0.1462,0.161
2.4680,-0.0503,-0.0548,-0.1708,0.186
2.4680,0.0489,0.0121,-0.2691,0.274
2.4690,0.1006,0.0380,-0.3483,0.364
2.4690,0.1601,0.0889,-0.3634,0.407
2.4810,0.2910,0.1488,-0.3485,0.478
2.4900,0.3354,0.1533,-0.1939,0.417
2.5050,0.3843,0.1732,-0.0739,0.428
2.5100,0.3933,0.1985,0.0836,0.448
2.5730,0.3824,0.1374,0.1333,0.428
2.5740,0.4092,0.0789,0.1733,0.451
2.5740,0.3806,0.1046,0.1963,0.441
2.5750,0.4509,0.1574,0.2119,0.523
2.5750,0.5257,0.2082,0.2419,0.615
2.5760,0.6089,0.2422,0.1865,0.681
2.5840,0.6157,0.2238,0.1150,0.665
2.5890,0.5495,0.3011,0.0632,0.630
2.6050,0.4876,0.4384,0.0070,0.656
2.6090,0.4419,0.4132,-0.0517,0.607
2.6650,0.3731,0.3478,-0.0556,0.513
2.6650,0.2874,0.3568,-0.0360,0.460
2.6660,0.1795,0.3607,0.0095,0.403
2.6660,0.2048,0.3711,0.0572,0.428
2.6670,0.1897,0.3466,0.0812,0.403
2.6670,0.1424,0.4112,0.0507,0.438
2.6780,0.1462,0.3526,-0.0703,0.388
2.6880,0.2468,0.4379,-0.1529,0.525
2.7050,0.2909,0.4406,-0.2524,0.585
2.7070,0.2343,0.4409,-0.2327,0.551
2.7610,0.2101,0.4404,-0.2301,0.539
2.7610,0.1491,0.5025,-0.2243,0.570
2.7620,0.0957,0.5559,-0.1663,0.588
2.7630,0.0272,0.5596,-0.2193,0.602
2.7630,0.0780,0.5793,-0.3441,0.678
2.7660,0.0732,0.6366,-0.4112,0.761
2.7750,0.0897,0.6625,-0.4922,0.830
2.7860,0.0679,0.6849,-0.5394,0.874
2.7950,0.1003,0.6918,-0.7341,1.014
2.8060,-0.0261,0.7674,-0.8041,1.112
2.8610,0.0439,0.7931,-0.8289,1.148
2.8620,0.0540,0.8123,-0.8661,1.189
2.8650,0.0153,0.7838,-0.8770,1.176
2.8660,0.0280,0.7768,-0.8639,1.162
2.8660,0.0181,0.7963,-0.8936,1.197
2.8670,-0.1210,0.7980,-0.9521,1.248
2.8740,-0.2869,0.7996,-0.9035,1.240
2.8840,-0.3539,0.7983,-0.7935,1.180
2.8940,-0.3600,0.8242,-0.6766,1.126
2.9050,-0.3741,0.8374,-0.6313,1.113
2.9610,-0.4279,0.9038,-0.7453,1.247
2.9620,-0.5939,0.9334,-0.8153,1.374
2.9630,-0.6855,1.0396,-0.8567,1.512
2.9630,-0.7361,1.1023,-0.8319,1.565
2.9640,-0.8088,1.0980,-0.7721,1.567
2.9640,-0.8857,1.1188,-0.6633,1.574
2.9730,-1.0369,1.2106,-0.4929,1.668
2.9830,-1.0951,1.1617,-0.3204,1.628
2.9930,-1.2034,1.2342,-0.1266,1.728
3.0090,-1.1392,1.2928,0.0480,1.724
3.0110,-1.0495,1.3873,0.1508,1.746
3.0660,-0.9396,1.4337,0.2971,1.740
3.0670,-0.7845,1.3694,0.3411,1.615
3.0680,-0.6978,1.3743,0.2379,1.560
3.0680,-0.5867,1.4133,0.1833,1.541
3.0680,-0.4454,1.4612,0.1003,1.531
3.0710,-0.1633,1.5392,0.1675,1.557
3.0820,0.1233,1.4632,0.3131,1.501
3.0910,0.4084,1.3672,0.5131,1.516
3.1060,0.5538,1.2907,0.7868,1.610
3.1100,0.5067,1.2467,0.9433,1.643
3.1640,0.4660,1.1662,1.0837,1.659
3.1640,0.3621,1.0087,1.1077,1.541
3.1650,0.1813,0.8442,0.9893,1.313
3.1650,0.0442,0.7127,0.9600,1.196
3.1660,-0.1010,0.5560,0.9478,1.103
3.1690,-0.1755,0.4893,1.0885,1.206
3.1800,-0.2590,0.5083,1.2294,1.355
3.1890,-0.1800,0.5034,1.2084,1.321
3.2060,-0.1622,0.4593,1.1838,1.280
3.2090,0.0477,0.3941,1.1550,1.221
3.2770,0.1956,0.3970,1.1548,1.237
3.2770,0.2281,0.3698,1.1113,1.193
3.2780,0.3596,0.3026,1.0703,1.169
3.2780,0.4855,0.2242,1.0797,1.205
3.2790,0.5474,0.1611,0.9437,1.103
3.2790,0.5185,0.0605,0.8709,1.015
3.2800,0.6184,-0.1144,0.6533,0.907
3.2870,0.6182,-0.1963,0.4796,0.807
3.2970,0.6904,-0.3141,0.4300,0.872
3.3070,0.7781,-0.4468,0.4249,0.993
3.3750,0.7204,-0.5428,0.5645,1.064
3.3750,0.5728,-0.6638,0.7699,1.167
3.3760,0.4208,-0.7341,0.8861,1.225
3.3770,0.2199,-0.7504,0.9643,1.241
3.3770,0.0825,-0.8455,0.8110,1.174
3.3780,0.0848,-1.1308,0.5814,1.274
3.3780,0.0524,-1.1829,0.2767,1.216
3.3870,0.0751,-1.1709,-0.1774,1.187
3.3960,0.0112,-1.0027,-0.5881,1.162
3.4070,0.1128,-0.8838,-0.9784,1.323
3.4680,0.2381,-0.8007,-1.1609,1.430
3.4680,0.3098,-0.7218,-1.1969,1.432
3.4690,0.3486,-0.6802,-1.0703,1.315
3.4690,0.2087,-0.6693,-1.0488,1.262
3.4700,0.1087,-0.7043,-0.7904,1.064
3.4710,-0.0494,-0.7741,-0.5774,0.967
3.4750,-0.2121,-0.9386,-0.4360,1.056
3.4840,-0.4308,-1.1019,-0.2845,1.217
3.4940,-0.5857,-1.2837,-0.1271,1.417
3.5080,-0.7632,-1.2523,0.0580,1.468
3.5130,-0.8972,-1.3146,0.1614,1.600
3.5650,-0.9412,-1.3161,0.1716,1.627
3.5650,-0.9519,-1.2755,0.2156,1.606
3.5660,-1.1122,-1.1508,0.1909,1.612
3.5670,-1.2430,-1.0026,0.0955,1.600
3.5670,-1.3522,-0.8608,-0.0893,1.605
3.5730,-1.3951,-0.7086,-0.3443,1.602
3.5820,-1.4583,-0.5738,-0.6052,1.680
3.5920,-1.4499,-0.4083,-0.7026,1.662
3.6090,-1.4039,-0.3196,-0.8667,1.681
3.6110,-1.3326,-0.1688,-0.9306,1.634
3.6640,-1.2317,0.0051,-0.8377,1.490
3.6650,-0.9973,0.1318,-0.6527,1.199
3.6650,-0.7541,0.0860,-0.6502,0.999
3.6660,-0.5831,0.0786,-0.6196,0.854
3.6660,-0.5000,0.0482,-0.5755,0.764
3.6710,-0.5105,0.1216,-0.5008,0.725
3.6810,-0.5377,0.1547,-0.4142,0.696
3.6910,-0.4545,0.1586,-0.4415,0.653
3.7080,-0.4525,0.1237,-0.5368,0.713
3.7100,-0.3261,0.1563,-0.8238,0.900
3.7650,-0.2557,0.2445,-0.9803,1.042
3.7650,-0.2179,0.3484,-1.0626,1.139
3.7660,-0.1663,0.4173,-1.0883,1.177
3.7670,-0.1214,0.3916,-0.9701,1.053
3.7670,-0.2160,0.3883,-0.5891,0.738
3.7690,-0.4026,0.2222,-0.1699,0.490
3.7790,-0.5976,0.1348,0.1190,0.624
3.7890,-0.9082,0.0915,0.3031,0.962
3.8080,-1.0274,0.0559,0.2118,1.050
3.8090,-1.0366,0.0009,-0.0653,1.039
3.8780,-0.9840,0.0001,-0.4371,1.077
3.8780,-0.8569,0.1353,-0.7400,1.140
3.8790,-0.6756,0.1626,-0.8178,1.073
3.8790,-0.5630,0.1886,-0.6418,0.874
3.8800,-0.3428,0.1660,-0.2035,0.432
3.8810,-0.2268,0.1088,0.2533,0.357
3.8810,-0.2360,0.0992,0.5984,0.651
3.8890,-0.1785,-0.0084,0.8904,0.908
3.8990,-0.1859,-0.0402,1.1229,1.139
3.9090,-0.1290,-0.0410,1.0885,1.097
3.9660,-0.1775,-0.0554,1.1293,1.144
3.9670,-0.1496,-0.0751,1.1637,1.176
3.9670,0.0186,0.0026,1.0363,1.037
3.9680,0.1521,-0.0206,0.8496,0.863
3.9680,0.3533,-0.0725,0.7427,0.826
3.9690,0.4904,-0.2486,0.9621,1.108
3.9770,0.5656,-0.3805,1.4276,1.582
3.9860,0.5352,-0.5555,1.8291,1.985
3.9960,0.3671,-0.6079,2.1356,2.251
4.0080,0.1473,-0.6797,2.2755,2.379
4.0680,-0.0702,-0.8000,2.1810,2.324
4.0690,-0.0724,-0.8399,1.9294,2.106
4.0690,-0.0373,-0.7835,1.5537,1.741
4.0700,0.1490,-0.6178,1.5170,1.645
4.0700,0.5443,-0.5482,1.4232,1.619
4.0710,0.9293,-0.5377,1.3886,1.755
4.0750,1.4025,-0.4973,1.3170,1.987
4.0840,1.7311,-0.5685,1.2906,2.233
4.0950,1.9098,-0.6932,1.2148,2.367
4.1090,1.8526,-0.9780,1.0267,2.333
4.1140,1.6807,-1.0937,0.6554,2.110
4.1720,1.4535,-1.1818,0.2594,1.891
4.1730,1.2232,-1.3204,-0.0923,1.802
4.1730,1.1377,-1.3674,-0.5676,1.867
4.1740,1.1332,-1.3875,-0.9637,2.034
4.1750,1.1892,-1.2924,-1.2820,2.174
4.1750,1.2611,-1.2085,-1.4282,2.256
4.1850,1.2794,-1.1207,-1.5613,2.309
4.1930,1.2692,-1.0579,-1.6095,2.307
4.2090,1.1587,-1.0391,-1.7098,2.312
4.2590,1.0921,-0.9412,-1.7696,2.283
4.2600,0.9848,-0.8823,-1.7034,2.156
4.2610,0.8845,-0.9104,-1.4310,1.913
4.2620,0.8264,-0.8673,-1.1083,1.632
4.2620,0.7363,-0.8936,-0.7990,1.407
4.2630,0.5235,-0.7404,-0.4350,1.006
4.2720,0.4956,-0.6563,0.1706,0.840
4.2810,0.3716,-0.5413,0.6418,0.918
4.2920,0.3658,-0.4971,0.8474,1.048
4.3510,0.2424,-0.5099,0.6963,0.896
4.3520,0.1110,-0.4916,0.3680,0.624
4.3520,-0.0705,-0.3876,-0.0261,0.395
4.3530,-0.1415,-0.1834,-0.2130,0.315
4.3530,-0.0709,-0.1087,-0.1918,0.232
4.3540,0.0566,0.0267,-0.2952,0.302
4.3610,0.1479,-0.0043,-0.3025,0.337
4.3700,0.2344,0.0634,-0.2976,0.384
4.3800,0.2290,0.1682,-0.4195,0.507
4.3920,0.1754,0.1532,-0.5128,0.563
4.3990,0.1298,0.0896,-0.5372,0.560
4.4560,0.0712,0.0128,-0.6127,0.617
4.4570,-0.0935,0.0732,-0.6241,0.635
4.4580,-0.2039,0.1329,-0.4850,0.543
4.4580,-0.3146,0.0473,-0.4295,0.534
4.4590,-0.4623,0.0471,-0.4999,0.683
4.4590,-0.4957,0.1402,-0.4626,0.692
4.4690,-0.6325,0.2552,-0.4637,0.825
4.4780,-0.6014,0.3453,-0.2548,0.739
4.4940,-0.5256,0.4018,-0.2039,0.692
4.4990,-0.5052,0.4077,-0.1647,0.670
4.5520,-0.4730,0.5084,-0.1777,0.717
4.5530,-0.4004,0.5286,-0.1979,0.692
4.5530,-0.3840,0.6393,-0.2420,0.784
4.5540,-0.3796,0.6307,-0.1595,0.753
4.5540,-0.2476,0.6952,0.0187,0.738
4.5560,-0.2174,0.8271,0.0084,0.855
4.5670,-0.0814,0.8733,0.1375,0.888
4.5760,0.0191,0.9508,0.1526,0.963
4.5920,0.1472,0.9432,0.1133,0.961
4.5950,0.0961,0.9901,0.0743,0.998
4.6480,0.0439,1.0806,0.0661,1.084
4.6490,0.0820,1.0078,0.1311,1.020
4.6490,0.1338,0.9870,0.2715,1.032
4.6500,0.0649,0.9338,0.2488,0.969
4.6510,-0.0132,0.9831,0.2743,1.021
4.6580,-0.0534,0.8857,0.2362,0.918
4.6650,-0.1373,0.7622,0.1200,0.784
4.6760,-0.2650,0.8224,0.0758,0.867
4.7310,-0.3932,0.8037,0.0844,0.899
4.7330,-0.5264,0.6867,0.1858,0.885
4.7340,-0.7307,0.6374,0.2321,0.997
4.7350,-0.8969,0.6376,0.2903,1.138
4.7360,-1.1816,0.5906,0.4275,1.388
4.7370,-1.2948,0.6176,0.4641,1.508
4.7430,-1.4322,0.6034,0.4675,1.623
4.7610,-1.4973,0.5649,0.3088,1.630
4.7630,-1.4841,0.5791,0.2504,1.613
4.8170,-1.2622,0.4752,0.3836,1.402
4.8170,-1.1026,0.3363,0.7133,1.356
4.8180,-0.7953,0.0145,1.2770,1.504
4.8200,-0.5510,-0.3253,1.8239,1.933
4.8200,-0.4691,-0.6807,2.2203,2.369
4.8220,-0.5010,-0.9551,2.3147,2.554
4.8320,-0.6456,-1.1828,2.0057,2.416
4.8420,-0.7946,-1.3827,1.3913,2.116
4.8590,-0.8905,-1.4161,0.5693,1.767
4.8610,-0.8588,-1.3700,-0.1871,1.628
4.9150,-0.7505,-1.2753,-0.7094,1.641
4.9160,-0.5362,-1.1729,-0.9053,1.576
4.9170,-0.3225,-1.0704,-0.8900,1.429
4.9180,-0.2032,-0.9905,-0.6146,1.183
4.9190,-0.1136,-1.0187,-0.3227,1.075
4.9250,-0.0391,-1.1018,-0.0109,1.103
4.9300,0.0682,-1.1968,0.0309,1.199
4.9400,0.1018,-1.3212,0.0721,1.327
4.9500,0.1803,-1.3164,0.0778,1.331
4.9590,0.2892,-1.3480,0.0200,1.379
5.0120,0.3138,-1.2947,0.0544,1.333
5.0120,0.3485,-1.2220,0.1044,1.275
5.0130,0.3358,-1.1200,0.1601,1.180
5.0130,0.1905,-1.0319,0.1782,1.064
5.0140,0.1350,-0.9932,0.2069,1.023
5.0230,-0.0203,-0.8433,0.1315,0.854
5.0290,-0.1885,-0.8452,-0.0903,0.871
5.0390,-0.3101,-0.6894,-0.4056,0.858
5.0490,-0.3216,-0.6388,-0.7670,1.049
5.0580,-0.2862,-0.5262,-1.1111,1.262
5.0760,-0.2551,-0.2718,-1.2364,1.291
5.0780,-0.1587,-0.0506,-1.2828,1.294
5.1370,-0.0011,0.1107,-1.0474,1.053
5.1370,0.1602,0.1126,-0.8551,0.877
5.1380,0.2347,0.1416,-0.6455,0.701
5.1380,0.2734,0.0732,-0.5088,0.582
5.1390,0.2411,-0.0023,-0.4558,0.516
5.1390,0.1234,-0.0718,-0.3878,0.413
5.1470,0.0113,-0.1679,-0.3716,0.408
5.1570,-0.2159,-0.1753,-0.2230,0.357
5.1670,-0.3549,-0.0846,-0.2101,0.421
5.1770,-0.4893,-0.0731,-0.1120,0.507
5.2290,-0.4700,0.0192,-0.2148,0.517
5.2300,-0.5523,0.0968,-0.4271,0.705
5.2300,-0.5699,0.1723,-0.7156,0.931
5.2310,-0.6086,0.2809,-1.0002,1.204
5.2310,-0.6862,0.3680,-1.1770,1.411
5.2390,-0.7818,0.4315,-1.2046,1.500
5.2450,-0.9101,0.4466,-1.1890,1.562
5.2550,-0.9906,0.4353,-0.9510,1.441
5.2650,-0.9999,0.3048,-0.6388,1.225
5.2770,-1.0317,0.2256,-0.3828,1.123
5.2840,-1.0057,0.1902,-0.1557,1.035
5.3270,-0.9180,0.1535,-0.0641,0.933
5.3270,-0.7951,0.1433,-0.0568,0.810
5.3280,-0.5802,0.0933,-0.0789,0.593
5.3280,-0.3205,0.0598,-0.0718,0.334
5.3340,-0.0881,0.0821,-0.0157,0.121
5.3440,0.1739,0.0532,0.2557,0.314
5.3610,0.3918,0.0019,0.5771,0.698
5.3620,0.6739,-0.1615,1.0998,1.300
5.4120,0.8896,-0.3011,1.4615,1.737
