time,ax,ay,az,aT
25.2990,-0.8316,-0.8447,-0.7466,1.401
25.3080,-0.7235,-0.9949,-0.5468,1.346
25.3270,-0.6739,-1.0076,-0.5978,1.352
25.3290,-0.5841,-1.0022,-0.7439,1.378
25.3380,-0.5090,-0.8085,-0.8686,1.291
25.3500,-0.4916,-0.6694,-0.9650,1.273
25.3580,-0.4904,-0.6611,-0.9779,1.278
25.3680,-0.5512,-0.7022,-0.6976,1.133
25.3780,-0.4613,-0.7599,-0.4763,1.008
25.3940,-0.3948,-0.8856,-0.0495,0.971
25.4290,-0.3329,-1.1342,0.2364,1.205
25.4310,-0.1871,-1.2621,0.3650,1.327
25.4320,-0.1173,-1.3111,0.3214,1.355
25.4330,-0.1664,-1.2702,0.1850,1.294
25.4370,-0.1713,-1.0465,-0.1183,1.067
25.4500,-0.0948,-0.8873,-0.2831,0.936
25.4570,0.0021,-0.6966,-0.5780,0.905
25.4670,0.1010,-0.6450,-0.8697,1.088
25.4770,0.0683,-0.6723,-1.1407,1.326
25.4930,0.1723,-0.7005,-1.3151,1.500
25.5350,0.3533,-0.7268,-1.4522,1.662
25.5360,0.2088,-0.5569,-1.5535,1.663
25.5370,0.1600,-0.5160,-1.6579,1.744
25.5380,0.1864,-0.5826,-1.4986,1.619
25.5390,0.3609,-0.6028,-1.2679,1.450
25.5500,0.3009,-0.6929,-0.9460,1.211
25.5560,0.2563,-0.6657,-0.7980,1.070
25.5660,0.1918,-0.6580,-0.8415,1.085
25.5760,0.0728,-0.5577,-0.8253,0.999
25.6010,0.0494,-0.4805,-0.7111,0.860
25.6050,0.1161,-0.3500,-0.3458,0.506
25.6070,0.1004,-0.1456,-0.0367,0.181
25.6260,0.1183,-0.1700,0.2332,0.312
25.6270,0.1717,-0.3237,0.5192,0.635
25.6350,0.3373,-0.4527,0.9550,1.109
25.6450,0.4600,-0.4088,1.1030,1.263
25.6550,0.5058,-0.4051,1.1374,1.309
25.6780,0.4758,-0.2887,1.1348,1.264
25.6790,0.5815,-0.3100,1.0390,1.230
25.6840,0.5537,-0.3747,0.9462,1.159
25.7060,0.5279,-0.3517,0.5711,0.854
25.7070,0.4483,-0.2969,0.1620,0.562
25.7150,0.3541,-0.2463,-0.1677,0.463
25.7250,0.3773,-0.2168,-0.4577,0.632
25.7340,0.3643,-0.1295,-0.6326,0.741
25.7440,0.2961,-0.0413,-0.6356,0.702
25.7540,0.2848,-0.0438,-0.5650,0.634
25.7640,0.3871,-0.2069,-0.2911,0.527
25.7740,0.5444,-0.2612,0.0895,0.610
25.8020,0.7923,-0.4548,0.5763,1.080
25.8040,0.8836,-0.6553,0.9598,1.460
25.8040,0.9790,-0.8681,1.0328,1.667
25.8220,1.0630,-0.9822,0.8747,1.691
25.8240,1.0601,-1.1737,0.4301,1.639
25.8330,0.8386,-1.1615,-0.2397,1.453
25.8430,0.6407,-1.2319,-0.8291,1.617
25.8540,0.6194,-1.1985,-1.1052,1.744
25.8630,0.6531,-1.0218,-1.2415,1.735
25.8870,0.7742,-0.8128,-1.2977,1.716
25.8880,0.8488,-0.6047,-1.2772,1.648
25.9220,0.9741,-0.5088,-1.1625,1.600
25.9230,1.0774,-0.4868,-1.0112,1.556
25.9240,1.1793,-0.4811,-0.8233,1.517
25.9250,1.1101,-0.5865,-0.6951,1.435
25.9320,1.0422,-0.6128,-0.6449,1.370
25.9440,0.9962,-0.7293,-0.5020,1.333
25.9520,0.9320,-0.7838,-0.3234,1.260
25.9620,0.8674,-0.7987,-0.2029,1.196
26.0370,0.7462,-0.7326,-0.1040,1.051
26.0430,0.6270,-0.5713,-0.0045,0.848
26.0440,0.5845,-0.4980,-0.0136,0.768
26.0450,0.4873,-0.5195,-0.1762,0.734
26.0460,0.3943,-0.6169,-0.3775,0.824
26.0470,0.2857,-0.6626,-0.7096,1.012
26.0470,0.2169,-0.5587,-0.9246,1.102
26.0480,0.2056,-0.4032,-1.1364,1.223
26.0510,0.1155,-0.1188,-1.2880,1.299
26.0610,0.1371,-0.0081,-1.3239,1.331
26.1150,0.1371,0.0455,-1.3409,1.349
26.1160,0.1163,0.1001,-1.3010,1.310
26.1170,0.0555,0.1949,-1.0899,1.109
26.1180,0.0702,0.2343,-1.0140,1.043
26.1190,-0.0084,0.1616,-0.9779,0.991
26.1200,-0.0843,0.0903,-1.0766,1.084
26.1310,-0.1734,0.0796,-0.9854,1.004
26.1410,-0.2227,0.1668,-0.8761,0.919
26.1500,-0.2908,0.2345,-0.8433,0.922
26.1600,-0.3406,0.2065,-0.7913,0.886
26.1960,-0.3319,0.2341,-0.8532,0.945
26.1980,-0.3207,0.3154,-1.0854,1.175
26.1990,-0.3252,0.4873,-1.2763,1.404
26.2000,-0.2903,0.5582,-1.4643,1.594
26.2150,-0.2376,0.7599,-1.5548,1.747
26.2210,-0.2404,0.9388,-1.6623,1.924
26.2300,-0.2050,0.9255,-1.6736,1.923
26.2390,-0.1311,0.8941,-1.8003,2.014
26.2490,-0.1139,0.8833,-1.8895,2.089
26.2590,-0.0796,0.9301,-1.7298,1.966
26.3000,-0.1809,0.9759,-1.6461,1.922
26.3010,-0.1693,1.0409,-1.5051,1.838
26.3030,-0.1970,1.1272,-1.3652,1.781
26.3040,-0.2441,1.1390,-1.1691,1.650
26.3110,-0.1394,0.9839,-0.9761,1.393
26.3310,-0.2076,0.8738,-0.7486,1.169
26.3370,-0.2943,0.7712,-0.5253,0.978
26.3380,-0.4417,0.7133,-0.2758,0.883
26.3510,-0.5668,0.6609,-0.2207,0.898
26.3580,-0.7496,0.7998,-0.1655,1.109
26.3690,-0.9312,0.8815,0.0427,1.283
26.3770,-0.9410,0.9081,0.2306,1.328
26.4130,-0.9154,0.9043,0.7395,1.484
26.4140,-0.8739,0.7557,1.4352,1.842
26.4210,-0.8981,0.6819,2.2742,2.538
26.4230,-0.7800,0.4545,3.1411,3.268
26.4300,-0.8209,0.0301,3.5798,3.673
26.4400,-0.7812,-0.6219,3.2713,3.420
26.4470,-0.7461,-1.2455,2.5479,2.933
26.4570,-0.7899,-1.3751,1.5119,2.191
26.4860,-1.0237,-1.1522,0.5114,1.624
26.4870,-1.1499,-0.7823,-0.5331,1.489
26.4880,-1.1568,-0.3693,-1.2442,1.739
26.4970,-1.0581,-0.1919,-1.4545,1.809
26.5250,-0.8982,-0.1672,-1.2445,1.544
26.5270,-0.7361,-0.3084,-0.8281,1.150
26.5280,-0.6071,-0.5930,-0.3411,0.915
26.5360,-0.5021,-0.9049,-0.2240,1.059
26.5470,-0.4310,-1.1676,-0.2463,1.269
26.5560,-0.3137,-1.2325,-0.4630,1.353
26.5960,-0.2970,-1.1519,-0.7980,1.432
26.5970,-0.4120,-1.0370,-1.1045,1.570
26.5980,-0.4768,-0.9190,-1.2393,1.615
26.5990,-0.4781,-0.8016,-1.2776,1.582
26.6060,-0.4492,-0.8392,-1.0857,1.444
26.6210,-0.4480,-0.8009,-0.7983,1.216
26.6250,-0.4347,-0.8191,-0.6268,1.119
26.6350,-0.3660,-0.9497,-0.5334,1.149
26.6480,-0.3538,-0.9652,-0.5167,1.151
26.6550,-0.3308,-1.0771,-0.7669,1.363
26.6650,-0.4020,-0.9626,-1.1111,1.524
26.6740,-0.3517,-0.8336,-1.3183,1.599
26.6910,-0.3759,-0.6910,-1.5607,1.748
26.7250,-0.3065,-0.5235,-1.5473,1.662
26.7280,-0.1885,-0.3612,-1.5227,1.576
26.7290,-0.0197,-0.3792,-1.3029,1.357
26.7300,0.1221,-0.2231,-1.0462,1.077
26.7340,0.2991,-0.1818,-1.0963,1.151
26.7470,0.2315,-0.1591,-1.0505,1.087
26.7540,0.2843,-0.0973,-1.1005,1.141
26.7640,0.3018,-0.1492,-1.2083,1.254
26.7730,0.3060,-0.2545,-1.2986,1.358
26.7880,0.3529,-0.3164,-1.4297,1.506
26.7940,0.2865,-0.4510,-1.3520,1.454
26.8190,0.2956,-0.4882,-1.2369,1.362
26.8210,0.2646,-0.4115,-1.2172,1.312
26.8230,0.2132,-0.3746,-1.2160,1.290
26.8330,0.1051,-0.2801,-1.1765,1.214
26.8450,0.1696,-0.3546,-1.1387,1.205
26.8530,0.1764,-0.4075,-1.0065,1.100
26.8630,0.2003,-0.5689,-0.7247,0.943
26.8730,0.2929,-0.7044,-0.3705,0.848
26.8880,0.2267,-0.7598,-0.0377,0.794
26.8930,0.1747,-0.7014,0.1613,0.741
26.9160,0.0630,-0.7030,0.2849,0.761
26.9170,-0.0292,-0.6495,0.4864,0.812
26.9230,-0.0262,-0.5773,0.6308,0.856
26.9320,0.0717,-0.5614,0.7746,0.959
26.9430,0.0923,-0.4851,1.0126,1.127
26.9520,0.1317,-0.3706,1.0401,1.112
26.9620,0.1523,-0.3322,1.0483,1.110
26.9720,0.0793,-0.1433,0.9240,0.938
26.9850,0.0270,0.1369,0.9745,0.984
27.0350,0.1453,0.3763,1.1794,1.246
27.0360,0.2775,0.5428,1.5546,1.670
27.0370,0.4058,0.6216,1.9448,2.082
27.0390,0.6076,0.5410,2.3285,2.467
27.0400,0.7903,0.5061,2.6132,2.777
27.0420,0.9568,0.2670,2.6654,2.844
27.0510,1.1127,0.0654,2.3356,2.588
27.0720,1.2394,-0.1237,1.7990,2.188
27.0740,1.2797,-0.1336,1.0772,1.678
27.0810,1.2113,-0.0639,0.4590,1.297
27.1030,1.1644,-0.0119,-0.2467,1.190
27.1050,1.0421,0.1197,-0.9448,1.412
27.1110,0.8613,0.1829,-1.2739,1.549
27.1210,0.7356,0.1264,-1.5240,1.697
27.1310,0.6114,0.0897,-1.6209,1.735
27.1410,0.5439,-0.0207,-1.6999,1.785
27.1540,0.5537,-0.2378,-1.6678,1.773
27.1600,0.6012,-0.5412,-1.5637,1.761
27.1700,0.6084,-0.7604,-1.3102,1.632
27.1890,0.6294,-0.8595,-0.9253,1.411
27.1900,0.5304,-0.9945,-0.5994,1.277
27.2000,0.5611,-1.0136,-0.2934,1.195
27.2300,0.4955,-0.9935,-0.0453,1.111
27.2320,0.3924,-1.0870,0.0873,1.159
27.2330,0.5193,-1.0649,0.1238,1.191
27.2400,0.4754,-0.8736,0.0087,0.995
27.2490,0.3769,-0.8590,-0.2190,0.963
27.2590,0.3384,-0.8139,-0.5002,1.014
27.2690,0.3788,-0.7597,-0.7764,1.150
27.2870,0.4188,-0.6731,-0.9920,1.270
27.2880,0.4368,-0.4951,-1.2246,1.391
27.2990,0.4907,-0.4324,-1.4186,1.562
27.3180,0.5261,-0.3099,-1.4988,1.618
27.3200,0.5628,-0.2393,-1.5909,1.704
27.3290,0.5220,-0.1373,-1.6417,1.728
27.3390,0.4260,-0.1797,-1.7253,1.786
27.3480,0.3511,-0.2203,-1.8096,1.856
27.3580,0.3347,-0.1283,-1.7589,1.795
27.3690,0.3940,0.0211,-1.6891,1.735
27.3900,0.3761,0.0589,-1.6401,1.684
27.3910,0.4000,0.0412,-1.6878,1.735
27.3980,0.4008,0.0532,-1.7031,1.750
27.4280,0.2342,0.0636,-1.7363,1.753
27.4290,0.0520,0.1119,-1.7308,1.735
27.4300,-0.1626,0.1209,-1.7819,1.793
27.4380,-0.1632,-0.0238,-1.8708,1.878
27.4470,-0.2388,-0.0728,-1.8254,1.842
27.4570,-0.2201,0.0128,-1.7995,1.813
27.4810,-0.1488,0.0986,-1.7357,1.745
27.4830,-0.0460,0.2786,-1.5756,1.601
27.5290,-0.0256,0.3995,-1.4150,1.471
27.5310,-0.0107,0.4616,-1.2730,1.354
27.5320,0.0783,0.6392,-0.9401,1.139
27.5330,0.1238,0.8013,-0.5519,0.981
27.5340,0.0497,0.9691,-0.1290,0.979
27.5400,-0.0077,0.9522,0.2709,0.990
27.5460,-0.0627,0.9593,0.5532,1.109
27.5560,-0.2246,0.7212,0.5466,0.932
27.5800,-0.3944,0.4464,0.4057,0.721
27.5820,-0.5890,0.2478,0.1700,0.661
27.6160,-0.8612,0.2639,-0.1051,0.907
27.6170,-1.0523,0.4375,-0.2962,1.177
27.6190,-1.2482,0.6706,-0.4873,1.498
27.6190,-1.3499,0.7292,-0.6198,1.655
27.6250,-1.4731,0.8424,-0.6167,1.806
27.6360,-1.5065,0.8799,-0.2888,1.768
27.6450,-1.4337,0.6939,0.2456,1.612
27.6560,-1.1981,0.4236,0.8113,1.508
27.6930,-0.9720,0.0906,1.3303,1.650
27.6940,-0.8287,-0.1732,1.7852,1.976
27.6950,-0.7448,-0.4130,2.0078,2.181
27.7070,-0.8341,-0.5357,1.9038,2.146
27.7080,-0.7700,-0.8172,1.6117,1.964
27.7220,-0.9084,-0.8688,1.0621,1.646
27.7240,-0.9788,-0.9033,0.2561,1.356
27.7350,-1.0770,-0.7059,-0.4636,1.369
27.7440,-1.2123,-0.5139,-0.7015,1.492
27.7540,-1.0720,-0.4947,-0.4995,1.282
27.8050,-0.9456,-0.5879,-0.1850,1.129
27.8060,-0.8263,-0.8487,0.1458,1.193
27.8070,-0.7321,-1.0630,0.3377,1.334
27.8080,-0.5601,-1.2292,0.5437,1.456
27.8090,-0.3845,-1.3476,0.4577,1.474
27.8140,-0.3084,-1.3364,0.1262,1.377
27.8290,-0.3424,-1.3073,-0.3192,1.389
27.8340,-0.3337,-1.0955,-0.6831,1.333
27.8430,-0.2289,-1.0436,-0.9478,1.428
27.8600,-0.1458,-1.1293,-1.1723,1.634
27.8660,0.0305,-1.2131,-1.2832,1.766
27.8730,0.1477,-1.2373,-1.2038,1.733
27.8830,0.3386,-1.1636,-1.2789,1.762
27.8930,0.4703,-1.1841,-1.3359,1.846
27.9230,0.4884,-1.1843,-1.5274,1.993
27.9240,0.6050,-1.2029,-1.6808,2.154
27.9250,0.6104,-1.2613,-1.8140,2.292
27.9330,0.6744,-1.2077,-1.9264,2.372
27.9510,0.7733,-1.0037,-1.9609,2.335
27.9520,0.7155,-0.7818,-1.7269,2.026
27.9640,0.6902,-0.5419,-1.5885,1.815
27.9720,0.6615,-0.3384,-1.4130,1.596
27.9820,0.6696,-0.2090,-1.2389,1.424
28.0220,0.6719,-0.1320,-1.0296,1.237
28.0230,0.6145,0.0213,-0.9530,1.134
28.0240,0.6295,0.0396,-0.9145,1.111
28.0320,0.5918,0.1403,-0.8979,1.085
28.0330,0.5567,0.0321,-1.0545,1.193
28.0500,0.5224,-0.0204,-1.0569,1.179
28.0510,0.5079,-0.0183,-1.0768,1.191
28.0620,0.5486,-0.0024,-1.0941,1.224
28.0710,0.5286,0.0666,-1.1667,1.283
28.0810,0.5617,0.1911,-1.1620,1.305
28.1210,0.5334,0.1991,-1.1950,1.324
28.1220,0.4660,0.1894,-1.0373,1.153
28.1230,0.5175,0.0830,-0.5927,0.791
28.1310,0.5231,0.0244,-0.0949,0.532
28.1320,0.5712,-0.0682,0.3422,0.669
28.1490,0.5598,-0.0798,0.6236,0.842
28.1510,0.4912,-0.2356,0.8430,1.004
28.1610,0.4258,-0.2144,0.8878,1.008
28.1700,0.3454,-0.2885,0.9136,1.018
28.1800,0.1910,-0.4209,0.9593,1.065
28.2060,0.0944,-0.4411,1.0639,1.156
28.2080,0.0535,-0.3871,0.9974,1.071
28.2340,0.0483,-0.2389,0.8551,0.889
28.2350,-0.0745,-0.0547,0.7523,0.758
28.2360,0.0481,0.1062,0.7857,0.794
28.2400,0.1679,0.1142,0.9340,0.956
28.2500,0.2840,0.0491,1.1379,1.174
28.2590,0.3048,-0.1041,1.0891,1.136
28.2690,0.3132,-0.2875,0.7493,0.861
28.2790,0.3505,-0.5982,0.5404,0.879
28.3030,0.5117,-0.9040,0.2911,1.079
28.3040,0.6968,-1.0525,0.0785,1.265
28.3320,0.7301,-1.0040,-0.0025,1.241
28.3340,0.8564,-0.9524,-0.0654,1.283
28.3350,0.7899,-0.7868,-0.1850,1.130
28.3380,0.6651,-0.7953,-0.3035,1.080
28.3490,0.6553,-0.8465,-0.3430,1.124
28.3580,0.5514,-0.9210,-0.4761,1.174
28.3680,0.5428,-0.8844,-0.5116,1.157
28.3780,0.6274,-0.7936,-0.3922,1.085
28.4010,0.7639,-0.7233,0.0344,1.053
28.4030,0.9668,-0.7084,0.2687,1.228
28.4320,0.9514,-0.6528,0.5789,1.291
28.4330,0.9719,-0.6164,0.8895,1.455
28.4340,0.8932,-0.4323,1.0687,1.458
28.4400,0.6253,-0.3150,0.9264,1.161
28.4470,0.3460,-0.3230,0.5776,0.747
28.4570,0.0975,-0.3572,0.0784,0.378
28.4670,-0.0256,-0.3376,-0.3238,0.468
28.4770,-0.0872,-0.3000,-0.6298,0.703
28.5020,-0.1876,-0.1676,-0.8780,0.913
28.5050,-0.2910,-0.0557,-1.2213,1.257
28.5330,-0.5293,-0.0213,-1.4685,1.561
28.5350,-0.6937,-0.0871,-1.5797,1.727
28.5360,-0.8376,-0.1986,-1.6686,1.878
28.5370,-0.9996,-0.1433,-1.7744,2.042
28.5480,-1.1817,-0.0693,-1.8607,2.205
28.5560,-1.3813,-0.0128,-2.1583,2.563
28.5670,-1.5205,0.1189,-2.2831,2.746
28.5760,-1.5053,0.2489,-2.3496,2.802
28.6040,-1.4162,0.3028,-2.2438,2.671
28.6070,-1.4267,0.4152,-2.1191,2.588
28.6110,-1.3550,0.4457,-1.8382,2.327
28.6160,-1.2593,0.4725,-1.6416,2.122
28.6310,-1.1574,0.4389,-1.3474,1.830
28.6370,-1.2647,0.4451,-1.3221,1.883
28.6460,-1.3484,0.4322,-1.2585,1.894
28.6550,-1.3876,0.5322,-1.2518,1.943
28.6660,-1.3275,0.5532,-1.2825,1.927
28.6750,-1.3406,0.6688,-1.0829,1.849
28.6970,-1.3137,0.8021,-1.0358,1.855
28.6980,-1.3053,0.9721,-0.9689,1.894
28.7330,-1.3506,1.0829,-1.0353,2.017
28.7340,-1.2954,1.0603,-0.9488,1.924
28.7350,-1.2563,1.0392,-0.6716,1.763
28.7360,-1.2156,0.8684,-0.4726,1.567
28.7450,-1.1164,0.8157,-0.3324,1.422
28.7550,-1.1089,0.6554,-0.1000,1.292
28.7660,-0.8923,0.5996,-0.0636,1.077
28.7740,-0.7977,0.6160,-0.1202,1.015
28.7850,-0.6322,0.5771,-0.1971,0.878
28.7940,-0.6541,0.6117,-0.3683,0.968
28.8290,-0.6164,0.5670,-0.4423,0.947
28.8310,-0.4855,0.5958,-0.4573,0.894
28.8340,-0.4676,0.6285,-0.3588,0.862
28.8350,-0.3221,0.6836,-0.1087,0.763
28.8440,-0.2012,0.7101,0.2901,0.793
28.8640,-0.1057,0.7103,0.7599,1.046
28.8660,0.0590,0.7243,1.2999,1.489
28.8730,0.1829,0.4417,1.9503,2.008
28.8840,0.3414,0.0189,2.3843,2.409
28.8930,0.4813,-0.5096,2.5656,2.660
28.9030,0.4164,-1.0187,1.9431,2.233
28.9310,0.2885,-1.3056,1.1522,1.765
28.9340,0.1545,-1.2852,0.2932,1.327
28.9350,-0.0082,-1.0819,-0.5152,1.198
28.9430,-0.0678,-0.7393,-1.0595,1.294
28.9760,-0.1821,-0.4419,-1.3614,1.443
28.9770,-0.1193,-0.3057,-1.4106,1.448
28.9800,-0.0647,-0.4151,-1.0785,1.157
28.9860,0.1245,-0.6134,-0.4628,0.778
28.9920,0.2613,-0.9011,-0.0802,0.942
29.0020,0.3329,-1.1079,0.1279,1.164
29.0410,0.3844,-1.1980,0.2587,1.284
29.0430,0.3445,-1.0797,0.1800,1.148
29.0450,0.3097,-0.9463,0.0075,0.996
29.0460,0.2416,-0.7979,-0.2206,0.862
29.0900,0.0623,-0.8229,-0.3906,0.913
29.0920,0.0550,-0.8289,-0.2733,0.875
29.0940,-0.1035,-1.0407,-0.1580,1.058
29.0960,-0.1102,-1.1746,-0.1391,1.188
29.0980,-0.1909,-1.3453,-0.3506,1.403
29.1030,-0.1330,-1.3637,-0.7148,1.545
29.1260,0.0045,-1.3095,-0.9815,1.636
29.1270,-0.0091,-1.2605,-1.2841,1.799
29.1300,-0.0040,-1.0845,-1.4305,1.795
29.1410,0.0362,-0.8744,-1.6133,1.835
29.1730,0.0532,-0.7234,-1.8338,1.972
29.1760,-0.0455,-0.6874,-1.7861,1.914
29.1770,0.0627,-0.6500,-1.6241,1.750
29.1830,0.0916,-0.5898,-1.3871,1.510
29.1900,0.1568,-0.5403,-1.0773,1.215
29.2000,0.2012,-0.4235,-0.8103,0.936
29.2210,0.1686,-0.4509,-0.6048,0.773
29.2230,0.1565,-0.4741,-0.4011,0.640
29.2620,0.0910,-0.5365,-0.3501,0.647
29.2640,0.0478,-0.5054,-0.3938,0.642
29.2650,-0.0321,-0.4781,-0.5890,0.759
29.2660,-0.1117,-0.3972,-0.6292,0.752
29.2690,-0.0598,-0.2627,-0.4762,0.547
29.2790,-0.0326,-0.0928,-0.2646,0.282
29.2890,0.0278,-0.0565,-0.1107,0.127
29.2990,0.1408,0.0773,0.1190,0.200
29.3470,0.3081,0.0590,0.4058,0.513
29.3480,0.4948,-0.0382,0.5595,0.748
29.3490,0.7227,-0.0626,0.4660,0.862
29.3500,0.8552,-0.0115,0.3539,0.926
29.3510,0.7995,0.0384,0.2041,0.826
29.3590,0.9143,0.0097,0.1126,0.921
29.3750,0.9880,-0.0587,0.1176,0.997
29.3780,1.0729,-0.1897,0.2975,1.129
29.3880,1.0394,-0.0947,0.3260,1.093
29.3980,1.0612,-0.1354,0.2406,1.097
29.4400,0.9526,-0.0995,0.0021,0.958
29.4410,0.8503,-0.1198,-0.3327,0.921
29.4460,0.6946,-0.0263,-0.5904,0.912
29.4520,0.5232,0.1428,-0.5986,0.808
29.4530,0.5222,0.1790,-0.3390,0.648
29.4680,0.6868,0.0902,0.2614,0.740
29.4690,0.8424,-0.0744,1.1018,1.389
29.4780,0.9873,-0.3467,2.0071,2.264
29.4870,1.1080,-0.8048,2.4611,2.816
29.4970,1.0793,-1.1128,2.8701,3.262
29.5360,0.8334,-1.3465,2.3802,2.859
29.5380,0.9295,-1.7281,1.5895,2.525
29.5430,0.8981,-1.7001,0.7465,2.063
29.5440,0.6879,-1.3916,-0.2584,1.574
29.5640,0.4279,-0.8982,-1.1189,1.497
29.5660,0.2762,-0.4619,-1.6192,1.706
29.5670,0.3532,-0.2868,-1.8612,1.916
29.5770,0.5055,-0.2973,-1.8675,1.957
29.5900,0.7050,-0.3561,-1.3982,1.606
29.5960,0.8772,-0.4222,-1.0676,1.445
29.6060,0.9329,-0.4051,-0.4525,1.113
29.6160,0.8328,-0.5501,-0.2438,1.027
29.6500,0.7004,-0.7090,-0.2677,1.032
29.6560,0.5041,-1.0008,-0.4653,1.213
29.6570,0.3947,-1.1228,-0.7390,1.401
29.6680,0.2136,-1.0584,-0.8576,1.379
29.6690,0.0700,-0.8854,-1.0118,1.346
29.6770,-0.0027,-0.8321,-1.1060,1.384
29.6870,-0.0055,-0.7640,-1.1979,1.421
29.6950,-0.0514,-0.7005,-1.3066,1.483
29.7050,-0.1171,-0.6385,-1.2614,1.419
29.7150,-0.2241,-0.5310,-1.4789,1.587
29.7290,-0.2059,-0.4806,-1.6481,1.729
29.7640,-0.2272,-0.4555,-1.6804,1.756
29.7650,-0.2663,-0.4669,-1.5795,1.668
29.7670,-0.3062,-0.3814,-1.4791,1.558
29.7680,-0.2537,-0.2736,-1.2648,1.319
29.7740,-0.2805,-0.2186,-0.9184,0.985
29.7860,-0.1943,-0.1038,-0.5920,0.632
29.7940,-0.2038,-0.0267,-0.3043,0.367
29.8040,-0.1915,0.0707,-0.3045,0.367
29.8140,-0.2503,0.2068,-0.4011,0.516
29.8280,-0.3773,0.3415,-0.6126,0.796
29.8600,-0.4966,0.3201,-0.9000,1.077
29.8610,-0.5725,0.4081,-1.1660,1.362
29.8620,-0.6448,0.3964,-1.4114,1.602
29.8630,-0.6020,0.4398,-1.5790,1.746
29.8740,-0.6165,0.5581,-1.6884,1.882
29.8850,-0.5738,0.7322,-1.6819,1.922
29.8930,-0.5512,0.8484,-1.5985,1.892
29.9030,-0.5883,1.0409,-1.4764,1.900
29.9130,-0.5151,1.1383,-1.1818,1.720
29.9280,-0.5204,1.0825,-0.9063,1.505
29.9580,-0.4492,1.1023,-0.5536,1.313
29.9600,-0.4908,1.1030,-0.4117,1.275
29.9610,-0.5092,1.0863,-0.3856,1.260
29.9620,-0.5421,1.0155,-0.2463,1.177
29.9730,-0.5155,0.9476,-0.1276,1.086
29.9820,-0.5078,0.8813,-0.0479,1.018
29.9920,-0.5562,0.7987,0.1455,0.984
30.0020,-0.5850,0.7748,0.2426,1.001
30.0120,-0.7071,0.7315,0.2632,1.051
30.0270,-0.8996,0.6849,-0.1360,1.139
30.0580,-1.0259,0.7688,-0.5527,1.396
30.0590,-1.1275,0.7764,-0.7011,1.538
30.0610,-1.1331,0.7292,-0.8698,1.604
30.0630,-1.0479,0.8225,-0.6772,1.494
30.0720,-0.9128,0.8078,-0.2005,1.235
30.0830,-0.6194,0.6166,0.4797,0.997
30.0910,-0.4207,0.1743,1.4200,1.491
30.1010,-0.2550,-0.3702,2.2012,2.247
30.1110,-0.1907,-0.9276,2.2902,2.478
30.1260,-0.1771,-1.2582,1.7682,2.177
30.1580,-0.2784,-1.5417,0.8682,1.791
30.1610,-0.5888,-1.3852,-0.2525,1.526
30.1620,-0.7122,-1.0211,-1.0756,1.645
30.1640,-0.8114,-0.7068,-1.7017,2.013
30.1710,-0.6891,-0.5146,-1.7690,1.967
30.1800,-0.6621,-0.3781,-1.5883,1.762
30.1910,-0.5423,-0.4850,-1.0085,1.244
30.2000,-0.5169,-0.6835,-0.3353,0.920
30.2290,-0.4982,-0.9180,-0.0848,1.048
30.2300,-0.4381,-1.2636,-0.2189,1.355
30.2310,-0.2924,-1.2818,-0.4876,1.402
30.2390,-0.2898,-1.0916,-0.8892,1.437
30.2740,-0.3403,-0.8858,-1.1933,1.525
30.2760,-0.3727,-0.6631,-1.2282,1.445
30.2770,-0.5243,-0.6895,-1.0524,1.363
30.2790,-0.4920,-0.7908,-0.7053,1.168
30.2890,-0.6552,-0.9473,-0.4933,1.253
30.2990,-0.7223,-0.9666,-0.3594,1.259
30.3250,-0.7334,-1.0369,-0.2859,1.302
30.3260,-0.7295,-1.0852,-0.2709,1.335
30.3290,-0.6317,-1.0916,-0.3150,1.300
30.3380,-0.5704,-0.9664,-0.3961,1.190
30.3610,-0.4907,-0.7120,-0.5901,1.047
30.3630,-0.4121,-0.4097,-0.6648,0.883
30.3680,-0.5056,-0.1367,-0.9647,1.098
30.3780,-0.5031,-0.0408,-1.1091,1.219
30.3880,-0.5009,0.0167,-1.0237,1.140
30.3980,-0.4792,0.0587,-0.9782,1.091
30.4330,-0.4390,-0.0084,-0.8779,0.982
30.4340,-0.4366,-0.1482,-0.9710,1.075
30.4350,-0.4334,-0.1519,-0.8925,1.004
30.4370,-0.5063,-0.0803,-0.8327,0.978
30.4840,-0.5025,-0.0481,-0.8106,0.955
30.4860,-0.5187,-0.0369,-0.8068,0.960
30.4880,-0.4624,-0.0468,-0.6489,0.798
30.4910,-0.3543,-0.0214,-0.3366,0.489
30.4920,-0.2708,0.0768,-0.0800,0.293
30.4970,-0.2274,0.1545,-0.0143,0.275
30.5080,-0.2569,0.1189,-0.1982,0.346
30.5270,-0.2034,0.0476,-0.2874,0.355
30.5290,-0.1640,-0.1363,-0.4542,0.502
30.5360,-0.0633,-0.1860,-0.5827,0.615
30.5770,0.0000,-0.2375,-0.6337,0.677
30.5780,-0.0150,-0.1193,-0.6450,0.656
30.5790,0.0603,-0.0799,-0.4830,0.493
30.5800,0.0744,0.0339,-0.3199,0.330
30.5860,0.1610,0.0926,-0.0623,0.196
30.5960,0.3047,-0.0716,0.1920,0.367
30.6210,0.4877,-0.3029,0.3266,0.661
30.6220,0.6757,-0.4480,0.3991,0.904
30.6260,0.7894,-0.4946,0.2405,0.962
